id	replacement
595647	5306321
3696390	3696389
3696385	147737
3696356	4080890
3696342	3736449
3696188	3736019
3696171	3736121
3696106	4081642
3696108	3736131
3696109	3725048
3696135	3748311
3696138	4081000
3696140	3736017
3696053	3736124
3696075	3736764
3696076	3736637
3696009	3736667
3696006	3736047
3696018	4073870
3696839	3691067
3696847	4051254
3696843	3698773
3696812	4052924
3696827	3697241
3696820	822584
3696795	4054350
3696794	3696453
3696790	3691566
3696750	639423
3696751	3695915
3696745	3738763
3696715	3730322
3696688	3696516
3696676	4052375
3696627	779307
3696621	84848
3696613	3696497
3696614	822586
3696619	3696498
3696649	3696526
3696633	4052349
3704011	4055239
3696596	3695935
3696594	336848
3696586	3691565
3696581	3696533
3696575	3696531
3696576	3725178
3696577	3733163
3704096	3734670
3696506	3745202
3696508	3745081
3696558	3725266
3696550	3696430
3696546	3696438
3704028	3798169
3696537	336848
3696462	3707092
3696463	3744778
3696461	3698492
3696460	4052916
3696488	3696789
3696489	3698791
3696486	3698495
3696487	4069672
3696480	3698486
3696478	3698488
3696428	4054355
3696418	3696376
3696446	4070004
3696448	4070003
3696435	3696539
3696431	543878
326406	616432
96591	353623
189792	239671
3703867	3702539
3703850	3804112
3703888	3703773
3703990	3704292
3703993	3703939
3703713	3703847
1097817	5296628
326793	4115007
3703696	4057720
3703666	873113
3703653	3730684
3703652	3703823
3703678	3703885
3703622	3703886
3703611	3694428
3703616	4055126
3703615	3703824
3703647	3703833
3703839	3703885
3703832	1041502
3703843	243189
3703844	3703842
3703814	3703865
3703815	3703824
3703821	3703824
3703807	3703776
189224	501844
3703737	508197
3703535	3703495
3703530	3703878
3703531	4057759
3703548	4039646
3703546	873113
3703518	3703879
3703525	3703878
3703578	3804006
3703586	5317378
3703588	873113
3703597	3703840
3703436	564480
3703432	3703785
3703435	3703799
3703430	3703794
3703447	795226
3703410	795226
3703413	3703775
3703426	3703745
3703425	3703786
3703424	3703735
3703406	3703762
3703404	3703741
3703402	3703747
1098518	1098519
3703470	3703793
3703482	3703796
3703488	64406
3703486	3703758
3703452	64406
3703457	3703456
3703455	3703810
3703463	3703774
3703306	3700636
3703309	64406
3703311	3703760
3703312	3703795
3703310	3703755
3703318	508197
3703323	3703801
3703321	3703778
3703329	4058929
3703327	3703809
3703326	3703782
3703332	3703803
3703331	3703800
3703330	3703777
3703335	3703798
3703348	3703797
3703341	4057785
3703343	3703756
3703358	610205
3703354	3703808
3703350	795226
3703366	898318
3703368	3703753
3703373	3700599
3703374	3703751
3703379	3703792
3703377	3703794
3703380	3703783
3703385	3703788
3703393	3703769
3703396	3703772
3703203	3703806
3703205	739625
3703236	3703804
3703232	5317474
3703231	635292
3703211	3703728
3703215	3703770
3703214	3703805
3703212	3703749
3703228	3703812
3703225	3703740
3703276	3703763
3703274	3703768
3703285	3703802
3703287	3703748
3703288	3703743
3703284	3703726
3703254	3703773
3703252	3703734
3703251	3703725
3703264	1019423
3703266	3703767
3703291	3703765
3703299	3703771
3703141	795226
3703143	3703780
3703142	3703813
3703147	4057820
3703146	3703744
3703148	3703750
3703134	898318
3703133	635270
3703138	3703724
3703161	3703729
3703160	3703766
3703165	3703752
3703152	3703730
3703151	3703787
3703150	4058458
3703158	3703791
3703108	3703784
676599	3695176
3703125	3703789
3703122	3703781
3703128	1019423
3703116	4057794
3703113	3703736
3703112	3703539
863516	1089943
676648	3785315
3703176	3703757
3703171	3703754
3703174	3703742
3703182	1019423
3703181	3703738
3703192	795226
3703196	3703790
3703047	4059232
3703021	4046166
3703027	4059227
3703080	4059228
3703050	3703064
3703052	4059230
3703058	4059229
3703057	4059231
3750980	598383
3750981	4046361
3750941	5312250
3750971	3772094
3750961	10414
3750966	3777742
3750924	4044102
3750923	3783943
3750917	4044107
3750916	4068704
365768	3816911
3750893	4046360
3750890	5314267
3750886	1029104
3750888	163711
3750875	942609
3750863	4928866
3750720	4043505
3750724	634149
3750731	5314167
3750732	822343
3750733	5312422
3750706	4042485
3750705	4043496
3750703	3779440
3750715	525392
3750708	4065497
3750769	5309246
3750767	826630
4039393	4029003
3750779	205487
3750746	244187
3750745	767199
3750756	5315666
3750751	3772860
3750753	3761121
3750796	598386
4039329	4039325
3750794	167926
4039328	4039293
3750799	4068624
4039324	4039291
596398	3825399
3750807	126180
3750802	302431
3750608	4039639
3750606	3725312
3750617	4075050
3750618	4072470
3750619	4075151
3750622	5316437
3750625	3725309
3750632	3720294
3750644	965993
3750657	216455
3750666	4068639
3750677	4044113
3750686	5314247
3750688	3772018
3750695	933392
863916	894425
3750521	3750376
3750520	3750528
3750535	3700377
3750534	3750497
3750533	4069087
3750513	3750424
3750510	354973
3750586	3727247
3750599	911861
3750593	4073330
3750566	3797347
3750578	3699688
3750575	4068209
3750549	3720072
3750412	4068476
3750415	3704817
3750414	3729326
3750417	4070513
3750416	3744878
3750477	3750401
3750474	4070503
3750483	3789299
3750481	3750396
3750498	4070313
3750492	4068292
3750491	4070167
3750421	4048160
3750438	4070502
3750449	4048155
3750442	4070367
3750450	4070493
3750451	4070512
3750456	4070511
3750455	5317100
3750330	4070294
3750339	4071070
3750338	4070192
3750321	4071077
3750320	4051892
3750323	3750503
3750313	3743581
3750311	3691527
3750309	3750503
3750306	3750329
3750378	4068484
3750368	3750518
3750350	3700349
3750355	3750507
3750353	3700376
4039778	5319403
3750340	3700363
4039852	4091768
4039853	4091769
4039855	4091762
3750381	4068463
3750399	3750526
4039836	4043876
4039818	4057880
4039681	4040932
4039682	4040996
4039683	4041040
4039689	4040961
4039688	4040948
4039685	4040978
4039684	4041024
4039687	4040949
3699968	3798443
4039693	4041048
4039694	4077560
4039690	4040981
4039699	4041030
3750219	4068463
3750217	3750465
3750216	3750273
3750215	4068468
3750214	4068482
3750213	4068485
3750205	517839
3750202	3694850
3750236	3750426
3750235	3750427
4039650	3740330
3750223	3750424
3750224	4068462
3750226	4068484
3750221	4068476
3750222	4068464
4039656	211316
3750229	4055070
4039660	4040957
3750250	581449
3750258	3750427
4039662	4040969
4039666	4040976
4039667	4040649
4039668	4040960
4039669	4040930
4039672	4040936
4039671	4080935
4039670	4040977
3750240	4068465
3750241	4068470
3750245	3750424
4039675	4040963
4039674	4040944
4039679	4040970
4039677	4041035
3699925	5308896
3699935	4058970
4039731	4041006
4039730	4041042
4039732	4041014
4039735	4041007
4039737	4041045
4039738	3736697
3750261	3750465
4039720	4041025
4039724	4041018
4039722	4040958
4039721	4040987
4039727	3713210
4039726	4040972
4039725	4040997
3750271	4068464
4039756	4052099
3750285	3691522
4039746	4040928
4039744	4040942
4039743	3739003
4039742	4041000
4039741	343685
4039740	4040959
4039747	4040975
4039714	4040965
4039715	4041015
4039717	4040947
4039710	4041009
4039712	3723620
4039713	4040937
4039709	4041038
4039707	4041029
4039703	4040992
4039701	4040990
4039700	4040964
3750135	3729332
3750128	3730289
3750124	3728118
3750181	3729329
3750191	3728004
3750196	3694907
3750153	3750441
4039883	3796273
4039894	4039872
596828	5302730
4039911	4052065
4039932	5308896
4039941	3834946
3750033	3748177
4039991	4039647
4039999	4059696
4039993	4059721
3750051	3745995
4039988	4040051
4039985	3718341
3699748	5309775
3699733	5308611
3699799	5302315
3699809	3695785
3699837	5308899
3699554	5298572
3699536	3796227
3699507	3699465
3699645	4927534
3699349	536339
3699333	3699361
3699390	3699386
3699365	798498
3699362	4052366
3699366	3699375
3699302	3704373
3699312	3704433
3699311	3704434
3699456	426117
3699441	3796052
3699495	3699450
3699485	3704623
3699408	1047397
3699407	798498
3699410	338531
3699423	3694053
3699431	3699378
3699155	536339
3699146	3738389
3699130	3729865
3699122	4052906
3699108	4052908
3699106	4052834
3699197	3739874
3699187	4052826
3699178	3698470
3699169	4052904
3699240	505806
3699279	3694646
3699278	950118
3699270	911773
3699272	3704410
3699267	3704413
3699263	665436
3699264	3704422
3699261	4054912
3699207	3696599
3699233	5316850
3699229	3698493
3699227	918891
3699228	60069
3699220	505806
3699291	5316642
3699295	5309065
3699293	4054393
3699292	3704365
3699297	3704419
3699288	3704375
3702839	3716735
3702834	4059197
3702772	3700513
3702771	3702746
3702787	4060447
3702971	828990
3702947	4054813
3702942	4055240
3702927	3702930
3702914	3754762
3699066	5316736
3699047	4052913
3699040	455176
3699045	1082189
3699046	3697878
3699058	4052381
3699055	4052835
95890	3817456
3699082	3696669
3699081	868397
3699098	3699114
3699091	3698463
3699020	4052346
3699037	4052921
3702893	3789185
3699016	4052805
3699018	3698471
95523	183992
367859	904318
3702333	4051793
3702337	4059228
3702339	4059329
3702322	4059230
3702320	3703811
3702327	4071523
3702352	4059232
3702355	5317305
3702354	3702124
3702358	4071520
3702342	4059266
3702341	3701662
3702340	3701764
3702345	3701489
3702347	946399
3702310	470857
3702312	3701489
3702318	3703759
3702307	3703731
3702376	4057523
3702374	5317317
3702373	3701729
3702370	3701684
3702361	4071514
3702395	4071521
3702399	4059231
3702392	3701541
3702390	3743657
3702383	3701979
3702385	3702249
3702387	4071516
3702388	4071533
3702382	4059325
3702421	4071517
3702427	55310
3702428	3701548
3702410	4083470
3702411	5317318
3702416	3701994
3702415	788383
3702400	3703043
3702406	4071519
3702404	3702117
3702403	3701742
3702492	5291749
3702490	3840444
3702499	4043319
3702603	4056245
3702614	4059840
3702622	4059839
3702536	4059818
3702527	4055091
3702522	4055114
3702592	5316929
3702581	4059812
3702705	4039966
3702708	3719530
3702742	4056234
3702749	5317449
3702755	3695535
3702655	4059811
367425	287816
3702649	4059844
3702647	1060316
3702646	234363
3702641	4059832
3702001	3691494
3702016	3702930
3702032	3703076
3702031	4057129
3702042	727473
3702048	5317312
677256	743045
3702055	4059229
3702051	3702262
3702052	3703060
3702067	3711379
3702061	5317318
3702078	3703087
3702073	3702272
677264	743045
3702096	3703039
3702094	4059230
3702090	3700410
3702099	3703054
3702098	3702954
3702083	4078863
3702081	3703009
3702296	4071522
3702299	3701924
3702242	3744844
3702256	4059315
3702269	3700742
3702277	5317229
3702205	3744917
3702207	3744890
735031	55994
3702214	3744939
3702228	3744878
3702183	3744791
3702184	3744868
3702182	3744847
3702187	5317100
3702185	3744875
3702192	3744874
3702193	728368
3702191	3744815
3702198	3744794
3702161	3702284
3702165	5317324
3702171	3703043
3702178	3744779
3702179	3744793
3702143	4059227
3702121	788383
3702120	5317082
3702126	3701309
3702129	3702931
3702127	3702252
3702133	3702929
3702109	3702279
3702107	3702264
3702119	3701649
3702116	3700749
3702114	3706695
3702111	3703010
677776	5296578
677860	5300301
677976	5305231
597081	5302322
597072	5302326
597074	5302323
597071	5302327
597551	5299881
3698978	3697303
3698935	4054068
3698943	4052348
3698917	5316742
3698995	3698874
3698856	3697249
3698850	4052825
3698852	4043766
3698865	4052909
3698804	3698792
3698802	855272
3698819	3698788
3698812	3698463
3698829	4078951
3698878	5277263
3698885	4052380
3698890	4052802
3698900	4052830
3698706	4052910
3698736	5277243
3698748	4057508
3698742	4052899
3698741	1082189
3698763	4052924
3698767	3697760
3698793	5277279
3698600	4053669
3698605	4926997
3698610	4069652
3698625	4069690
3698637	4069655
3698636	4069659
3698634	3717504
3698649	4069675
3698642	3747779
3698663	3698410
3698693	4052913
869704	3822465
328903	5342219
3752128	3754035
3752141	3733244
3752078	5313981
869960	5299564
1091114	3813535
3752570	246641
3752593	5342248
3752598	5342248
368148	301830
368138	3820565
368173	5292304
3752491	3752745
3752478	4043158
3752310	5318515
3752308	3754011
3752326	3752564
3752344	3753492
3752359	4043157
3752236	3753243
3752295	736053
3752892	3752632
3752818	4083043
3752980	4069490
3752918	5310925
3752920	3742368
3709800	3709615
3709806	3709236
3709805	3709304
3709808	3709786
3709807	3709749
3709809	3709613
3709810	3710042
3752672	4068751
3752602	4069490
3752620	5342248
3709848	4062153
3709844	3709410
3709842	3756480
3709839	3709417
3709869	3709866
3709868	3709594
3709853	3709194
3709855	3708474
3709854	3709520
3709857	3709324
3709856	3709311
3709859	3709747
3709888	3709222
3709875	3709260
3709871	3709615
3709896	3709817
3709898	3709517
3709899	3709205
3709895	5308964
3709901	3709211
3709900	3709186
3709944	3709750
3709945	3709296
3709947	3709406
3709919	3709629
3709921	3709894
3752792	3713993
3752759	4068679
3752736	4931122
3709987	3743203
3709988	3709457
3709981	3709456
3752718	4041115
3709978	3709599
3709979	4927043
3709970	3709775
3709950	3709709
3709996	3709463
3709997	3709615
3709998	4070171
329663	645034
329666	770111
4929974	4041086
4929984	4041617
4929985	3787048
4929986	205655
734543	5300319
4929672	4077417
4929651	469961
4929564	871397
4929518	3782043
4929864	3743873
4929863	4929817
734050	3698450
4929894	4047209
4929891	3702316
4929897	4047217
4929873	4046549
4929883	4046643
598633	185249
598688	4106002
4929720	3744584
4929757	3733159
4929290	4041574
4929285	4051830
4929289	3713033
4929281	4051830
4929280	3713127
4929250	3785616
4929249	3787380
4929228	3787262
4929224	5315027
4929227	3785036
4929222	256760
4929215	4084823
4929214	719193
4929208	3785036
4929079	575447
4929074	3778085
4929082	965993
4929092	447042
4929090	876635
4929097	730644
4929118	3712527
4929429	4929591
4929449	11076
4929377	291144
4929301	4067437
4929318	4041466
4929319	5302421
4929316	4046336
4929343	3787595
4929330	4041187
4929054	5314247
4929058	963311
4929061	126181
4929069	903260
4929071	3745129
4929001	5314250
4929025	624018
599061	3704793
3709112	3709887
3709113	3709772
3709131	3709594
3709132	3709516
3709077	3709577
3709075	3709671
3709098	3742462
3709097	5308911
3709032	3709261
3709039	3709381
3709050	3709929
3709051	3756473
3709047	3709552
3709041	3709205
3709060	3709429
3709056	3709820
3709064	3709846
4039077	113172
4039068	387940
4039060	735973
4039055	3685741
4039026	416092
4039025	351556
4039024	351556
4039022	654980
4039023	351556
3709016	3709957
3709000	4048233
3709003	5308912
3709001	3709692
3709301	3709444
3709314	3709940
3709313	3709429
3709316	3709611
3709318	3709107
3709344	3741930
3709343	4070167
3709332	3709270
3709333	3709211
3709336	3709458
3709370	3709902
3709368	3709738
3709369	3709934
3709362	4083500
3709365	3709308
3709350	3709501
3709378	3709885
3709371	3709767
3709372	3709403
3709279	3709388
3709277	3709526
3709272	3709223
3709281	3709276
3709287	3709262
3709284	3709727
3709286	3709258
3709228	3709280
3709227	3709280
3709226	3709546
3709215	3756480
3709206	3710022
3709265	4083816
3709241	3709107
3709242	3709280
3709240	3709494
3709243	3709779
3709230	4083500
3709237	3709170
3709239	3709758
3709181	3709325
3709185	3709570
3709187	3709195
3709189	3710040
3709192	4081929
3709158	3709270
3709167	3709770
3709199	3709528
3709196	3709451
3709592	3709377
3709591	3709774
3709593	3709802
3709554	3741661
3709562	3709212
3709569	3709663
3709587	3709249
3709584	3709180
3709582	3709553
3709590	3709599
3709525	3709600
3709536	3709376
3709535	3709874
3709534	3709965
3709533	3709583
3709531	3709886
3709549	4048243
3709544	3709891
3709540	3709799
3751084	3761262
3751094	4068638
3751099	5313660
3751004	3784190
3751006	4068642
3751019	4043194
3751024	595498
3751027	5302462
3751049	67088
3751040	3712999
3751066	596083
3751068	4068640
3709497	5308914
3709493	3709469
3709492	3709453
3709484	3709957
3709487	3709920
3709486	3709353
3709485	3709708
3709489	3709429
3709454	4048256
3709467	3710003
3709468	3709748
3709465	3709320
3709434	3709638
3709435	3710021
3709436	3709707
3709438	3709704
3709431	3709757
3709433	3709783
3709411	3709780
3709419	3709867
3709413	3709730
3709412	3709887
3709424	3709386
3709398	3709937
3709396	3709581
3709790	3709958
3709791	3709676
3709792	3709576
3751225	704727
3751214	3754238
3709711	3709323
3709712	3709692
3709714	3709939
3709720	3709222
3709721	3709972
3709724	3709673
3709725	3710034
3709726	3709679
3709729	3709466
3709766	3709598
3709769	3709459
3709760	3709516
3709763	3709327
3709771	3707444
3709787	3709942
3709789	3709198
3751102	258363
3751100	3767071
3709694	3741741
3709695	3709615
3709693	3709477
3709678	3709322
3709686	3709177
3709614	3709753
3709610	3709964
3709625	3709739
3709628	3709668
3709621	3709552
3709622	3709407
3709623	3709404
3709624	3709894
3709604	3709667
3709605	3710035
3709606	3709541
3709608	3709935
3709607	3709634
3709652	3709971
3709651	3709602
3709650	3709471
3709659	3709470
3709657	3709253
3709662	3709445
3709661	3709261
3709664	3709588
3709665	3709642
3709632	3709629
3709644	3709452
3751150	40006
3751135	4043482
3751134	4068645
3751139	4066893
3751137	4044106
3751136	3768190
3751142	4044104
3751148	4933861
3708509	3709883
3708504	3709270
3708503	3709461
3708501	3709488
3708538	3709920
3708536	3709866
1092989	80021
3708526	3709451
3708550	3709815
3708541	3709517
3708543	3709305
3708567	3709012
3708569	3707880
3708581	3709471
3751349	3752574
3708604	3709328
3708600	3709283
3708616	3709847
3708643	3709902
3708644	3709752
3708638	3744667
3708634	5308925
3708633	3709645
3708697	3709986
3708698	3709630
3708692	3709674
3708693	3709698
3708686	3709673
3708680	3709969
3708684	3709285
3708677	5308920
3708674	3709444
3708670	3709296
3751459	246641
3751419	5315231
3708703	3709814
3708719	5308913
3708712	3709329
3708713	3709391
3708727	3709838
3708720	5308914
3708733	3709991
3708792	3709208
3708780	3709212
3708787	3709692
3708779	3709459
3708765	3709984
733761	5291655
3751586	5318407
3708846	5308910
3708847	5308923
3708822	3709494
3708823	3709218
3708838	3709663
3708807	3709373
3708805	3709442
3708819	3709942
3708891	3709965
3708895	3709204
3708886	3709696
3708875	3709902
3708874	3710030
733699	138038
3708861	3709548
3708860	3709744
3708865	3709253
3708917	3709290
3708936	3710041
3708950	3709528
3708955	3709480
3708971	5308919
3708978	3709626
3708964	3709541
3708969	3709322
3751793	540074
4928925	339436
3751789	3751697
4928930	670011
4928932	188040
3708988	3709635
3708985	3709422
4928953	4066858
3708998	3709837
3708996	3709302
3708997	3710077
4928966	337032
4928965	3788633
3751736	3753450
4928973	3779207
3751739	3760737
4928982	337032
4928997	4069447
4928996	565708
3751704	474639
733096	733099
3751880	4082310
4928842	126181
4928833	3788123
4928834	4069460
3751835	1075690
4928838	249986
4928895	3768294
4928898	4066893
3751800	246641
4928877	126185
4928879	292310
4928871	126185
4928784	4066723
4928789	565708
4928781	480332
4928780	480332
4928749	3771881
4928745	3766767
4928750	3771881
4928758	3765522
4928754	3765490
4928760	5313941
3751941	119505
4928761	474383
4928765	5313826
4928762	166597
4928763	4066679
4928768	3765371
4928769	4066618
4928766	3766227
4928767	4066617
4928770	4066672
4928771	3766229
4928774	3771902
4928775	819780
4928777	4066681
4928778	3771877
4928708	595498
4928709	205487
4928704	595498
4928705	822343
3751964	3751420
4928729	3766235
4928721	474383
4928725	5313826
3751985	5310972
4928730	3766767
4928690	5288437
4928681	4065221
4928683	3760974
733294	733297
4928677	239355
4928660	607539
4928661	877132
4928627	171589
4928626	4066627
4928622	4065805
4928639	3771902
4928638	4066276
4928635	4066315
4928632	4066277
4928633	3766235
4928612	3750957
4928501	583552
4928507	222220
4928508	474383
4928579	4066569
4928571	3766235
4928573	818905
4928574	819780
4928594	3761253
4928598	4064628
4928430	3771315
4928438	4069447
4928439	5312250
4928476	971147
4928381	4044263
4928383	5311996
4928391	3712023
4928374	1022509
4928373	67088
4928375	3740270
4928372	40006
4928341	5314662
4928352	3779867
4928328	958702
4928326	292890
4928327	474383
4928316	3761863
4928260	3760575
4928278	3756264
4928291	911624
4928281	4928283
4928210	4062083
4928106	3798210
4928174	3754820
4928173	13972
4928165	3754786
4928167	82645
4928170	3754867
4928141	4056200
4928193	3754795
4928199	3839598
4928053	589692
3754309	4067014
3754306	205656
3754399	5313981
3754349	4046131
3754210	4046327
3754283	105014
3754286	3751889
3754299	3754291
3754228	80691
3754256	4077910
3754153	4930996
3754156	3717496
3754045	4928398
3708406	4062129
3708417	3709293
3708422	3709946
3708431	3709380
3708435	3709568
3708436	3744672
3708442	3709210
3708443	3709691
3708446	3709728
3708455	3709571
3708460	3710003
3708462	3709463
3708473	3710038
3708483	3709690
3708499	3709588
1093775	3851553
3708364	3709514
3708365	3709780
3708360	5308915
3708368	3709317
3708344	3709456
3708343	3709377
3708359	3709198
3708381	3709213
3708386	3709894
3708395	3709817
3708397	3709194
3754984	82645
3754985	3755052
3754990	3755052
3754997	537837
3754998	712316
3708188	3709727
3708185	3709598
3708190	3709738
3708209	3710065
3708214	3709735
3708215	3709629
3754912	129709
3708265	5308917
3754906	188807
3754909	82645
3708274	3709366
3708271	3710034
3754934	129709
3708292	3709457
3754937	3754910
3754938	4057760
3754935	82645
3754936	3754877
3708288	3709634
3708282	3709891
3754922	3754929
3708296	3708832
3754957	4058371
3754952	537837
3754955	712316
3708227	3709445
3754947	3755052
3754949	3755052
3754948	5310871
3754940	82645
3708233	3709774
3708231	3709964
3754978	3755052
3754975	82645
3754974	129709
3708247	3709719
3708243	4927043
3708242	4062156
3708244	3709546
3754969	537837
3754965	82645
3754964	3755052
3754967	3755052
3754961	3755052
3754960	82645
3708255	3710057
3754894	22931
3754898	4057760
3754878	82645
3708093	3709353
3708076	3709452
3708068	3709298
3754816	364219
3754817	3754918
3708181	3709170
3708180	3709852
3708177	3709414
3708174	3709202
628468	888945
3708147	3709340
3708141	3709526
3708142	3709737
3708152	3710032
3754851	82645
3754850	188807
3708126	3709993
3708127	3756471
3708132	3709824
3708137	3709974
3754835	4062053
3754836	4062052
3708108	3709757
3754822	82645
3754823	82645
3708118	3710074
3754791	13972
3754788	82645
3754742	242919
3754774	537869
3754767	3754840
3754761	537869
3754704	3754672
3754700	3754657
3754701	3754683
3754703	3754666
3754719	312484
3754714	124563
3754726	204643
3708004	3709410
3708007	3709681
3708000	3709750
3708055	5308908
3708051	3744711
3708045	5308971
3708043	3709926
3708049	5308916
3754696	3754683
3754697	3754657
3754699	5310854
3754688	3754667
3754684	3754663
3754682	3754670
3754681	163301
867037	4058255
867038	480604
3754633	3714918
3754632	711444
3754624	3754566
3754603	812440
3754608	3754525
3754613	480332
867348	451897
3754502	3714680
3754466	4046307
3754463	3713955
3754442	474645
3754443	5313981
3754430	3713986
3754427	3713031
3754426	4046317
3754423	4931122
4927415	4053541
4927420	3694618
3707891	3709354
3707894	3709337
3707896	4048280
3707806	3709576
3707800	3709767
3707863	3709399
3707866	4927033
3707868	3709260
3707851	3709759
3707856	3709449
3707854	3710071
3707875	3709833
3707873	3709826
3707871	4083500
3707825	3709785
3707816	4048284
3707843	3709323
3707840	3709751
3707841	3709710
4927482	113396
4927326	94194
3707917	3709925
4927398	5302542
3707972	3709613
3707978	3709617
3707976	3709427
3707965	3709177
3707964	3710072
4927366	3696422
4927363	3728509
4927361	3797254
3707954	3709794
3707950	3709903
3707941	3709236
4927345	636477
3707946	3709804
4927342	3695136
4927330	3696404
3707657	3709927
3707658	3709526
3707663	3709416
3707678	3709682
3707684	3709730
3707683	3709506
4927661	4059821
4927677	60256
3707607	3709817
3707608	3709779
3707602	4927126
3707600	3709300
3707624	3709589
3707645	3709477
3707642	3707870
3707643	3709385
3707640	3710070
3707639	3709207
3707778	5308907
3707774	4927045
3707771	4068482
3707788	3709708
4927536	3704590
4927531	761633
3707727	3709758
3707722	3709349
3707725	3709500
3707724	3709971
3707711	3709458
3707710	3709717
3707707	3710069
3707750	3709934
3707757	3709507
3707753	3709224
3707740	3709958
3707743	3709553
3707747	3709469
3707736	3709376
3707734	3709975
4927840	4062052
4927838	3852599
3707496	3709966
3707497	3709223
3707463	3709781
3707461	3710063
3707450	3709923
3707489	3709417
3707486	3709676
3707483	3709222
3707475	3709186
3707421	5308936
3707422	3709550
4927854	103011
3707411	3709259
3707440	3710058
3707438	3709943
3707404	3709462
629448	5300288
629447	5300275
4927797	4059818
3707582	3709453
4927761	3704527
3707565	3709877
3707568	3709570
3707550	3709478
3707552	3744689
3707549	5308909
3707546	3709753
3707544	3709615
3707535	3709583
3707531	3709327
3707533	3709823
3707526	3709520
3707500	3709667
3707503	3709404
3707504	4048299
3707506	3709382
629396	4061856
3707255	3709262
3707252	3709599
3707253	4069008
3707283	3709330
3707284	3756480
3707272	3709679
3707275	3709201
3707278	3709311
3707200	3710050
3707208	3709450
3707228	3709992
3707227	3709977
672192	710408
3707223	5308922
3707247	3709379
3707244	3709325
3707394	4927138
3707381	3709886
4927966	4060791
4927964	4060794
4927950	3704317
4927953	4927327
4927949	4060122
3707323	3709939
3707328	3709409
3707321	3709615
3707314	3744674
4927997	238187
3707307	3709560
3707302	3709304
3707361	3709685
3707365	3709615
3707364	3709441
3707363	3727002
3707367	3709407
3707352	3709793
3707353	3709498
4927039	3709473
4927037	3709478
4927038	3709992
4927035	3709588
4927034	3710052
4927031	4069087
4927046	3709867
4927047	3709449
4927048	3709737
4927049	3709753
4927042	3709180
4927044	3709457
4927041	3710064
4927093	3709630
4927094	3709598
4927095	3709408
4927096	3709940
4927097	3709244
4927098	3709546
4927099	3709516
4927076	3709494
4927075	3709748
4927078	3710065
4927071	3709285
4927079	3709862
4927080	3710030
4927089	3709178
4927088	3709471
4927087	3709211
4927086	3709671
4927085	3709776
4927084	3709526
4927083	3709528
4927082	3709325
4927091	3709804
4927092	3710058
4927090	3709270
4927050	3709475
4927052	5308932
4927051	3709964
4927054	3709260
4927056	3709299
4927055	3709902
4927058	3709170
4927057	3710035
4927059	3709758
4927063	3709445
4927062	3709785
4927061	3710074
4927067	3709782
4927066	3709270
4927069	3709966
4927070	3709251
4927267	4927269
4927268	4927269
4927205	284521
4927102	3709977
4927101	3709752
4927104	3709201
4927103	3709946
4927106	3709852
4927105	3709399
4927108	3709687
4927107	3710063
4927100	3709866
4927109	3709991
4927119	3709184
4927118	3709451
4927117	3709380
4927116	3709877
4927115	3709353
4927114	3709847
4927113	3709302
4927112	3709327
4927111	3709216
4927110	3709994
4927128	3709846
4927127	3709202
4927129	3709974
4927124	3709337
4927122	3709958
4927121	3709238
4927132	3709427
4927130	3709566
4927136	3709757
4927137	3709683
4927135	3709751
4927139	3709275
4927140	3709409
4927141	3709222
4927142	3709498
4927143	3709615
4927144	3710077
4927145	3709626
4927146	3710061
4927147	3709310
4927149	5308931
4927152	3710009
4927150	3709876
4927151	3709253
3753073	3754380
3753075	3753976
3753086	3710939
3753055	4041130
3753059	4930996
3753032	5342248
3753031	4931122
868760	4066858
3753655	5342248
3753674	4931122
3753686	4041567
3753688	4041768
3753614	3752466
3753647	4041119
3753639	4046557
3753523	4078081
3753507	3758962
3753506	4076556
3753502	4076621
3753892	4041777
3707134	3709428
3707136	3709223
3707135	3756482
3707138	3709386
3707140	3709870
673993	484410
4926835	3744510
4926830	3744539
3707176	3710031
3707180	3709660
3707189	3710035
3707191	3709739
3707119	3709466
3707126	3709748
3707121	3709723
3753772	3753344
3753752	4077910
4926987	4083376
4926986	3704521
3707081	3745159
4926981	4083367
3753710	4067006
4926996	4083375
4926995	3738126
3753719	5342248
4926993	3704521
4926969	3738149
3707056	3698410
4926961	3738143
4926960	3738128
4926979	4083362
3707067	4052879
3707065	3691351
4926971	3738150
4926973	3738133
868680	437403
3753210	4043226
3753275	3752466
868533	868559
868539	868559
868546	868559
868552	868559
3753124	3753891
3753135	3717496
3753443	462388
3753442	3743775
3753439	462388
3753438	3743775
3753358	4046316
3753381	579637
4926335	3710169
4926332	3710170
4926333	3710171
4926347	75911
4926350	367922
3706462	3706866
3706470	5309075
4926272	4076368
4926273	4062106
4926271	4062109
4926279	4062138
4926277	3717352
4926260	4926274
4926265	4926281
4926257	3717460
4926255	4062203
4926258	4062138
4926287	4062113
4926280	4062119
4926285	4062137
3706564	973171
3706563	3717842
3706574	36727
3706596	475835
3706595	3745159
3706687	5309075
3706655	4087254
3706626	4080870
3706617	3742533
4926768	4052115
3753905	4083043
4926794	646068
4926793	4046489
4926708	3712810
4926733	4044747
4926677	782313
4926678	3789075
3706055	4090013
731156	940454
731161	999745
628041	5298796
3706710	3706670
3706760	3717879
3706860	475835
3706923	3743702
3706931	4082734
3706976	4060418
413790	4052100
35638	5303104
35637	3792470
