uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	uniqname	|	flags	|	
153167	|	153166	|	Thelesperma filifolium var. intermedium	|	varietas	|		|		|		|	
153165	|	153159	|	Thelesperma windhamii	|	species	|		|		|		|	
153163	|	153159	|	Thelesperma pubescens	|	species	|		|		|		|	
153164	|	153163	|	Thelesperma pubescens var. caespitosum	|	varietas	|		|		|		|	
153161	|	153159	|	Thelesperma longipes	|	species	|		|		|		|	
153168	|	153159	|	Thelesperma megapotamicum	|	species	|		|		|		|	
153162	|	153159	|	Thelesperma marginatum	|	species	|		|		|		|	
13448	|	219134	|	Coreopsis	|	genus	|		|		|		|	
1567018	|	13448	|	Coreopsis sp. Johnson 10239a	|	species	|		|		|		|	
459757	|	13448	|	Coreopsis verticillata	|	species	|		|		|		|	
1532909	|	13448	|	Coreopsis cajamarcana	|	species	|		|		|		|	
1532919	|	13448	|	Coreopsis obovatifolia	|	species	|		|		|		|	
460149	|	13448	|	Coreopsis notha	|	species	|		|		|		|	
278102	|	13448	|	Coreopsis integrifolia	|	species	|		|		|		|	
159678	|	13448	|	Coreopsis pickeringii	|	species	|		|		|		|	
159679	|	13448	|	Coreopsis pubescens	|	species	|		|		|		|	
13449	|	13448	|	Coreopsis grandiflora	|	species	|		|		|		|	
278105	|	13449	|	Coreopsis grandiflora var. grandiflora	|	varietas	|		|		|		|	
1567019	|	13449	|	Coreopsis grandiflora var. inclinata	|	varietas	|		|		|		|	
217840	|	13448	|	Coreopsis petrophiloides	|	species	|		|		|		|	
1532923	|	13448	|	Coreopsis venusta	|	species	|		|		|		|	
159676	|	13448	|	Coreopsis pervelutina	|	species	|		|		|		|	
278103	|	13448	|	Coreopsis linifolia	|	species	|		|		|		|	
159664	|	13448	|	Coreopsis gladiata	|	species	|		|		|		|	
159681	|	13448	|	Coreopsis rhyacophila	|	species	|		|		|		|	
278106	|	13448	|	Coreopsis intermedia	|	species	|		|		|		|	
1532921	|	13448	|	Coreopsis queretarensis	|	species	|		|		|		|	
1532913	|	13448	|	Coreopsis fasciculata	|	species	|		|		|		|	
159682	|	13448	|	Coreopsis rosea	|	species	|		|		|		|	
159687	|	13448	|	Coreopsis wrightii	|	species	|		|		|		|	
159667	|	13448	|	Coreopsis latifolia	|	species	|		|		|		|	
1532917	|	13448	|	Coreopsis microlepis	|	species	|		|		|		|	
159675	|	13448	|	Coreopsis paludosa	|	species	|		|		|		|	
159666	|	13448	|	Coreopsis lanceolata	|	species	|		|		|		|	
1567020	|	159666	|	Coreopsis lanceolata var. villosa	|	varietas	|		|		|		|	
159680	|	13448	|	Coreopsis pulchra	|	species	|		|		|		|	
1532911	|	13448	|	Coreopsis crawfordii	|	species	|		|		|		|	
1532915	|	13448	|	Coreopsis guanajuatensis	|	species	|		|		|		|	
159677	|	13448	|	Coreopsis petrophila	|	species	|		|		|		|	
159674	|	13448	|	Coreopsis palmata	|	species	|		|		|		|	
41554	|	13448	|	Coreopsis tinctoria	|	species	|		|		|		|	
278107	|	13448	|	Coreopsis nuecensoides	|	species	|		|		|		|	
1620034	|	13448	|	Coreopsis nudata	|	species	|		|		|		|	
883519	|	13448	|	Coreopsis sp. SH-2010	|	species	|		|		|		|	
159661	|	13448	|	Coreopsis delphiniifolia	|	species	|		|		|		|	
159668	|	13448	|	Coreopsis leavenworthii	|	species	|		|		|		|	
159672	|	13448	|	Coreopsis mutica	|	species	|		|		|		|	
459853	|	159672	|	Coreopsis mutica var. carnosifolia	|	varietas	|		|		|		|	
159685	|	13448	|	Coreopsis tripteris	|	species	|		|		|		|	
159660	|	13448	|	Coreopsis cyclocarpa	|	species	|		|		|		|	
1532918	|	13448	|	Coreopsis oblanceolata	|	species	|		|		|		|	
159659	|	13448	|	Coreopsis connata	|	species	|		|		|		|	
278101	|	13448	|	Coreopsis floridana	|	species	|		|		|		|	
159669	|	13448	|	Coreopsis lopez-mirandae	|	species	|		|		|		|	
1532908	|	13448	|	Coreopsis breviligulata	|	species	|		|		|		|	
1532920	|	13448	|	Coreopsis parviceps	|	species	|		|		|		|	
159673	|	13448	|	Coreopsis nuecensis	|	species	|		|		|		|	
1532922	|	13448	|	Coreopsis sherffii	|	species	|		|		|		|	
159683	|	13448	|	Coreopsis senaria	|	species	|		|		|		|	
159655	|	13448	|	Coreopsis basalis	|	species	|		|		|		|	
1532910	|	13448	|	Coreopsis celendinensis	|	species	|		|		|		|	
1532916	|	13448	|	Coreopsis mcvaughii	|	species	|		|		|		|	
159686	|	13448	|	Coreopsis woytkowskii	|	species	|		|		|		|	
159670	|	13448	|	Coreopsis major	|	species	|		|		|		|	
183014	|	13448	|	Coreopsis rudis	|	species	|		|		|		|	
904693	|	13448	|	Coreopsis sp. 1154	|	species	|		|		|		|	
278104	|	13448	|	Coreopsis auriculata	|	species	|		|		|		|	
1532912	|	13448	|	Coreopsis dilloniana	|	species	|		|		|		|	
1532914	|	13448	|	Coreopsis ferreyrae	|	species	|		|		|		|	
260277	|	219134	|	Heterosperma	|	genus	|		|		|		|	
260278	|	260277	|	Heterosperma diversifolium	|	species	|		|		|		|	
260279	|	260277	|	Heterosperma pinnatum	|	species	|		|		|		|	
459855	|	260279	|	Heterosperma pinnatum var. pinnatum	|	varietas	|		|		|		|	
216375	|	219134	|	Megalodonta	|	genus	|		|		|		|	
216376	|	216375	|	Megalodonta beckii	|	species	|		|		|		|	
260266	|	219134	|	Dicranocarpus	|	genus	|		|		|		|	
260267	|	260266	|	Dicranocarpus parviflorus	|	species	|		|		|		|	
260284	|	219134	|	Oparanthus	|	genus	|		|		|		|	
260285	|	260284	|	Oparanthus teikiteetinii	|	species	|		|		|		|	
260271	|	219134	|	Glossogyne	|	genus	|		|		|		|	
260272	|	260271	|	Glossogyne tenuifolia	|	species	|		|		|		|	
459756	|	219134	|	Selleophytum	|	genus	|		|		|		|	
260264	|	459756	|	Selleophytum buchii	|	species	|		|		|		|	
937839	|	219134	|	Diodontium	|	genus	|		|		|		|	
1231688	|	937839	|	Diodontium filifolium	|	species	|		|		|		|	
41562	|	219134	|	Dahlia	|	genus	|		|		|		|	
101596	|	41562	|	Dahlia pinnata	|	species	|		|		|		|	
197628	|	41562	|	Dahlia barkeriae	|	species	|		|		|		|	
101598	|	41562	|	Dahlia scapigeroides	|	species	|		|		|		|	
197629	|	41562	|	Dahlia brevis	|	species	|		|		|		|	
197636	|	41562	|	Dahlia linearis	|	species	|		|		|		|	
43367	|	41562	|	Dahlia merckii	|	species	|		|		|		|	
197644	|	41562	|	Dahlia tenuis	|	species	|		|		|		|	
101595	|	41562	|	Dahlia imperialis	|	species	|		|		|		|	
197632	|	41562	|	Dahlia cuspidata	|	species	|		|		|		|	
197637	|	41562	|	Dahlia mollis	|	species	|		|		|		|	
49745	|	41562	|	Dahlia sp.	|	species	|		|		|		|	
101592	|	41562	|	Dahlia apiculata	|	species	|		|		|		|	
197630	|	41562	|	Dahlia campanulata	|	species	|		|		|		|	
159692	|	41562	|	Dahlia macdougallii	|	species	|		|		|		|	
101600	|	41562	|	Dahlia sorensenii	|	species	|		|		|		|	
101589	|	41562	|	Dahlia imperialis 'NZ clone'	|	species	|		|		|		|	
197642	|	41562	|	Dahlia scapigera	|	species	|		|		|		|	
197645	|	41562	|	Dahlia tubulata	|	species	|		|		|		|	
197634	|	41562	|	Dahlia foeniculifolia	|	species	|		|		|		|	
197639	|	41562	|	Dahlia parvibracteata	|	species	|		|		|		|	
101599	|	41562	|	Dahlia sherffii	|	species	|		|		|		|	
197641	|	41562	|	Dahlia rupicola	|	species	|		|		|		|	
101597	|	41562	|	Dahlia rudis	|	species	|		|		|		|	
197627	|	41562	|	Dahlia atropurpurea	|	species	|		|		|		|	
197631	|	41562	|	Dahlia cardiophylla	|	species	|		|		|		|	
101594	|	41562	|	Dahlia dissecta	|	species	|		|		|		|	
350839	|	101594	|	Dahlia dissecta var. sublignosa	|	varietas	|		|		|		|	
101593	|	41562	|	Dahlia australis	|	species	|		|		|		|	
197640	|	41562	|	Dahlia pteropoda	|	species	|		|		|		|	
326074	|	41562	|	Dahlia hybrid cultivar	|	species	|		|		|		|	
197633	|	41562	|	Dahlia excelsa	|	species	|		|		|		|	
41563	|	41562	|	Dahlia coccinea	|	species	|		|		|		|	
459854	|	41563	|	Dahlia coccinea var. coccinea	|	varietas	|		|		|		|	
101601	|	41562	|	Dahlia tenuicaulis	|	species	|		|		|		|	
197638	|	41562	|	Dahlia neglecta	|	species	|		|		|		|	
197643	|	41562	|	Dahlia spectabilis	|	species	|		|		|		|	
197635	|	41562	|	Dahlia hjertingii	|	species	|		|		|		|	
260275	|	219134	|	Henricksonia	|	genus	|		|		|		|	
260276	|	260275	|	Henricksonia mexicana	|	species	|		|		|		|	
172208	|	219134	|	Coreocarpus	|	genus	|		|		|		|	
172210	|	172208	|	Coreocarpus congregatus	|	species	|		|		|		|	
172211	|	172208	|	Coreocarpus dissectus	|	species	|		|		|		|	
172214	|	172208	|	Coreocarpus sanpedroensis	|	species	|		|		|		|	
172213	|	172208	|	Coreocarpus parthenioides	|	species	|		|		|		|	
172291	|	172213	|	Coreocarpus parthenioides var. heterocarpus	|	varietas	|		|		|		|	
172292	|	172213	|	Coreocarpus parthenioides var. parthenioides	|	varietas	|		|		|		|	
172215	|	172208	|	Coreocarpus sonoranus	|	species	|		|		|		|	
260268	|	219134	|	Ericentrodea	|	genus	|		|		|		|	
260269	|	260268	|	Ericentrodea corazonensis	|	species	|		|		|		|	
260270	|	260268	|	Ericentrodea decomposita	|	species	|		|		|		|	
1231646	|	219134	|	Glossocardia	|	genus	|		|		|		|	
1231647	|	1231646	|	Glossocardia bidens	|	species	|		|		|		|	
937840	|	219134	|	Trioncinia	|	genus	|		|		|		|	
1231701	|	937840	|	Trioncinia retroflexa	|	species	|		|		|		|	
41555	|	219134	|	Cosmos	|	genus	|		|		|		|	
101591	|	41555	|	Cosmos atrosanguineus	|	species	|		|		|		|	
459758	|	41555	|	Cosmos sulphureus	|	species	|		|		|		|	
1125397	|	41555	|	Cosmos caudatus	|	species	|		|		|		|	
1125398	|	41555	|	Cosmos crithmifolius	|	species	|		|		|		|	
51277	|	41555	|	Cosmos bipinnatus	|	species	|		|		|		|	
1532933	|	219134	|	Leptosyne	|	genus	|		|		|		|	
159657	|	1532933	|	Leptosyne californica	|	species	|		|		|		|	
159662	|	1532933	|	Leptosyne douglasii	|	species	|		|		|		|	
159656	|	1532933	|	Leptosyne bigelovii	|	species	|		|		|		|	
159665	|	1532933	|	Leptosyne hamiltonii	|	species	|		|		|		|	
172209	|	1532933	|	Leptosyne arizonica	|	species	|		|		|		|	
172289	|	172209	|	Leptosyne arizonica var. arizonica	|	varietas	|		|		|		|	
172290	|	172209	|	Leptosyne arizonica var. pubescens	|	varietas	|		|		|		|	
159684	|	1532933	|	Leptosyne stillmanii	|	species	|		|		|		|	
159671	|	1532933	|	Leptosyne maritima	|	species	|		|		|		|	
159663	|	1532933	|	Leptosyne gigantea	|	species	|		|		|		|	
159658	|	1532933	|	Leptosyne calliopsidea	|	species	|		|		|		|	
172212	|	1532933	|	Leptosyne insularis	|	species	|		|		|		|	
260286	|	219134	|	Petrobium	|	genus	|		|		|		|	
260287	|	260286	|	Petrobium arboreum	|	species	|		|		|		|	
260262	|	219134	|	Chrysanthellum	|	genus	|		|		|		|	
260263	|	260262	|	Chrysanthellum mexicanum	|	species	|		|		|		|	
41576	|	219134	|	Fitchia	|	genus	|		|		|		|	
41577	|	41576	|	Fitchia sp.	|	species	|		|		|		|	
160037	|	41576	|	Fitchia speciosa	|	species	|		|		|		|	
197646	|	219134	|	Hidalgoa	|	genus	|		|		|		|	
197647	|	197646	|	Hidalgoa ternata	|	species	|		|		|		|	
219131	|	911341	|	Perityleae	|	tribe	|		|		|		|	
176560	|	219131	|	Perityle	|	genus	|		|		|		|	
176563	|	176560	|	Perityle incana	|	species	|		|		|		|	
176565	|	176560	|	Perityle montana	|	species	|		|		|		|	
217845	|	176560	|	Perityle lindheimeri	|	species	|		|		|		|	
176562	|	176560	|	Perityle emoryi	|	species	|		|		|		|	
176564	|	176560	|	Perityle megalocephala	|	species	|		|		|		|	
176561	|	176560	|	Perityle cochisensis	|	species	|		|		|		|	
160429	|	219131	|	Amauria	|	genus	|		|		|		|	
160430	|	160429	|	Amauria rotundifolia	|	species	|		|		|		|	
176588	|	219131	|	Villanova	|	genus	|		|		|		|	
185206	|	176588	|	Villanova anemonifolia	|	species	|		|		|		|	
176589	|	176588	|	Villanova achilleoides	|	species	|		|		|		|	
176531	|	219131	|	Eutetras	|	genus	|		|		|		|	
176532	|	176531	|	Eutetras palmeri	|	species	|		|		|		|	
176558	|	219131	|	Pericome	|	genus	|		|		|		|	
176559	|	176558	|	Pericome caudata	|	species	|		|		|		|	
176536	|	219131	|	Galeana	|	genus	|		|		|		|	
176537	|	176536	|	Galeana pratensis	|	species	|		|		|		|	
102815	|	911341	|	Eupatorieae	|	tribe	|		|		|		|	
1193817	|	102815	|	Brickelliastrum	|	genus	|		|		|		|	
1193818	|	1193817	|	Brickelliastrum fendleri	|	species	|		|		|		|	
1193819	|	1193817	|	Brickelliastrum nesomii	|	species	|		|		|		|	
13420	|	102815	|	Chromolaena	|	genus	|		|		|		|	
287008	|	13420	|	Chromolaena borinquensis	|	species	|		|		|		|	
287009	|	13420	|	Chromolaena squalida	|	species	|		|		|		|	
103745	|	13420	|	Chromolaena odorata	|	species	|		|		|		|	
13421	|	13420	|	Chromolaena sp. Dillon 4105	|	species	|		|		|		|	
506626	|	13420	|	Chromolaena haenkeana	|	species	|		|		|		|	
287012	|	13420	|	Chromolaena collina	|	species	|		|		|		|	
102759	|	13420	|	Chromolaena sagittata	|	species	|		|		|		|	
883507	|	13420	|	Chromolaena sp. SH-2010	|	species	|		|		|		|	
102786	|	102815	|	Mikania	|	genus	|		|		|		|	
1127087	|	102786	|	Mikania guaco	|	species	|		|		|		|	
102787	|	102786	|	Mikania scandens	|	species	|		|		|		|	
192012	|	102786	|	Mikania micrantha	|	species	|		|		|		|	
1073848	|	102786	|	Mikania glomerata	|	species	|		|		|		|	
1127086	|	102786	|	Mikania cordifolia	|	species	|		|		|		|	
1160405	|	102786	|	Mikania sp. MHPAA482-08	|	species	|		|		|		|	
1520715	|	102786	|	Mikania sp. RP-2014	|	species	|		|		|		|	
1127088	|	102786	|	Mikania hookeriana	|	species	|		|		|		|	
1160406	|	102786	|	Mikania sp. MHPAA483-08	|	species	|		|		|		|	
1465328	|	102786	|	Mikania fragilis	|	species	|		|		|		|	
207834	|	102786	|	Mikania cordata	|	species	|		|		|		|	
1049779	|	102786	|	Mikania laevigata	|	species	|		|		|		|	
102760	|	102815	|	Conoclinium	|	genus	|		|		|		|	
102761	|	102760	|	Conoclinium coelestinum	|	species	|		|		|		|	
1193825	|	102815	|	Steviopsis	|	genus	|		|		|		|	
1193828	|	1193825	|	Steviopsis dryophila	|	species	|		|		|		|	
1193826	|	1193825	|	Steviopsis adenosperma	|	species	|		|		|		|	
1193827	|	1193825	|	Steviopsis amblyolepis	|	species	|		|		|		|	
1193829	|	1193825	|	Steviopsis rapunculoides	|	species	|		|		|		|	
1193830	|	1193825	|	Steviopsis vigintiseta	|	species	|		|		|		|	
506627	|	102815	|	Critonia	|	genus	|		|		|		|	
506628	|	506627	|	Critonia sexangularis	|	species	|		|		|		|	
1475404	|	506627	|	Critonia quadrangularis	|	species	|		|		|		|	
1471840	|	506627	|	Critonia portoricensis	|	species	|		|		|		|	
1125402	|	506627	|	Critonia morifolia	|	species	|		|		|		|	
183044	|	102815	|	Litrisa	|	genus	|		|		|		|	
983234	|	183044	|	Litrisa carnosa	|	species	|		|		|		|	
102749	|	102815	|	Ageratina	|	genus	|		|		|		|	
102752	|	102749	|	Ageratina luciae-brauniae	|	species	|		|		|		|	
176617	|	102749	|	Ageratina glechonophylla	|	species	|		|		|		|	
176616	|	102749	|	Ageratina adenophora	|	species	|		|		|		|	
1193808	|	102749	|	Ageratina wrightii	|	species	|		|		|		|	
287013	|	102749	|	Ageratina riparia	|	species	|		|		|		|	
102750	|	102749	|	Ageratina altissima	|	species	|		|		|		|	
1620014	|	102749	|	Ageratina jucunda	|	species	|		|		|		|	
102751	|	102749	|	Ageratina aromatica	|	species	|		|		|		|	
1193820	|	102815	|	Carminatia	|	genus	|		|		|		|	
1193822	|	1193820	|	Carminatia tenuiflora	|	species	|		|		|		|	
1193821	|	1193820	|	Carminatia recondita	|	species	|		|		|		|	
1550875	|	1193820	|	Carminatia papagayana	|	species	|		|		|		|	
102756	|	102815	|	Carphephorus	|	genus	|		|		|		|	
102757	|	102756	|	Carphephorus corymbosus	|	species	|		|		|		|	
102758	|	102756	|	Carphephorus pseudoliatris	|	species	|		|		|		|	
983207	|	102756	|	Carphephorus tomentosus	|	species	|		|		|		|	
983206	|	102756	|	Carphephorus bellidifolius	|	species	|		|		|		|	
13516	|	102815	|	Eupatorium	|	genus	|		|		|		|	
102776	|	13516	|	Eupatorium mikanioides	|	species	|		|		|		|	
103755	|	13516	|	Eupatorium semiserratum	|	species	|		|		|		|	
520112	|	13516	|	Eupatorium album x Eupatorium hyssopifolium	|	species	|		|		|		|	
102773	|	13516	|	Eupatorium glaucescens	|	species	|		|		|		|	
103746	|	13516	|	Eupatorium compositifolium	|	species	|		|		|		|	
102769	|	13516	|	Eupatorium altissimum	|	species	|		|		|		|	
520118	|	13516	|	Eupatorium vaseyi	|	species	|		|		|		|	
13517	|	13516	|	Eupatorium atrorubens	|	species	|		|		|		|	
103757	|	13516	|	Eupatorium tashiroi	|	species	|		|		|		|	
102770	|	13516	|	Eupatorium cannabinum	|	species	|		|		|		|	
376259	|	13516	|	Eupatorium resinosum	|	species	|		|		|		|	
103749	|	13516	|	Eupatorium formosanum	|	species	|		|		|		|	
102779	|	13516	|	Eupatorium sessilifolium	|	species	|		|		|		|	
103754	|	13516	|	Eupatorium makinoi	|	species	|		|		|		|	
103752	|	13516	|	Eupatorium leptophyllum	|	species	|		|		|		|	
102774	|	13516	|	Eupatorium hyssopifolium	|	species	|		|		|		|	
1720374	|	13516	|	Eupatorium sp. BIOUG24049-G08	|	species	|		|		|		|	
355891	|	13516	|	Eupatorium lancifolium	|	species	|		|		|		|	
102748	|	13516	|	Eupatorium sp. Schmidt echi715	|	species	|		|		|		|	
103750	|	13516	|	Eupatorium glehni	|	species	|		|		|		|	
103756	|	13516	|	Eupatorium serotinum	|	species	|		|		|		|	
376257	|	13516	|	Eupatorium novae-angliae	|	species	|		|		|		|	
355892	|	13516	|	Eupatorium godfreyanum	|	species	|		|		|		|	
520116	|	13516	|	Eupatorium fernaldii	|	species	|		|		|		|	
103758	|	13516	|	Eupatorium variabile	|	species	|		|		|		|	
355893	|	13516	|	Eupatorium pilosum	|	species	|		|		|		|	
102775	|	13516	|	Eupatorium leucolepis	|	species	|		|		|		|	
798521	|	13516	|	Eupatorium truncatum	|	species	|		|		|		|	
355895	|	13516	|	Eupatorium petaloideum	|	species	|		|		|		|	
520117	|	13516	|	Eupatorium saltuense	|	species	|		|		|		|	
520113	|	13516	|	Eupatorium album x Eupatorium lancifolium	|	species	|		|		|		|	
102772	|	13516	|	Eupatorium chinense	|	species	|		|		|		|	
103753	|	13516	|	Eupatorium lindleyanum	|	species	|		|		|		|	
103751	|	13516	|	Eupatorium japonicum	|	species	|		|		|		|	
883551	|	13516	|	Eupatorium sp. SH-2010	|	species	|		|		|		|	
102778	|	13516	|	Eupatorium rotundifolium	|	species	|		|		|		|	
376258	|	13516	|	Eupatorium paludicola	|	species	|		|		|		|	
102768	|	13516	|	Eupatorium album	|	species	|		|		|		|	
520115	|	102768	|	Eupatorium album var. subvenosum	|	varietas	|		|		|		|	
355896	|	13516	|	Eupatorium mohrii	|	species	|		|		|		|	
330892	|	13516	|	Eupatorium fortunei	|	species	|		|		|		|	
102771	|	13516	|	Eupatorium capillifolium	|	species	|		|		|		|	
102777	|	13516	|	Eupatorium perfoliatum	|	species	|		|		|		|	
55669	|	102815	|	Stevia	|	genus	|		|		|		|	
558512	|	55669	|	Stevia stolonifera	|	species	|		|		|		|	
558470	|	55669	|	Stevia karwinskyana	|	species	|		|		|		|	
558511	|	55669	|	Stevia serrata	|	species	|		|		|		|	
558501	|	55669	|	Stevia revoluta	|	species	|		|		|		|	
558503	|	55669	|	Stevia rzedowskii	|	species	|		|		|		|	
558497	|	55669	|	Stevia pilosa	|	species	|		|		|		|	
558477	|	55669	|	Stevia lucida	|	species	|		|		|		|	
558478	|	558477	|	Stevia lucida var. oaxacana	|	varietas	|		|		|		|	
558456	|	55669	|	Stevia deltoidea	|	species	|		|		|		|	
558473	|	55669	|	Stevia lemmonii	|	species	|		|		|		|	
55670	|	55669	|	Stevia rebaudiana	|	species	|		|		|		|	
558509	|	55669	|	Stevia seleriana	|	species	|		|		|		|	
558464	|	55669	|	Stevia hypomalaca	|	species	|		|		|		|	
558448	|	55669	|	Stevia berlandieri	|	species	|		|		|		|	
558449	|	55669	|	Stevia caracasana	|	species	|		|		|		|	
558499	|	55669	|	Stevia polycephala	|	species	|		|		|		|	
558455	|	55669	|	Stevia decumbens	|	species	|		|		|		|	
558469	|	55669	|	Stevia jorullensis	|	species	|		|		|		|	
176614	|	55669	|	Stevia pelophila	|	species	|		|		|		|	
558472	|	55669	|	Stevia lehmannii	|	species	|		|		|		|	
558521	|	55669	|	Stevia venosa	|	species	|		|		|		|	
558488	|	55669	|	Stevia myricoides	|	species	|		|		|		|	
558476	|	55669	|	Stevia lita	|	species	|		|		|		|	
558487	|	55669	|	Stevia myriadenia	|	species	|		|		|		|	
558467	|	55669	|	Stevia isomeca	|	species	|		|		|		|	
558463	|	55669	|	Stevia glandulosa	|	species	|		|		|		|	
558517	|	55669	|	Stevia tomentosa	|	species	|		|		|		|	
558493	|	55669	|	Stevia organensis	|	species	|		|		|		|	
558482	|	55669	|	Stevia micradenia	|	species	|		|		|		|	
558510	|	55669	|	Stevia selloi	|	species	|		|		|		|	
558492	|	55669	|	Stevia ophryophylla	|	species	|		|		|		|	
558502	|	55669	|	Stevia rosei	|	species	|		|		|		|	
558462	|	55669	|	Stevia filodecaballoana	|	species	|		|		|		|	
558461	|	55669	|	Stevia eupatoria	|	species	|		|		|		|	
558506	|	55669	|	Stevia scabrelloides	|	species	|		|		|		|	
558500	|	55669	|	Stevia reticulata	|	species	|		|		|		|	
558444	|	55669	|	Stevia alatipes	|	species	|		|		|		|	
558453	|	55669	|	Stevia commixta	|	species	|		|		|		|	
558498	|	55669	|	Stevia plummerae	|	species	|		|		|		|	
558475	|	55669	|	Stevia liebmannii	|	species	|		|		|		|	
558471	|	55669	|	Stevia latifolia	|	species	|		|		|		|	
558486	|	55669	|	Stevia monardifolia	|	species	|		|		|		|	
558460	|	55669	|	Stevia ephemera	|	species	|		|		|		|	
558447	|	55669	|	Stevia aschenborniana	|	species	|		|		|		|	
558474	|	55669	|	Stevia leptophylla	|	species	|		|		|		|	
558524	|	55669	|	Stevia viscida	|	species	|		|		|		|	
558507	|	55669	|	Stevia seemannii	|	species	|		|		|		|	
558479	|	55669	|	Stevia lundiana	|	species	|		|		|		|	
558491	|	55669	|	Stevia occidentalis	|	species	|		|		|		|	
558518	|	55669	|	Stevia trifida	|	species	|		|		|		|	
558465	|	55669	|	Stevia iltisiana	|	species	|		|		|		|	
558522	|	55669	|	Stevia vernicosa	|	species	|		|		|		|	
558523	|	55669	|	Stevia veronicae	|	species	|		|		|		|	
558514	|	55669	|	Stevia tenuis	|	species	|		|		|		|	
558466	|	55669	|	Stevia incognita	|	species	|		|		|		|	
558494	|	55669	|	Stevia origanoides	|	species	|		|		|		|	
558485	|	55669	|	Stevia mitopoda	|	species	|		|		|		|	
558520	|	55669	|	Stevia velutinella	|	species	|		|		|		|	
558484	|	55669	|	Stevia microchaeta	|	species	|		|		|		|	
558515	|	55669	|	Stevia tephra	|	species	|		|		|		|	
558525	|	55669	|	Stevia zacatecana	|	species	|		|		|		|	
558451	|	55669	|	Stevia cinerascens	|	species	|		|		|		|	
558481	|	55669	|	Stevia mexicana	|	species	|		|		|		|	
558450	|	55669	|	Stevia chiapensis	|	species	|		|		|		|	
558480	|	55669	|	Stevia mascotensis	|	species	|		|		|		|	
558508	|	55669	|	Stevia seemannioides	|	species	|		|		|		|	
558526	|	55669	|	Stevia zephyrantha	|	species	|		|		|		|	
558459	|	55669	|	Stevia elatior	|	species	|		|		|		|	
558490	|	55669	|	Stevia nepetifolia	|	species	|		|		|		|	
558496	|	55669	|	Stevia perfoliata	|	species	|		|		|		|	
558446	|	55669	|	Stevia anadenotricha	|	species	|		|		|		|	
558504	|	55669	|	Stevia salicifolia	|	species	|		|		|		|	
558513	|	55669	|	Stevia subpubescens	|	species	|		|		|		|	
558519	|	55669	|	Stevia triflora	|	species	|		|		|		|	
558489	|	55669	|	Stevia nelsonii	|	species	|		|		|		|	
558483	|	55669	|	Stevia micrantha	|	species	|		|		|		|	
558452	|	55669	|	Stevia clausseni	|	species	|		|		|		|	
558516	|	55669	|	Stevia tephrophylla	|	species	|		|		|		|	
558454	|	55669	|	Stevia connata	|	species	|		|		|		|	
558445	|	55669	|	Stevia alternifolia	|	species	|		|		|		|	
558458	|	55669	|	Stevia ecatepecana	|	species	|		|		|		|	
558495	|	55669	|	Stevia ovata	|	species	|		|		|		|	
558457	|	55669	|	Stevia dictyophylla	|	species	|		|		|		|	
558505	|	55669	|	Stevia scabrella	|	species	|		|		|		|	
558468	|	55669	|	Stevia jaliscensis	|	species	|		|		|		|	
1136773	|	102815	|	Neomirandea	|	genus	|		|		|		|	
1136774	|	1136773	|	Neomirandea angularis	|	species	|		|		|		|	
506629	|	102815	|	Koanophyllon	|	genus	|		|		|		|	
1128218	|	506629	|	Koanophyllon sp. Espinoza5688	|	species	|		|		|		|	
1127049	|	506629	|	Koanophyllon albicaule	|	species	|		|		|		|	
1471867	|	506629	|	Koanophyllon polyodon	|	species	|		|		|		|	
1127050	|	506629	|	Koanophyllon hylonomum	|	species	|		|		|		|	
506630	|	506629	|	Koanophyllon ayapanoides	|	species	|		|		|		|	
102753	|	102815	|	Brickellia	|	genus	|		|		|		|	
1550855	|	102753	|	Brickellia pavonii	|	species	|		|		|		|	
1550826	|	102753	|	Brickellia hintoniorum	|	species	|		|		|		|	
1550857	|	102753	|	Brickellia pendula	|	species	|		|		|		|	
1550821	|	102753	|	Brickellia glandulosa	|	species	|		|		|		|	
1550869	|	102753	|	Brickellia venosa	|	species	|		|		|		|	
1550817	|	102753	|	Brickellia filipes	|	species	|		|		|		|	
1550810	|	102753	|	Brickellia coixtlahuaca	|	species	|		|		|		|	
1550866	|	102753	|	Brickellia subuligera	|	species	|		|		|		|	
1550813	|	102753	|	Brickellia cylindracea	|	species	|		|		|		|	
1550799	|	102753	|	Brickellia aramberrana	|	species	|		|		|		|	
1550815	|	102753	|	Brickellia desertorum	|	species	|		|		|		|	
1550864	|	102753	|	Brickellia simplex	|	species	|		|		|		|	
1550859	|	102753	|	Brickellia pringlei	|	species	|		|		|		|	
1550858	|	102753	|	Brickellia peninsularis	|	species	|		|		|		|	
1193813	|	102753	|	Brickellia cordifolia	|	species	|		|		|		|	
1550824	|	102753	|	Brickellia greenei	|	species	|		|		|		|	
1550861	|	102753	|	Brickellia rhomboidea	|	species	|		|		|		|	
1550820	|	102753	|	Brickellia glabrata	|	species	|		|		|		|	
1550827	|	102753	|	Brickellia huahuapana	|	species	|		|		|		|	
1550828	|	102753	|	Brickellia hymenochlaena	|	species	|		|		|		|	
1550853	|	102753	|	Brickellia paniculata	|	species	|		|		|		|	
1550809	|	102753	|	Brickellia coahuilensis	|	species	|		|		|		|	
1193814	|	102753	|	Brickellia oblongifolia	|	species	|		|		|		|	
