name	|	uid	|	type	|	uniqname	|	sourceinfo	|	
Prenanthes tatarinovi	|	648874	|	synonym	|	Prenanthes tatarinovi (synonym for Nabalus tatarinowii)	|	ncbi:648874	|	
Prenanthes tatarinowii	|	648874	|	synonym	|	Prenanthes tatarinowii (synonym for Nabalus tatarinowii)	|	ncbi:648874	|	
Prenanthes tatariowii	|	648874	|	misspelling	|	Prenanthes tatariowii (synonym for Nabalus tatarinowii)	|	ncbi:648874	|	
Prenanthes boottii	|	883021	|	synonym	|	Prenanthes boottii (synonym for Nabalus boottii)	|	ncbi:883021	|	
Prenanthes trifoliolata	|	883029	|	synonym	|	Prenanthes trifoliolata (synonym for Nabalus trifoliolatus)	|	ncbi:883029	|	
Prenanthes trifoliolatus	|	883029	|	synonym	|	Prenanthes trifoliolatus (synonym for Nabalus trifoliolatus)	|	ncbi:883029	|	
Prenanthes altissima	|	43202	|	synonym	|	Prenanthes altissima (synonym for Nabalus altissimus)	|	ncbi:43202	|	
Prenanthes aspera	|	883018	|	synonym	|	Prenanthes aspera (synonym for Nabalus asper)	|	ncbi:883018	|	
Nabalus sagitattus	|	883027	|	misspelling	|	Nabalus sagitattus (synonym for Nabalus sagittatus)	|	ncbi:883027	|	
Prenanthes sagittata	|	883027	|	synonym	|	Prenanthes sagittata (synonym for Nabalus sagittatus)	|	ncbi:883027	|	
Prenanthes crepidinea	|	883023	|	synonym	|	Prenanthes crepidinea (synonym for Nabalus crepidineus)	|	ncbi:883023	|	
Prenanthes carrii	|	883022	|	synonym	|	Prenanthes carrii (synonym for Nabalus carrii)	|	ncbi:883022	|	
Prenanthes cylindrica	|	883024	|	synonym	|	Prenanthes cylindrica (synonym for Nabalus cylindricus)	|	ncbi:883024	|	
Nabalus fraseri var. barbatus	|	883020	|	synonym	|	Nabalus fraseri var. barbatus (synonym for Nabalus barbatus)	|	ncbi:883020	|	
Prenanthes alba	|	883017	|	synonym	|	Prenanthes alba (synonym for Nabalus albus)	|	ncbi:883017	|	
Prenanthes serpentaria	|	883028	|	synonym	|	Prenanthes serpentaria (synonym for Nabalus serpentarius)	|	ncbi:883028	|	
Prenanthes autumnalis	|	883019	|	synonym	|	Prenanthes autumnalis (synonym for Nabalus autumnalis)	|	ncbi:883019	|	
Prenanthes racemosa	|	883025	|	synonym	|	Prenanthes racemosa (synonym for Nabalus racemosus)	|	ncbi:883025	|	
Prenanthes alata	|	883016	|	synonym	|	Prenanthes alata (synonym for Nabalus alatus)	|	ncbi:883016	|	
Leontodon longirrostris	|	379114	|	synonym	|	Leontodon longirrostris (synonym for Leontodon longirostris)	|	ncbi:379114	|	
Leontodon sp. MM-2015a	|	1639343	|	includes	|	Leontodon sp. MM-2015a (synonym for Leontodon hochstetteri)	|	ncbi:1639343	|	
Microderis umbellata	|	1639343	|	synonym	|	Microderis umbellata (synonym for Leontodon hochstetteri)	|	ncbi:1639343	|	
Leontodon x carreiroi	|	1638921	|	synonym	|	Leontodon x carreiroi (synonym for Leontodon carreiroi)	|	ncbi:1638921	|	
Leontodon saxatilis x Leontodon hochstetteri	|	1639344	|	synonym	|	Leontodon saxatilis x Leontodon hochstetteri (synonym for Leontodon x friasi)	|	ncbi:1639344	|	
Leontodon sp. MM-2015b	|	1639344	|	includes	|	Leontodon sp. MM-2015b (synonym for Leontodon x friasi)	|	ncbi:1639344	|	
Leontodon crispus subsp. asperrimus	|	379619	|	synonym	|	Leontodon crispus subsp. asperrimus (synonym for Leontodon asperrimus)	|	ncbi:379619	|	
Leontodon kulczynskii	|	379625	|	synonym	|	Leontodon kulczynskii (synonym for Leontodon kulczinskii)	|	ncbi:379625	|	
Hedypnois cretica	|	268036	|	synonym	|	Hedypnois cretica (synonym for Hedypnois rhagadioloides)	|	ncbi:268036	|	
Leontodon autumnalis	|	212686	|	synonym	|	Leontodon autumnalis (synonym for Scorzoneroides autumnalis)	|	ncbi:212686	|	
Leontodon crispus subsp. bourgaeanus	|	379624	|	synonym	|	Leontodon crispus subsp. bourgaeanus (synonym for Scorzoneroides garnironii)	|	ncbi:379624	|	
Leontodon farinosus	|	379624	|	synonym	|	Leontodon farinosus (synonym for Scorzoneroides garnironii)	|	ncbi:379624	|	
Leontodon cichoraceus	|	379119	|	synonym	|	Leontodon cichoraceus (synonym for Scorzoneroides cichoriacea)	|	ncbi:379119	|	
Leontodon cichoriaceus	|	379119	|	synonym	|	Leontodon cichoriaceus (synonym for Scorzoneroides cichoriacea)	|	ncbi:379119	|	
Scorzoneroides cichoracea	|	379119	|	misspelling	|	Scorzoneroides cichoracea (synonym for Scorzoneroides cichoriacea)	|	ncbi:379119	|	
Leontodon montanus	|	379116	|	synonym	|	Leontodon montanus (synonym for Scorzoneroides montana)	|	ncbi:379116	|	
Leontodon palisiae	|	379617	|	synonym	|	Leontodon palisiae (synonym for Scorzoneroides palisiae)	|	ncbi:379617	|	
Leontodon carpetanus subsp. nevadensis	|	379118	|	synonym	|	Leontodon carpetanus subsp. nevadensis (synonym for Scorzoneroides nevadensis)	|	ncbi:379118	|	
Leontodon nevadensis	|	379118	|	synonym	|	Leontodon nevadensis (synonym for Scorzoneroides nevadensis)	|	ncbi:379118	|	
Leontodon muelleri	|	268081	|	synonym	|	Leontodon muelleri (synonym for Scorzoneroides muelleri)	|	ncbi:268081	|	
Leontodon helveticus	|	212688	|	synonym	|	Leontodon helveticus (synonym for Scorzoneroides helvetica)	|	ncbi:212688	|	
Leontodon helviticus	|	212688	|	synonym	|	Leontodon helviticus (synonym for Scorzoneroides helvetica)	|	ncbi:212688	|	
Leontodon microcephalus	|	379627	|	synonym	|	Leontodon microcephalus (synonym for Scorzoneroides microcephala)	|	ncbi:379627	|	
Leontodon duboisii	|	379623	|	synonym	|	Leontodon duboisii (synonym for Scorzoneroides duboisii)	|	ncbi:379623	|	
Leontodon montaniformis	|	379628	|	synonym	|	Leontodon montaniformis (synonym for Scorzoneroides montaniformis)	|	ncbi:379628	|	
Leontodon montanus subsp. montaniformis	|	379628	|	synonym	|	Leontodon montanus subsp. montaniformis (synonym for Scorzoneroides montaniformis)	|	ncbi:379628	|	
Leontodon laciniatus	|	379626	|	synonym	|	Leontodon laciniatus (synonym for Scorzoneroides laciniata)	|	ncbi:379626	|	
Leontodon croceus subsp. rilaensis	|	379631	|	synonym	|	Leontodon croceus subsp. rilaensis (synonym for Scorzoneroides rilaensis)	|	ncbi:379631	|	
Leontodon rilaensis	|	379631	|	synonym	|	Leontodon rilaensis (synonym for Scorzoneroides rilaensis)	|	ncbi:379631	|	
Leontodon croceus	|	379622	|	synonym	|	Leontodon croceus (synonym for Scorzoneroides crocea)	|	ncbi:379622	|	
Leontodon carpetanus	|	379112	|	synonym	|	Leontodon carpetanus (synonym for Scorzoneroides carpetana)	|	ncbi:379112	|	
Leontodon cantabricus	|	379621	|	synonym	|	Leontodon cantabricus (synonym for Scorzoneroides cantabrica)	|	ncbi:379621	|	
Leontodon pyrenaicus subsp. cantabricus	|	379621	|	synonym	|	Leontodon pyrenaicus subsp. cantabricus (synonym for Scorzoneroides cantabrica)	|	ncbi:379621	|	
Leontodon pyrenaicus	|	379629	|	synonym	|	Leontodon pyrenaicus (synonym for Scorzoneroides pyrenaica)	|	ncbi:379629	|	
Hypochaeris microcephala var. albiflora	|	58653	|	synonym	|	Hypochaeris microcephala var. albiflora (synonym for Hypochaeris albiflora)	|	ncbi:58653	|	
Hypochaeris brasiliensis	|	58645	|	synonym	|	Hypochaeris brasiliensis (synonym for Hypochaeris chillensis)	|	ncbi:58645	|	
Hypochoeris glabra	|	58647	|	synonym	|	Hypochoeris glabra (synonym for Hypochaeris glabra)	|	ncbi:58647	|	
Hypochaeris grandiflora	|	212677	|	synonym	|	Hypochaeris grandiflora (synonym for Hypochaeris ciliata)	|	ncbi:212677	|	
Hypochoeris maculata	|	58650	|	synonym	|	Hypochoeris maculata (synonym for Hypochaeris maculata)	|	ncbi:58650	|	
Hypochearis incanna	|	212678	|	misspelling	|	Hypochearis incanna (synonym for Hypochaeris incana)	|	ncbi:212678	|	
Hypochoeris incana	|	212678	|	synonym	|	Hypochoeris incana (synonym for Hypochaeris incana)	|	ncbi:212678	|	
Hypochaeris barbata	|	212681	|	synonym	|	Hypochaeris barbata (synonym for Hypochaeris sessiliflora)	|	ncbi:212681	|	
Hypochoeris sessiliflora	|	212681	|	synonym	|	Hypochoeris sessiliflora (synonym for Hypochaeris sessiliflora)	|	ncbi:212681	|	
Hypochaeris achyroforus	|	58644	|	synonym	|	Hypochaeris achyroforus (synonym for Hypochaeris achyrophorus)	|	ncbi:58644	|	
Hypochoeris radicata	|	58656	|	synonym	|	Hypochoeris radicata (synonym for Hypochaeris radicata)	|	ncbi:58656	|	
Picris comosa	|	268083	|	synonym	|	Picris comosa (synonym for Helminthotheca comosa)	|	ncbi:268083	|	
Helminthia echioides	|	174463	|	synonym	|	Helminthia echioides (synonym for Helminthotheca echioides)	|	ncbi:174463	|	
Helminthotheca equioides	|	174463	|	misspelling	|	Helminthotheca equioides (synonym for Helminthotheca echioides)	|	ncbi:174463	|	
Pichris echiodes	|	174463	|	misspelling	|	Pichris echiodes (synonym for Helminthotheca echioides)	|	ncbi:174463	|	
Picris echioides	|	174463	|	synonym	|	Picris echioides (synonym for Helminthotheca echioides)	|	ncbi:174463	|	
Hyoseris radiata subsp. graeca	|	268074	|	synonym	|	Hyoseris radiata subsp. graeca (synonym for Hyoseris lucida)	|	ncbi:268074	|	
Taeckholmia pinnata	|	50223	|	synonym	|	Taeckholmia pinnata (synonym for Sonchus leptocephalus)	|	ncbi:50223	|	
Taeckholmia regis-jubae	|	50224	|	synonym	|	Taeckholmia regis-jubae (synonym for Sonchus regis-jubae)	|	ncbi:50224	|	
Taeckholmia heterophylla	|	50222	|	synonym	|	Taeckholmia heterophylla (synonym for Sonchus heterophyllus)	|	ncbi:50222	|	
Taeckholmia microcarpa	|	329331	|	synonym	|	Taeckholmia microcarpa (synonym for Sonchus microcarpus)	|	ncbi:329331	|	
Sventenia bupleuroides	|	50217	|	synonym	|	Sventenia bupleuroides (synonym for Sonchus bupleuroides)	|	ncbi:50217	|	
Sonchus bipontini f. luxurians R.E.Fr.	|	50205	|	synonym	|	Sonchus bipontini f. luxurians R.E.Fr. (synonym for Sonchus luxurians)	|	ncbi:50205	|	
Babcockia platylepis	|	43190	|	synonym	|	Babcockia platylepis (synonym for Sonchus platylepis)	|	ncbi:43190	|	
Sochus arvensis	|	50192	|	misspelling	|	Sochus arvensis (synonym for Sonchus arvensis)	|	ncbi:50192	|	
Sonchus bourgeaui	|	50194	|	synonym	|	Sonchus bourgeaui (synonym for Sonchus bourgeauii)	|	ncbi:50194	|	
Kirkianella novae-zelandiae	|	43194	|	synonym	|	Kirkianella novae-zelandiae (synonym for Sonchus novae-zelandiae)	|	ncbi:43194	|	
Taeckholmia capillaris	|	50221	|	synonym	|	Taeckholmia capillaris (synonym for Sonchus capillaris)	|	ncbi:50221	|	
Taeckholmia arborea	|	50219	|	synonym	|	Taeckholmia arborea (synonym for Sonchus arboreus)	|	ncbi:50219	|	
Taeckholmia canariensis	|	50196	|	synonym	|	Taeckholmia canariensis (synonym for Sonchus canariensis)	|	ncbi:50196	|	
Aetheorhiza bulbosa	|	43188	|	synonym	|	Aetheorhiza bulbosa (synonym for Sonchus bulbosus)	|	ncbi:43188	|	
Sonchus gonzalezpadroni	|	50202	|	synonym	|	Sonchus gonzalezpadroni (synonym for Sonchus gonzalezpadronii)	|	ncbi:50202	|	
Actites megalocarpa	|	255582	|	synonym	|	Actites megalocarpa (synonym for Sonchus megalocarpus)	|	ncbi:255582	|	
Actites megalocarpus	|	255582	|	synonym	|	Actites megalocarpus (synonym for Sonchus megalocarpus)	|	ncbi:255582	|	
Lactucosonchus webbii	|	43197	|	synonym	|	Lactucosonchus webbii (synonym for Sonchus webbii)	|	ncbi:43197	|	
Sonchus transcapispicus	|	1548310	|	misspelling	|	Sonchus transcapispicus (synonym for Sonchus transcaspicus)	|	ncbi:1548310	|	
Chrysoprenanthes pendula	|	43203	|	synonym	|	Chrysoprenanthes pendula (synonym for Sonchus pendulus)	|	ncbi:43203	|	
Prenanthes pendula	|	43203	|	synonym	|	Prenanthes pendula (synonym for Sonchus pendulus)	|	ncbi:43203	|	
Sonchus gomerensis	|	1519691	|	synonym	|	Sonchus gomerensis (synonym for Sonchus gomeraensis)	|	ncbi:1519691	|	
Embergeria grandifolia	|	43192	|	synonym	|	Embergeria grandifolia (synonym for Sonchus grandifolius)	|	ncbi:43192	|	
Reichardia tinginata	|	43208	|	misspelling	|	Reichardia tinginata (synonym for Reichardia tingitana)	|	ncbi:43208	|	
Launaea polyclichotoma	|	1548317	|	misspelling	|	Launaea polyclichotoma (synonym for Launaea polydichotoma)	|	ncbi:1548317	|	
Launeaea polyclichotoma	|	1548317	|	misspelling	|	Launeaea polyclichotoma (synonym for Launaea polydichotoma)	|	ncbi:1548317	|	
Launaea arborescence	|	43199	|	misspelling	|	Launaea arborescence (synonym for Launaea arborescens)	|	ncbi:43199	|	
Prenanthes scandens x Prenanthes yakoensis	|	1406380	|	synonym	|	Prenanthes scandens x Prenanthes yakoensis (synonym for Notoseris scandens x Notoseris yakoensis)	|	ncbi:1406380	|	
Prenanthes yakoensis	|	1400698	|	synonym	|	Prenanthes yakoensis (synonym for Notoseris yakoensis)	|	ncbi:1400698	|	
Prenanthes scandens	|	1400697	|	synonym	|	Prenanthes scandens (synonym for Notoseris scandens)	|	ncbi:1400697	|	
Peterocypsela elata	|	687678	|	misspelling	|	Peterocypsela elata (synonym for Pterocypsela elata)	|	ncbi:687678	|	
Prenanthes faberi	|	1400696	|	synonym	|	Prenanthes faberi (synonym for Faberia faberi)	|	ncbi:1400696	|	
Faberia-nanchuanensis	|	1400660	|	misspelling	|	Faberia-nanchuanensis (synonym for Faberia nanchuanensis)	|	ncbi:1400660	|	
Faberiopsis nanchuanensis	|	1400660	|	synonym	|	Faberiopsis nanchuanensis (synonym for Faberia nanchuanensis)	|	ncbi:1400660	|	
Faberia tibetium	|	1442798	|	misspelling	|	Faberia tibetium (synonym for Faberia thibetica)	|	ncbi:1442798	|	
Melanoseris triflora	|	1400695	|	synonym	|	Melanoseris triflora (synonym for Paraprenanthes triflora)	|	ncbi:1400695	|	
Stenoseris triflora	|	1400695	|	synonym	|	Stenoseris triflora (synonym for Paraprenanthes triflora)	|	ncbi:1400695	|	
Paraprenanthes yunanensis	|	687675	|	misspelling	|	Paraprenanthes yunanensis (synonym for Paraprenanthes yunnanensis)	|	ncbi:687675	|	
Paraprenanthes yunnansis	|	687675	|	misspelling	|	Paraprenanthes yunnansis (synonym for Paraprenanthes yunnanensis)	|	ncbi:687675	|	
Mulgedium umbrosum	|	1400667	|	synonym	|	Mulgedium umbrosum (synonym for Paraprenanthes umbrosa)	|	ncbi:1400667	|	
Notoseris melanantha	|	1400668	|	synonym	|	Notoseris melanantha (synonym for Paraprenanthes melanantha)	|	ncbi:1400668	|	
Paraprenthes glandulosissima	|	1400674	|	misspelling	|	Paraprenthes glandulosissima (synonym for Paraprenanthes glandulosissima)	|	ncbi:1400674	|	
Cicerbita oligolepis	|	1400655	|	synonym	|	Cicerbita oligolepis (synonym for Paraprenanthes oligolepis)	|	ncbi:1400655	|	
Melanoseris oligolepis	|	1400655	|	synonym	|	Melanoseris oligolepis (synonym for Paraprenanthes oligolepis)	|	ncbi:1400655	|	
Notoseris wilsonii	|	1400672	|	synonym	|	Notoseris wilsonii (synonym for Paraprenanthes wilsonii)	|	ncbi:1400672	|	
Cicerbita tianschanica	|	268011	|	synonym	|	Cicerbita tianschanica (synonym for Cicerbita thianschanica)	|	ncbi:268011	|	
Stenoseris auriculiformis	|	1400691	|	synonym	|	Stenoseris auriculiformis (synonym for Cicerbita auriculiformis)	|	ncbi:1400691	|	
Chaetoseris roborowskii	|	996387	|	synonym	|	Chaetoseris roborowskii (synonym for Cicerbita roborowskii)	|	ncbi:996387	|	
Cephalorrhynchus hispidus	|	1400643	|	synonym	|	Cephalorrhynchus hispidus (synonym for Cicerbita hispida)	|	ncbi:1400643	|	
Lagedium sibiricum	|	75950	|	synonym	|	Lagedium sibiricum (synonym for Lactuca sibirica)	|	ncbi:75950	|	
Mulgedium sibiricum	|	75950	|	synonym	|	Mulgedium sibiricum (synonym for Lactuca sibirica)	|	ncbi:75950	|	
Sonchus sibiricus	|	75950	|	synonym	|	Sonchus sibiricus (synonym for Lactuca sibirica)	|	ncbi:75950	|	
Mulgedium tataricum	|	75952	|	synonym	|	Mulgedium tataricum (synonym for Lactuca tatarica)	|	ncbi:75952	|	
Peterocypsela formosana	|	687679	|	misspelling	|	Peterocypsela formosana (synonym for Lactuca formosana)	|	ncbi:687679	|	
Pterocypsela fomosana	|	687679	|	misspelling	|	Pterocypsela fomosana (synonym for Lactuca formosana)	|	ncbi:687679	|	
Pterocypsela formosana	|	687679	|	synonym	|	Pterocypsela formosana (synonym for Lactuca formosana)	|	ncbi:687679	|	
Cephalorrhynchus tuberosus	|	509638	|	synonym	|	Cephalorrhynchus tuberosus (synonym for Lactuca hispida)	|	ncbi:509638	|	
Pterocypesla indica	|	75953	|	misspelling	|	Pterocypesla indica (synonym for Lactuca indica)	|	ncbi:75953	|	
Pterocypsela indica	|	75953	|	genbank synonym	|	Pterocypsela indica (synonym for Lactuca indica)	|	ncbi:75953	|	
Lactucav dolichophylla	|	687670	|	misspelling	|	Lactucav dolichophylla (synonym for Lactuca dolichophylla)	|	ncbi:687670	|	
Mycelis muralis	|	75960	|	synonym	|	Mycelis muralis (synonym for Lactuca muralis)	|	ncbi:75960	|	
Pterocypsela raddeana	|	1400687	|	synonym	|	Pterocypsela raddeana (synonym for Lactuca raddeana)	|	ncbi:1400687	|	
Scariola orientalis	|	1400689	|	synonym	|	Scariola orientalis (synonym for Lactuca orientalis)	|	ncbi:1400689	|	
Lactuca scariola	|	75943	|	synonym	|	Lactuca scariola (synonym for Lactuca serriola)	|	ncbi:75943	|	
Lactuca seriola	|	75943	|	misspelling	|	Lactuca seriola (synonym for Lactuca serriola)	|	ncbi:75943	|	
Lativa satuca	|	4236	|	misspelling	|	Lativa satuca (synonym for Lactuca sativa)	|	ncbi:4236	|	
Steptorhamphus tuberosus	|	75958	|	synonym	|	Steptorhamphus tuberosus (synonym for Lactuca tuberosa)	|	ncbi:75958	|	
Lactuca sp. Mavrodiev s.n.	|	500720	|	equivalent name	|	Lactuca sp. Mavrodiev s.n. (synonym for Lactuca sp. Mavrodiev 2003 s.n.)	|	ncbi:500720	|	
Lactuca sp. Mavrodiev s.n. 2003	|	500720	|	equivalent name	|	Lactuca sp. Mavrodiev s.n. 2003 (synonym for Lactuca sp. Mavrodiev 2003 s.n.)	|	ncbi:500720	|	
Chaetoseris sp. LAC-103	|	1400651	|	equivalent name	|	Chaetoseris sp. LAC-103 (synonym for Melanoseris sp. Lac103)	|	ncbi:1400651	|	
Chaetoseris sp. Lac103	|	1400651	|	synonym	|	Chaetoseris sp. Lac103 (synonym for Melanoseris sp. Lac103)	|	ncbi:1400651	|	
Stenoseris cf. tenuis Yin ZJ & al. 3277	|	1406409	|	synonym	|	Stenoseris cf. tenuis Yin ZJ & al. 3277 (synonym for Melanoseris cf. tenuis Yin ZJ & al. 3277)	|	ncbi:1406409	|	
Chaetoseris cf. cyanea Dong HJ & al. 643	|	1406404	|	synonym	|	Chaetoseris cf. cyanea Dong HJ & al. 643 (synonym for Melanoseris cf. cyanea Dong HJ & al. 643)	|	ncbi:1406404	|	
Chaetoseris cutea	|	1548315	|	misspelling	|	Chaetoseris cutea (synonym for Melanoseris lutea)	|	ncbi:1548315	|	
Chaetoseris cf. cyanea Wang ZH & Chen L 480_2	|	1406408	|	synonym	|	Chaetoseris cf. cyanea Wang ZH & Chen L 480_2 (synonym for Melanoseris cf. cyanea Wang ZH & Chen L 480_2)	|	ncbi:1406408	|	
Mulgedium bracteatum	|	1400664	|	synonym	|	Mulgedium bracteatum (synonym for Melanoseris bracteata)	|	ncbi:1400664	|	
Chaetoseris likiangensis	|	1400647	|	synonym	|	Chaetoseris likiangensis (synonym for Melanoseris likiangensis)	|	ncbi:1400647	|	
Chaetoseris cf. cyanea Wang ZH & Chen L 481	|	1406406	|	synonym	|	Chaetoseris cf. cyanea Wang ZH & Chen L 481 (synonym for Melanoseris cf. cyanea Wang ZH & Chen L 481)	|	ncbi:1406406	|	
Cephalorrhynchus macrorhizus	|	1400644	|	synonym	|	Cephalorrhynchus macrorhizus (synonym for Melanoseris macrorhiza)	|	ncbi:1400644	|	
Chaetoseris grandiflora	|	996386	|	synonym	|	Chaetoseris grandiflora (synonym for Melanoseris atropurpurea)	|	ncbi:996386	|	
Lactuca souliei	|	996401	|	synonym	|	Lactuca souliei (synonym for Melanoseris souliei)	|	ncbi:996401	|	
Parasyncalathium souliei	|	996401	|	synonym	|	Parasyncalathium souliei (synonym for Melanoseris souliei)	|	ncbi:996401	|	
Syncalathium souliei	|	996401	|	synonym	|	Syncalathium souliei (synonym for Melanoseris souliei)	|	ncbi:996401	|	
Chaetoseris taliensis	|	1400652	|	synonym	|	Chaetoseris taliensis (synonym for Melanoseris taliensis)	|	ncbi:1400652	|	
Stenoseris cf. tenuis Wang ZH & Chen L 476_1	|	1406410	|	synonym	|	Stenoseris cf. tenuis Wang ZH & Chen L 476_1 (synonym for Melanoseris cf. tenuis Wang ZH & Chen L 476_1)	|	ncbi:1406410	|	
Stenoseris leptantha	|	1400692	|	synonym	|	Stenoseris leptantha (synonym for Melanoseris leptantha)	|	ncbi:1400692	|	
Chaetoseris macrantha	|	1400649	|	synonym	|	Chaetoseris macrantha (synonym for Melanoseris macrantha)	|	ncbi:1400649	|	
Chaetosenis leiolepis	|	1548314	|	misspelling	|	Chaetosenis leiolepis (synonym for Melanoseris leiolepis)	|	ncbi:1548314	|	
Chaetoseris leiolepis	|	1548314	|	synonym	|	Chaetoseris leiolepis (synonym for Melanoseris leiolepis)	|	ncbi:1548314	|	
Chaetoseris cyanea	|	687668	|	synonym	|	Chaetoseris cyanea (synonym for Melanoseris cyanea)	|	ncbi:687668	|	
Chaetoseris cynaea	|	687668	|	misspelling	|	Chaetoseris cynaea (synonym for Melanoseris cyanea)	|	ncbi:687668	|	
Cicerbita cyanea	|	687668	|	synonym	|	Cicerbita cyanea (synonym for Melanoseris cyanea)	|	ncbi:687668	|	
Chaetoseris cf. cyanea Wang ZH & Chen L 480_1	|	1406407	|	synonym	|	Chaetoseris cf. cyanea Wang ZH & Chen L 480_1 (synonym for Melanoseris cf. cyanea Wang ZH & Chen L 480_1)	|	ncbi:1406407	|	
Mulgedium qinghaicum	|	1400666	|	synonym	|	Mulgedium qinghaicum (synonym for Melanoseris qinghaica)	|	ncbi:1400666	|	
Chaetoseris rhombiformis	|	1548316	|	synonym	|	Chaetoseris rhombiformis (synonym for Melanoseris rhombiformis)	|	ncbi:1548316	|	
Chaetoseris rhomhiformis	|	1548316	|	misspelling	|	Chaetoseris rhomhiformis (synonym for Melanoseris rhombiformis)	|	ncbi:1548316	|	
Cicerbita sikkimensis	|	1400656	|	synonym	|	Cicerbita sikkimensis (synonym for Melanoseris violifolia)	|	ncbi:1400656	|	
Chaetoseris cf. cyanea Wang ZH & Chen L 479	|	1406405	|	synonym	|	Chaetoseris cf. cyanea Wang ZH & Chen L 479 (synonym for Melanoseris cf. cyanea Wang ZH & Chen L 479)	|	ncbi:1406405	|	
Stenosenis gracilifcra	|	519271	|	misspelling	|	Stenosenis gracilifcra (synonym for Melanoseris graciliflora)	|	ncbi:519271	|	
Stenoseris graciliflora	|	519271	|	synonym	|	Stenoseris graciliflora (synonym for Melanoseris graciliflora)	|	ncbi:519271	|	
Stenoseris gracilifora	|	519271	|	misspelling	|	Stenoseris gracilifora (synonym for Melanoseris graciliflora)	|	ncbi:519271	|	
Stenoseris tenuis	|	1400694	|	synonym	|	Stenoseris tenuis (synonym for Melanoseris tenuis)	|	ncbi:1400694	|	
Mulgedium lessertianum	|	1400665	|	synonym	|	Mulgedium lessertianum (synonym for Melanoseris lessertiana)	|	ncbi:1400665	|	
Stenoseris cf. tenuis Wang ZH & Chen L 476_3	|	1406411	|	synonym	|	Stenoseris cf. tenuis Wang ZH & Chen L 476_3 (synonym for Melanoseris cf. tenuis Wang ZH & Chen L 476_3)	|	ncbi:1406411	|	
Agoseris elata	|	268001	|	synonym	|	Agoseris elata (synonym for Agoseris x elata)	|	ncbi:268001	|	
Scorzonera pusilla	|	261629	|	synonym	|	Scorzonera pusilla (synonym for Takhtajaniantha pusilla)	|	ncbi:261629	|	
Scorzonera armeniaca	|	261610	|	synonym	|	Scorzonera armeniaca (synonym for Podospermum armenaicum)	|	ncbi:261610	|	
Scorzonera purpurea subsp. rosea	|	268356	|	synonym	|	Scorzonera purpurea subsp. rosea (synonym for Podospermum roseum)	|	ncbi:268356	|	
Scorzonera rosea	|	268356	|	synonym	|	Scorzonera rosea (synonym for Podospermum roseum)	|	ncbi:268356	|	
Scorzonera acrolasia	|	261601	|	synonym	|	Scorzonera acrolasia (synonym for Epilasia acrolasia)	|	ncbi:261601	|	
Scorzonera sosnovskyi	|	871891	|	synonym	|	Scorzonera sosnovskyi (synonym for Scorzonera sosnowskyi)	|	ncbi:871891	|	
Scorzonera glastifolia	|	114289	|	synonym	|	Scorzonera glastifolia (synonym for Scorzonera hispanica)	|	ncbi:114289	|	
Scozonera hispanica	|	114289	|	misspelling	|	Scozonera hispanica (synonym for Scorzonera hispanica)	|	ncbi:114289	|	
Scorzonera intricate	|	1194694	|	misspelling	|	Scorzonera intricate (synonym for Scorzonera intricata)	|	ncbi:1194694	|	
Scorzonera pygmae	|	871890	|	misspelling	|	Scorzonera pygmae (synonym for Scorzonera pygmaea)	|	ncbi:871890	|	
Scorzonera sp. SM-2011	|	1005388	|	includes	|	Scorzonera sp. SM-2011 (synonym for Scorzonera ahmet-duranii)	|	ncbi:1005388	|	
Scorzonera villosa subsp. callosa	|	352821	|	synonym	|	Scorzonera villosa subsp. callosa (synonym for Scorzonera callosa)	|	ncbi:352821	|	
Scorzonera aucherana	|	871877	|	misspelling	|	Scorzonera aucherana (synonym for Scorzonera aucheriana)	|	ncbi:871877	|	
Podospermum canum	|	261611	|	synonym	|	Podospermum canum (synonym for Scorzonera cana)	|	ncbi:261611	|	
Scorzonera doria	|	268094	|	misspelling	|	Scorzonera doria (synonym for Scorzonera doriae)	|	ncbi:268094	|	
Scorzonera hotanica	|	1439927	|	synonym	|	Scorzonera hotanica (synonym for Scorzonera mongolica)	|	ncbi:1439927	|	
Scorzonera sp. KC-2011	|	1037324	|	includes	|	Scorzonera sp. KC-2011 (synonym for Scorzonera zorkunensis)	|	ncbi:1037324	|	
Lasiospora latifolia	|	261608	|	synonym	|	Lasiospora latifolia (synonym for Scorzonera latifolia)	|	ncbi:261608	|	
Scorzonera pseudokivaricata	|	1439928	|	misspelling	|	Scorzonera pseudokivaricata (synonym for Scorzonera pseudodivaricata)	|	ncbi:1439928	|	
Podospermum laciniatum	|	261613	|	synonym	|	Podospermum laciniatum (synonym for Scorzonera laciniata)	|	ncbi:261613	|	
Lasiospora hirsuta	|	261607	|	synonym	|	Lasiospora hirsuta (synonym for Scorzonera hirsuta)	|	ncbi:261607	|	
Tragopogon hybridum	|	261604	|	synonym	|	Tragopogon hybridum (synonym for Geropogon hybridus)	|	ncbi:261604	|	
Tragopogon porrifolious	|	13731	|	misspelling	|	Tragopogon porrifolious (synonym for Tragopogon porrifolius)	|	ncbi:13731	|	
Tragopogon pratensis subsp. orientalis	|	261649	|	synonym	|	Tragopogon pratensis subsp. orientalis (synonym for Tragopogon orientalis)	|	ncbi:261649	|	
