name	|	uid	|	type	|	uniqname	|	
Erigeron superbus	|	3898617	|		|	Erigeron superbus (synonym for Erigeron eximius)	|	
Verbesina gigantea Jacq.	|	375588	|		|	Verbesina gigantea Jacq. (synonym for Verbesina gigantea)	|	
Elephantopus violaceus	|	1079706	|		|	Elephantopus violaceus (synonym for Elephantopus carolinianus)	|	
Crepis marginata	|	436301	|		|	Crepis marginata (synonym for Crepis lampsanoides)	|	
Gnaphalium decurrens	|	259714	|		|	Gnaphalium decurrens (synonym for Pseudognaphalium macounii)	|	
Matricaria corymbifera	|	3899253	|		|	Matricaria corymbifera (synonym for Tripleurospermum disciforme)	|	
Chaetanthera chilensis (Willd.) DC.	|	126033	|		|	Chaetanthera chilensis (Willd.) DC. (synonym for Chaetanthera chilensis)	|	
Ruilopezia ruizii (Cuatrec.) Cuatrec.	|	329141	|		|	Ruilopezia ruizii (Cuatrec.) Cuatrec. (synonym for Ruilopezia ruizii)	|	
Cnicus niveus	|	106199	|		|	Cnicus niveus (synonym for Ptilostemon niveus)	|	
Gnaphalium leyseroides	|	4727403	|		|	Gnaphalium leyseroides (synonym for Leysera leyseroides)	|	
Campylotheca menziesii	|	188217	|		|	Campylotheca menziesii (synonym for Bidens menziesii)	|	
Dampiera anonyma Lepschi & Trudgen	|	1026051	|		|	Dampiera anonyma Lepschi & Trudgen (synonym for Dampiera anonyma)	|	
Arnica angustifolia subsp. tomentosa (Macoun) G.W.Douglas & Ruyle-Douglas	|	600261	|		|	Arnica angustifolia subsp. tomentosa (Macoun) G.W.Douglas & Ruyle-Douglas (synonym for Arnica angustifolia subsp. tomentosa)	|	
Osmia corymbosa	|	3899994	|		|	Osmia corymbosa (synonym for Chromolaena corymbosa)	|	
Achillea filipendulina Lam.	|	245238	|		|	Achillea filipendulina Lam. (synonym for Achillea filipendulina)	|	
Biotia viscosa	|	859745	|		|	Biotia viscosa (synonym for Madia sativa)	|	
Ormenis aurea	|	907523	|		|	Ormenis aurea (synonym for Cladanthus mixtus)	|	
Brachyscome papillosa G.L.Davis	|	40799	|		|	Brachyscome papillosa G.L.Davis (synonym for Brachyscome papillosa)	|	
Delissea kipahuluensis	|	3893473	|		|	Delissea kipahuluensis (synonym for Cyanea horrida)	|	
Liabum perfoliatum S.F.Blake	|	445711	|		|	Liabum perfoliatum S.F.Blake (synonym for Dillandia perfoliata)	|	
Lobelia nudicaulis	|	3893839	|		|	Lobelia nudicaulis (synonym for Cyphia phyteuma)	|	
Diplostephium cayambense Cuatrec.	|	498049	|		|	Diplostephium cayambense Cuatrec. (synonym for Diplostephium cayambense)	|	
Lagenophora huegelii Benth.	|	876037	|		|	Lagenophora huegelii Benth. (synonym for Lagenophora huegelii)	|	
Agoseris gracilens	|	865137	|		|	Agoseris gracilens (synonym for Agoseris aurantiaca)	|	
Centropogon ferruginoides	|	3893661	|		|	Centropogon ferruginoides (synonym for Centropogon rubiginosus)	|	
Senecio candollii	|	497751	|		|	Senecio candollii (synonym for Senecio candollei)	|	
Staehelina ilicifolia	|	918235	|		|	Staehelina ilicifolia (synonym for Scrobicaria ilicifolia)	|	
Cirsium yamense	|	3894637	|		|	Cirsium yamense (synonym for Cirsium aduncum)	|	
Centaurea gienensis	|	528410	|		|	Centaurea gienensis (synonym for Centaurea jaennensis)	|	
Hieracium holmense	|	809689	|		|	Hieracium holmense (synonym for Hieracium cymosum)	|	
Homocodon D.Y.Hong	|	672307	|		|	Homocodon D.Y.Hong (synonym for Homocodon)	|	
Lacinaria garberi	|	555642	|		|	Lacinaria garberi (synonym for Liatris garberi)	|	
Crepis corymbosa Ten.	|	385991	|		|	Crepis corymbosa Ten. (synonym for Crepis neglecta subsp. corymbosa)	|	
Prismatocarpus pentagonius	|	308014	|		|	Prismatocarpus pentagonius (synonym for Legousia pentagonia)	|	
Wahlenbergia dioica	|	3892399	|		|	Wahlenbergia dioica (synonym for Wahlenbergia quadrifida)	|	
Lobelia capensis	|	3893000	|		|	Lobelia capensis (synonym for Lobelia limosa)	|	
Arctium pseudarctium (Bornm.) Duist.	|	870229	|		|	Arctium pseudarctium (Bornm.) Duist. (synonym for Arctium pseudarctium)	|	
Cineraria thapsoides	|	605859	|		|	Cineraria thapsoides (synonym for Senecio thapsoides)	|	
Anthemis praecox	|	907517	|		|	Anthemis praecox (synonym for Chamaemelum fuscatum)	|	
Laennecia schiedeana (Less.) G.L.Nesom	|	166272	|		|	Laennecia schiedeana (Less.) G.L.Nesom (synonym for Laennecia schiedeana)	|	
Carlina texedae	|	747607	|		|	Carlina texedae (synonym for Carlina canariensis)	|	
giant daisy	|	371815	|		|	giant daisy (synonym for Leucanthemella serotina)	|	
Anthemis aciphylla Boiss.	|	386207	|		|	Anthemis aciphylla Boiss. (synonym for Anthemis aciphylla)	|	
Tonestus microcephalus (Cronquist) G.L.Nesom & D.R.Morgan	|	369810	|		|	Tonestus microcephalus (Cronquist) G.L.Nesom & D.R.Morgan (synonym for Lorandersonia microcephala)	|	
Taraxacum longisagittatum M.P.Christ.	|	270921	|		|	Taraxacum longisagittatum M.P.Christ. (synonym for Taraxacum longisagittatum)	|	
English daisy	|	792843	|		|	English daisy (synonym for Bellis perennis)	|	
Othonna maroccana	|	259948	|		|	Othonna maroccana (synonym for Hertia maroccana)	|	
Gynoxys haenkei DC.	|	563018	|		|	Gynoxys haenkei DC. (synonym for Pseudogynoxys haenkei)	|	
Medicusia aspera	|	96838	|		|	Medicusia aspera (synonym for Picris rhagadioloides)	|	
Symphyotrichum pygmaea	|	336706	|		|	Symphyotrichum pygmaea (synonym for Symphyotrichum pygmaeum)	|	
Campanula micrantha Bertol.	|	782933	|		|	Campanula micrantha Bertol. (synonym for Campanula micrantha)	|	
Crepis lappacea	|	977940	|		|	Crepis lappacea (synonym for Picris hieracioides)	|	
Podanthum lobelioides	|	1051893	|		|	Podanthum lobelioides (synonym for Asyneuma lobelioides)	|	
Campanula savalanica Federov	|	600586	|		|	Campanula savalanica Federov (synonym for Campanula savalanica)	|	
chaparral goldenbush	|	274340	|		|	chaparral goldenbush (synonym for Ericameria brachylepis)	|	
Colymbada rupestris	|	3894031	|		|	Colymbada rupestris (synonym for Centaurea rupestris)	|	
Dortmanna decipiens	|	3892573	|		|	Dortmanna decipiens (synonym for Monopsis decipiens)	|	
Adenophora pereskiifolia (Fisch. ex Schult.) G.Don	|	796460	|		|	Adenophora pereskiifolia (Fisch. ex Schult.) G.Don (synonym for Adenophora pereskiifolia)	|	
Kalbfussia salzmannii	|	408361	|		|	Kalbfussia salzmannii (synonym for Scorzoneroides salzmannii)	|	
Perezia squarrosa subsp. cubaetensis (Less.) Vuilleum.	|	424303	|		|	Perezia squarrosa subsp. cubaetensis (Less.) Vuilleum. (synonym for Perezia squarrosa subsp. cubaetensis)	|	
Carduus argiroa	|	655353	|		|	Carduus argiroa (synonym for Carduus tenuiflorus)	|	
Eupatorium corymbosum	|	3899994	|		|	Eupatorium corymbosum (synonym for Chromolaena corymbosa)	|	
Espeletiopsis Cuatrec.	|	111379	|		|	Espeletiopsis Cuatrec. (synonym for Espeletiopsis)	|	
Artemisia michauxii	|	1092844	|		|	Artemisia michauxii (synonym for Artemisia vulgaris)	|	
Galeomma oculus-cati (L.f.) Rauschert	|	848845	|		|	Galeomma oculus-cati (L.f.) Rauschert (synonym for Galeomma oculus-cati)	|	
Artemisia persica Boiss.	|	154482	|		|	Artemisia persica Boiss. (synonym for Artemisia persica)	|	
Dortmanna lavandulacea	|	853593	|		|	Dortmanna lavandulacea (synonym for Lobelia erinus)	|	
Filago vulgaris Lam.	|	569720	|		|	Filago vulgaris Lam. (synonym for Filago vulgaris)	|	
Eremiastrum orcuttii	|	11090	|		|	Eremiastrum orcuttii (synonym for Monoptilon bellioides)	|	
Conyza dentata	|	296814	|		|	Conyza dentata (synonym for Blumea lacera)	|	
Montanoa laskowskii McVaugh	|	858577	|		|	Montanoa laskowskii McVaugh (synonym for Montanoa laskowskii)	|	
Crepis foetida L.	|	674071	|		|	Crepis foetida L. (synonym for Crepis foetida)	|	
Artemisia depauperata Krasch.	|	115019	|		|	Artemisia depauperata Krasch. (synonym for Artemisia depauperata)	|	
Lobelia seguinii H.Lev. & Vaniot	|	214811	|		|	Lobelia seguinii H.Lev. & Vaniot (synonym for Lobelia seguinii)	|	
Centaurea linearifolia	|	528737	|		|	Centaurea linearifolia (synonym for Centaurea linifolia)	|	
Cotula turbinata L.	|	247578	|		|	Cotula turbinata L. (synonym for Cotula turbinata)	|	
Gymnostyles minuta	|	247572	|		|	Gymnostyles minuta (synonym for Cotula mexicana)	|	
Mattfeldia Urb.	|	93663	|		|	Mattfeldia Urb. (synonym for Mattfeldia)	|	
Achillea salicifolia Besser	|	870484	|		|	Achillea salicifolia Besser (synonym for Achillea salicifolia)	|	
Scorzonera cana var.jacquiniana	|	905983	|		|	Scorzonera cana var.jacquiniana (synonym for Scorzonera cana var. jacquiniana)	|	
Euryops transvaalensis Klatt	|	196180	|		|	Euryops transvaalensis Klatt (synonym for Euryops transvaalensis)	|	
Phagnalon platyphyllum	|	394096	|		|	Phagnalon platyphyllum (synonym for Aliella platyphylla)	|	
Vernonia tortuosa (L.) S.F.Blake	|	32124	|		|	Vernonia tortuosa (L.) S.F.Blake (synonym for Lepidaploa tortuosa)	|	
Artemisia eriantha Ten.	|	274429	|		|	Artemisia eriantha Ten. (synonym for Artemisia eriantha)	|	
Benedicta officinalis	|	821531	|		|	Benedicta officinalis (synonym for Centaurea benedicta)	|	
Psilochenia atribarba subsp. cytotaxonomicorum	|	434865	|		|	Psilochenia atribarba subsp. cytotaxonomicorum (synonym for Crepis atribarba subsp. originalis)	|	
Cicerbita mulgedioides	|	3896783	|		|	Cicerbita mulgedioides (synonym for Lactuca mulgedioides)	|	
Epitrachys lanceolata	|	597707	|		|	Epitrachys lanceolata (synonym for Cirsium vulgare)	|	
Chrysocoma liburnica	|	294916	|		|	Chrysocoma liburnica (synonym for Galatella linosyris)	|	
Coreopsis pubescens Elliott	|	336186	|		|	Coreopsis pubescens Elliott (synonym for Coreopsis pubescens)	|	
Taeckholmia pinnata	|	3896838	|		|	Taeckholmia pinnata (synonym for Sonchus leptocephalus)	|	
Cordocythere bulgarica	|	4727817	|		|	Cordocythere bulgarica (synonym for Kovalevskiella bulgarica)	|	
Isocarpha angustata	|	69244	|		|	Isocarpha angustata (synonym for Isocarpha oppositifolia)	|	
Conophora reniformis	|	3899378	|		|	Conophora reniformis (synonym for Arnoglossum reniforme)	|	
Lightfootia cordata	|	3892497	|		|	Lightfootia cordata (synonym for Wahlenbergia cordata)	|	
Serratula oligocephala	|	657116	|		|	Serratula oligocephala (synonym for Klasea oligocephala)	|	
Westoniella kohkemperi Cuatrec.	|	67143	|		|	Westoniella kohkemperi Cuatrec. (synonym for Westoniella kohkemperi)	|	
Boopidaceae	|	824916	|		|	Boopidaceae (synonym for Calyceraceae)	|	
Prismatocarpus linariifolius	|	3892544	|		|	Prismatocarpus linariifolius (synonym for Prismatocarpus campanuloides)	|	
Cotula spilanthes	|	722731	|		|	Cotula spilanthes (synonym for Spilanthes urens)	|	
Campanula sinensis	|	3893343	|		|	Campanula sinensis (synonym for Adenophora sinensis)	|	
Artemisia scariosa	|	3899169	|		|	Artemisia scariosa (synonym for Artemisia siversiana)	|	
Crepis haenseleri	|	437368	|		|	Crepis haenseleri (synonym for Crepis vesicaria)	|	
Arctium brachypterum	|	519027	|		|	Arctium brachypterum (synonym for Cousinia brachyptera)	|	
Triodanis perfoliata (L.) Nieuwl.	|	1019186	|		|	Triodanis perfoliata (L.) Nieuwl. (synonym for Triodanis perfoliata)	|	
Cyanea dentata	|	3893500	|		|	Cyanea dentata (synonym for Cyanea membranacea)	|	
Lobelia infesta	|	3892873	|		|	Lobelia infesta (synonym for Lobelia cirsiifolia)	|	
Chrysanthemum variifolium C.C.Chang	|	483933	|		|	Chrysanthemum variifolium C.C.Chang (synonym for Ajania variifolia)	|	
Adenophora verticillata Fisch.	|	181763	|		|	Adenophora verticillata Fisch. (synonym for Adenophora verticillata)	|	
Geropogon hybridus (L.) Sch.Bip.	|	969735	|		|	Geropogon hybridus (L.) Sch.Bip. (synonym for Geropogon hybridus)	|	
Pilosella tricheilema	|	752636	|		|	Pilosella tricheilema (synonym for Pilosella lactucella)	|	
Cirsium praealtum	|	591412	|		|	Cirsium praealtum (synonym for Cirsium arvense)	|	
Saussurea wellbyi Hemsl.	|	585341	|		|	Saussurea wellbyi Hemsl. (synonym for Saussurea wellbyi)	|	
Anthemis maritima L.	|	438233	|		|	Anthemis maritima L. (synonym for Anthemis maritima)	|	
Pityopsis graminifolia var. tenuifolia (Torr.) Semple & F.D.Bowers	|	177995	|		|	Pityopsis graminifolia var. tenuifolia (Torr.) Semple & F.D.Bowers (synonym for Pityopsis graminifolia var. tenuifolia)	|	
Ptosimopappus bracteatus	|	49198	|		|	Ptosimopappus bracteatus (synonym for Centaurea ptosimopappa)	|	
Brachyscome tetrapterocarpa G.L.Davis	|	40804	|		|	Brachyscome tetrapterocarpa G.L.Davis (synonym for Brachyscome tetrapterocarpa)	|	
Achillea acuminata	|	195131	|		|	Achillea acuminata (synonym for Achillea ptarmica)	|	
Centaurea trichacantha	|	489636	|		|	Centaurea trichacantha (synonym for Centaurea calcitrapa)	|	
Carduus lycopifolius	|	144442	|		|	Carduus lycopifolius (synonym for Klasea lycopifolia)	|	
Cousinia longifolia C.Winkl. & Bornm.	|	100314	|		|	Cousinia longifolia C.Winkl. & Bornm. (synonym for Cousinia longifolia)	|	
Berkheya spinosa Druce	|	1060116	|		|	Berkheya spinosa Druce (synonym for Berkheya spinosa)	|	
Chondrilla ambigua Fisch. ex Kar. & Kir.	|	403952	|		|	Chondrilla ambigua Fisch. ex Kar. & Kir. (synonym for Chondrilla ambigua)	|	
Centaurea czerkessica	|	4727738	|		|	Centaurea czerkessica (synonym for Cyanus tanaiticus)	|	
Anthemis diffusa	|	1014665	|		|	Anthemis diffusa (synonym for Cota caelopoda)	|	
Cephalostigma perotifolium	|	3892372	|		|	Cephalostigma perotifolium (synonym for Wahlenbergia erecta)	|	
Aster concolor	|	581216	|		|	Aster concolor (synonym for Symphyotrichum concolor)	|	
Jurinea demetrii	|	295454	|		|	Jurinea demetrii (synonym for Jurinea consanguinea)	|	
Euchiton ensifer (D.G.Drury) Holub	|	527903	|		|	Euchiton ensifer (D.G.Drury) Holub (synonym for Euchiton ensifer)	|	
Lechenaultia brevifolia D.A.Morrison	|	977070	|		|	Lechenaultia brevifolia D.A.Morrison (synonym for Lechenaultia brevifolia)	|	
Tetramolopium remyi Hillebr.	|	946221	|		|	Tetramolopium remyi Hillebr. (synonym for Tetramolopium remyi)	|	
Artemisia peduncularis	|	324857	|		|	Artemisia peduncularis (synonym for Artemisia splendens)	|	
Tridax L.	|	148183	|		|	Tridax L. (synonym for Tridax)	|	
Centaurea antitauri Hayek	|	674589	|		|	Centaurea antitauri Hayek (synonym for Centaurea antitauri)	|	
Lagascea campestris	|	3899791	|		|	Lagascea campestris (synonym for Lagascea mollis)	|	
Russian knapweed	|	935654	|		|	Russian knapweed (synonym for Rhaponticum repens)	|	
Goodenia faucium Carolin	|	551535	|		|	Goodenia faucium Carolin (synonym for Goodenia faucium)	|	
Espeletia Mutis ex Bonpl.	|	111373	|		|	Espeletia Mutis ex Bonpl. (synonym for Espeletia)	|	
Senecio ilkasiensis	|	3899541	|		|	Senecio ilkasiensis (synonym for Iranecio hypochionaeus)	|	
Anthemis millefoliata	|	345834	|		|	Anthemis millefoliata (synonym for Tanacetum millefolium)	|	
Scariola contracta	|	678394	|		|	Scariola contracta (synonym for Lactuca viminea)	|	
Artemisia indica	|	1092844	|		|	Artemisia indica (synonym for Artemisia vulgaris)	|	
Machaeranthera arizonica	|	3898749	|		|	Machaeranthera arizonica (synonym for Arida arizonica)	|	
Reichardia ligulata (Vent.) Kunkel & Sunding	|	475559	|		|	Reichardia ligulata (Vent.) Kunkel & Sunding (synonym for Reichardia ligulata)	|	
Kyrstenia ceanothifolia	|	970480	|		|	Kyrstenia ceanothifolia (synonym for Ageratina aromatica)	|	
Echinops fruticosa	|	4727928	|		|	Echinops fruticosa (synonym for Rolandra fruticosa)	|	
willowbell	|	219648	|		|	willowbell (synonym for Campanula persicifolia)	|	
Chrysanthemum coccineum Willd.	|	1040269	|		|	Chrysanthemum coccineum Willd. (synonym for Tanacetum coccineum)	|	
Agoseris howellii	|	865137	|		|	Agoseris howellii (synonym for Agoseris aurantiaca)	|	
Erigeron coma-aurea	|	4727401	|		|	Erigeron coma-aurea (synonym for Chrysocoma coma-aurea)	|	
Triodanis leptocarpa Nieuwl.	|	169005	|		|	Triodanis leptocarpa Nieuwl. (synonym for Triodanis leptocarpa)	|	
Scorzonera grandiflora	|	443524	|		|	Scorzonera grandiflora (synonym for Scorzonera aristata)	|	
Lophopappus Rusby	|	659188	|		|	Lophopappus Rusby (synonym for Lophopappus)	|	
Centaurea cankiriensis A.Duran & H.Duman	|	674599	|		|	Centaurea cankiriensis A.Duran & H.Duman (synonym for Centaurea cankiriensis)	|	
Calendula versicolor	|	525025	|		|	Calendula versicolor (synonym for Dimorphotheca pluvialis)	|	
Abrotanella trilobata Swenson	|	1006005	|		|	Abrotanella trilobata Swenson (synonym for Abrotanella trilobata)	|	
Anaphalis bulleyana (Jeffrey) C.C.Chang	|	581188	|		|	Anaphalis bulleyana (Jeffrey) C.C.Chang (synonym for Anaphalis bulleyana)	|	
Ptarmica borysthenica	|	870484	|		|	Ptarmica borysthenica (synonym for Achillea salicifolia)	|	
Artemisia rutifolia Stephan ex Spreng.	|	921454	|		|	Artemisia rutifolia Stephan ex Spreng. (synonym for Artemisia rutifolia)	|	
Scorzonera pinifolia	|	378661	|		|	Scorzonera pinifolia (synonym for Scorzonera angustifolia)	|	
Campanula multicaulis	|	3893558	|		|	Campanula multicaulis (synonym for Asyneuma persicum)	|	
Bidens sandbergii	|	3899720	|		|	Bidens sandbergii (synonym for Bidens connata)	|	
Senecio linearifolius A.Rich.	|	5144335	|		|	Senecio linearifolius A.Rich. (synonym for Senecio linearifolius)	|	
Centaurea barbara	|	3894207	|		|	Centaurea barbara (synonym for Centaurea sicula)	|	
Clermontia carinifera	|	3893472	|		|	Clermontia carinifera (synonym for Cyanea fissa)	|	
Saussurea romuleifolia Franch.	|	533864	|		|	Saussurea romuleifolia Franch. (synonym for Saussurea romuleifolia)	|	
Cirsium ochroleucum	|	3894648	|		|	Cirsium ochroleucum (synonym for Cirsium hypoleucum)	|	
Leontopodium alpinum Cass.	|	19685	|		|	Leontopodium alpinum Cass. (synonym for Leontopodium alpinum)	|	
Hemizonia fremontii	|	912728	|		|	Hemizonia fremontii (synonym for Calycadenia fremontii)	|	
Viguiera Kunth	|	994312	|		|	Viguiera Kunth (synonym for Viguiera)	|	
Pseudoconyza viscosa (Mill.) D'Arcy	|	622605	|		|	Pseudoconyza viscosa (Mill.) D'Arcy (synonym for Pseudoconyza viscosa)	|	
Ximenesia microptera	|	995430	|		|	Ximenesia microptera (synonym for Verbesina)	|	
Centaurea psephelloides	|	3894453	|		|	Centaurea psephelloides (synonym for Psephellus psephelloides)	|	
Gnaphalium fordianum M.Gray	|	397665	|		|	Gnaphalium fordianum M.Gray (synonym for Argyrotegium fordianum)	|	
Trachelium tubulosum	|	606300	|		|	Trachelium tubulosum (synonym for Campanula buseri)	|	
Achillea millefolium var. manshurica Kitam.	|	295552	|		|	Achillea millefolium var. manshurica Kitam. (synonym for Achillea asiatica)	|	
Lactuca kirpicznikovii	|	3896813	|		|	Lactuca kirpicznikovii (synonym for Lactuca microcephala)	|	
safflower	|	1061541	|		|	safflower (synonym for Carthamus tinctorius)	|	
Tripolium tenuifolium	|	358197	|		|	Tripolium tenuifolium (synonym for Symphyotrichum vahlii)	|	
Symphyandra daralaghezica	|	169001	|		|	Symphyandra daralaghezica (synonym for Campanula armena)	|	
Abrotanella linearifolia A.Gray	|	365009	|		|	Abrotanella linearifolia A.Gray (synonym for Abrotanella linearifolia)	|	
Abrotanum suave	|	667087	|		|	Abrotanum suave (synonym for Artemisia alba)	|	
Crepis bakeri Greene	|	1054677	|		|	Crepis bakeri Greene (synonym for Crepis bakeri)	|	
Pyrethrum parviflorum	|	3899243	|		|	Pyrethrum parviflorum (synonym for Tripleurospermum parviflorum)	|	
Metalasia oligocephala P.O.Karis	|	379354	|		|	Metalasia oligocephala P.O.Karis (synonym for Metalasia oligocephala)	|	
Rhizocephalum candollei	|	313302	|		|	Rhizocephalum candollei (synonym for Lysipomia laciniata)	|	
Taraxacum austriacum	|	172884	|		|	Taraxacum austriacum (synonym for Taraxacum erythrospermum)	|	
Aster umbellatus Mill.	|	431547	|		|	Aster umbellatus Mill. (synonym for Doellingeria umbellata)	|	
Artemisia abrotanifolium	|	667087	|		|	Artemisia abrotanifolium (synonym for Artemisia alba)	|	
Tupa flavescens	|	894914	|		|	Tupa flavescens (synonym for Lobelia stricta)	|	
Grammatotheca meyeriana	|	792726	|		|	Grammatotheca meyeriana (synonym for Grammatotheca bergiana)	|	
Saussurea stella Maxim.	|	561045	|		|	Saussurea stella Maxim. (synonym for Saussurea stella)	|	
Hieracium cymosum subsp. cymigerum Peter	|	809686	|		|	Hieracium cymosum subsp. cymigerum Peter (synonym for Hieracium cymosum subsp. cymigerum)	|	
Blumea gariepina	|	622626	|		|	Blumea gariepina (synonym for Laggera decurrens)	|	
Phaeopappus haussknechtii	|	3894143	|		|	Phaeopappus haussknechtii (synonym for Centaurea handelii)	|	
Picridium pinnatifidum	|	475567	|		|	Picridium pinnatifidum (synonym for Reichardia tingitana)	|	
Phyteuma crispum	|	691975	|		|	Phyteuma crispum (synonym for Jasione crispa)	|	
Erigeron nudicaulis	|	3898701	|		|	Erigeron nudicaulis (synonym for Erigeron vernus)	|	
Hieracium reichenbachii	|	3897850	|		|	Hieracium reichenbachii (synonym for Hieracium urticaceum)	|	
Achillea dshimilensis	|	4408	|		|	Achillea dshimilensis (synonym for Achillea latiloba)	|	
Vasargia caracasana	|	400164	|		|	Vasargia caracasana (synonym for Galinsoga quadriradiata)	|	
Centropappus brunonis Hook.f.	|	852421	|		|	Centropappus brunonis Hook.f. (synonym for Centropappus brunonis)	|	
Helenium montanum	|	483908	|		|	Helenium montanum (synonym for Helenium autumnale)	|	
Centaurea aegialophila Wagenitz	|	3894142	|		|	Centaurea aegialophila Wagenitz (synonym for Centaurea aegialophila)	|	
Seriphidium turanicum	|	475866	|		|	Seriphidium turanicum (synonym for Artemisia turanica)	|	
Lobelia scioensis	|	790011	|		|	Lobelia scioensis (synonym for Lobelia holstii)	|	
Conyza sericea	|	956597	|		|	Conyza sericea (synonym for Schizogyne sericea)	|	
Helianthus cusickii A.Gray	|	195533	|		|	Helianthus cusickii A.Gray (synonym for Helianthus cusickii)	|	
Psiadia aspera Cordem.	|	51757	|		|	Psiadia aspera Cordem. (synonym for Psiadia aspera)	|	
Gynura malasica	|	65673	|		|	Gynura malasica (synonym for Erechtites hieraciifolius)	|	
Carpodetus serratus J.R.Forst. & G.Forst.	|	616823	|		|	Carpodetus serratus J.R.Forst. & G.Forst. (synonym for Carpodetus serratus)	|	
Arctotis maidenii	|	828348	|		|	Arctotis maidenii (synonym for Cymbonotus maidenii)	|	
Pietrosia agardhii	|	151038	|		|	Pietrosia agardhii (synonym for Andryala agardhii)	|	
Absinthium argenteum	|	297237	|		|	Absinthium argenteum (synonym for Artemisia thuscula)	|	
Campanula pyramidata	|	109730	|		|	Campanula pyramidata (synonym for Campanula bononiensis)	|	
Velleia paradoxa R.Br.	|	179144	|		|	Velleia paradoxa R.Br. (synonym for Velleia paradoxa)	|	
Leontodon kralikii	|	1035208	|		|	Leontodon kralikii (synonym for Scorzoneroides kralikii)	|	
Helichrysum litorale Bolus	|	641764	|		|	Helichrysum litorale Bolus (synonym for Helichrysum litorale)	|	
Lysipomia reniformis	|	887874	|		|	Lysipomia reniformis (synonym for Lobelia oligophylla)	|	
Pentagonia perfoliata	|	1019186	|		|	Pentagonia perfoliata (synonym for Triodanis perfoliata)	|	
Jaegeria urticifolia	|	400164	|		|	Jaegeria urticifolia (synonym for Galinsoga quadriradiata)	|	
Melampodium cinereum DC.	|	307641	|		|	Melampodium cinereum DC. (synonym for Melampodium cinereum)	|	
Centaurea jankae Brandza	|	1042615	|		|	Centaurea jankae Brandza (synonym for Centaurea jankae)	|	
Nauplius graveolens	|	481176	|		|	Nauplius graveolens (synonym for Asteriscus graveolens)	|	
Calliopsis basalis	|	840925	|		|	Calliopsis basalis (synonym for Coreopsis basalis)	|	
Dahlia sambucifolia	|	673540	|		|	Dahlia sambucifolia (synonym for Dahlia pinnata)	|	
Chamaemelum crithmifolium	|	3899331	|		|	Chamaemelum crithmifolium (synonym for Achillea crithmifolia)	|	
Fougeria tetragona	|	633163	|		|	Fougeria tetragona (synonym for Baltimora recta)	|	
Sinclairia glabra (Hemsl.) Rydb.	|	289545	|		|	Sinclairia glabra (Hemsl.) Rydb. (synonym for Sinclairia glabra)	|	
Lomanthus	|	723076	|		|	Lomanthus (synonym for Senecio)	|	
Aetheopappus pyrrhoblepharus	|	3894409	|		|	Aetheopappus pyrrhoblepharus (synonym for Psephellus pyrrhoblepharus)	|	
Hieracioides auriculifolium	|	99813	|		|	Hieracioides auriculifolium (synonym for Crepis rubra)	|	
Amphiraphis	|	864170	|		|	Amphiraphis (synonym for Inula)	|	
Solidago nemoralis Aiton	|	788652	|		|	Solidago nemoralis Aiton (synonym for Solidago nemoralis)	|	
Franseria ambrosioides	|	3899834	|		|	Franseria ambrosioides (synonym for Ambrosia ambrosioides)	|	
Podanthum macrodon	|	3893549	|		|	Podanthum macrodon (synonym for Asyneuma macrodon)	|	
Silphium nuttallianum	|	931862	|		|	Silphium nuttallianum (synonym for Berlandiera subacaulis)	|	
Disparago kolbei (Bolus) Hutch.	|	641760	|		|	Disparago kolbei (Bolus) Hutch. (synonym for Disparago kolbei)	|	
Achillea biebersteinii Afan.	|	768354	|		|	Achillea biebersteinii Afan. (synonym for Achillea biebersteinii)	|	
Baeria parishii	|	172626	|		|	Baeria parishii (synonym for Lasthenia coronaria)	|	
Lasiocephalus campanulatus (Sch.Bip. ex Klatt) Cuatrec.	|	1043223	|		|	Lasiocephalus campanulatus (Sch.Bip. ex Klatt) Cuatrec. (synonym for Lasiocephalus campanulatus)	|	
Helenium macranthum	|	483908	|		|	Helenium macranthum (synonym for Helenium autumnale)	|	
Campanula pyramidalis L.	|	219641	|		|	Campanula pyramidalis L. (synonym for Campanula pyramidalis)	|	
Mycelis ambigua	|	3896767	|		|	Mycelis ambigua (synonym for Lactuca deltoidea)	|	
Tragopogon straussii	|	747019	|		|	Tragopogon straussii (synonym for Tragopogon pterocarpus)	|	
Crepis triangula	|	99803	|		|	Crepis triangula (synonym for Crepis leontodontoides)	|	
Senecio heldreichii	|	63649	|		|	Senecio heldreichii (synonym for Tephroseris integrifolia)	|	
Lobelia repanda	|	974028	|		|	Lobelia repanda (synonym for Lobelia linnaeoides)	|	
Chrysanthemum shiwogiku	|	452382	|		|	Chrysanthemum shiwogiku (synonym for Ajania shiwogiku)	|	
Bombycilaena californica	|	49142	|		|	Bombycilaena californica (synonym for Micropus californicus)	|	
Aurelia squarrosa	|	912596	|		|	Aurelia squarrosa (synonym for Grindelia squarrosa)	|	
Cnicus carniolicus	|	167578	|		|	Cnicus carniolicus (synonym for Cirsium carniolicum)	|	
Senecio silignus	|	409574	|		|	Senecio silignus (synonym for Barkleyanthus salicifolius)	|	
Dieteria Nutt.	|	30535	|		|	Dieteria Nutt. (synonym for Dieteria)	|	
Serratula eliasii	|	569922	|		|	Serratula eliasii (synonym for Klasea nudicaulis)	|	
