uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	uniqname	|	flags	|	
555646	|	555648	|	Hartwrightia floridana	|	species	|	ncbi:983211,gbif:3137986	|		|		|	
509193	|	557774	|	Fleischmannia	|	genus	|	ncbi:102780,gbif:3130722	|		|		|	
526205	|	509193	|	Fleischmannia pycnocephala	|	species	|	ncbi:1125911,gbif:5402919	|		|		|	
590374	|	509193	|	Fleischmannia incarnata	|	species	|	ncbi:102781,gbif:5399672	|		|		|	
782557	|	509193	|	Fleischmannia sideritides	|	species	|	ncbi:103759	|		|		|	
3899943	|	509193	|	Fleischmannia sonorae	|	species	|	gbif:5399704	|		|		|	
3899944	|	509193	|	Fleischmannia microstemon	|	species	|	gbif:5399722	|		|		|	
509211	|	557774	|	Mikania	|	genus	|	ncbi:102786,gbif:5398378	|		|		|	
44709	|	509211	|	Mikania cordata	|	species	|	ncbi:207834,gbif:5398634	|		|		|	
266305	|	509211	|	Mikania micrantha	|	species	|	ncbi:192012,gbif:5398421	|		|		|	
1097867	|	509211	|	Mikania sp. MHPAA482-08	|	species	|	ncbi:1160405	|		|		|	
755871	|	509211	|	Mikania laevigata	|	species	|	ncbi:1049779	|		|		|	
803876	|	509211	|	Mikania cordifolia	|	species	|	ncbi:1127086,gbif:5398689	|		|		|	
803878	|	509211	|	Mikania guaco	|	species	|	ncbi:1127087	|		|		|	
803894	|	509211	|	Mikania hookeriana	|	species	|	ncbi:1127088,gbif:5398839	|		|		|	
509213	|	509211	|	Mikania scandens	|	species	|	ncbi:102787,gbif:5398828	|		|		|	
3899917	|	509213	|	Mikania scandens scandens	|	subvariety	|	gbif:7336621	|		|	infraspecific	|	
884864	|	509211	|	Mikania glomerata	|	species	|	ncbi:1073848	|		|		|	
1097866	|	509211	|	Mikania sp. MHPAA483-08	|	species	|	ncbi:1160406	|		|		|	
3899916	|	509211	|	Mikania hoffmannia	|	species	|	gbif:7337137	|		|		|	
3899921	|	509211	|	Mikania ovalis	|	species	|	gbif:5398882	|		|		|	
3899922	|	509211	|	Mikania congesta	|	species	|	gbif:5398554	|		|		|	
3899919	|	509211	|	Mikania latifolia	|	species	|	gbif:5398836	|		|		|	
3899912	|	509211	|	Mikania fragilis	|	species	|	gbif:5398509	|		|		|	
3899913	|	509211	|	Mikania willoughbya	|	species	|	gbif:7336907	|		|		|	
3899915	|	509211	|	Mikania porosa	|	species	|	gbif:5398573	|		|		|	
3899918	|	509211	|	Mikania batatifolia	|	species	|	gbif:5398775	|		|		|	
3899920	|	509211	|	Mikania pachyphylla	|	species	|	gbif:5398446	|		|		|	
3899914	|	509211	|	Mikania stevensiana	|	species	|	gbif:5398541	|		|		|	
627885	|	557774	|	Austroeupatorium	|	genus	|	ncbi:103743,gbif:3095338	|		|		|	
332383	|	627885	|	Austroeupatorium inulifolium	|	species	|	ncbi:103744	|		|		|	
692383	|	557774	|	Chromolaena	|	genus	|	ncbi:13420,gbif:3087656	|		|		|	
156688	|	692383	|	Chromolaena haenkeana	|	species	|	ncbi:506626	|		|		|	
332362	|	692383	|	Chromolaena odorata	|	species	|	ncbi:103745,gbif:3087725	|		|		|	
345526	|	692383	|	Chromolaena sagittata	|	species	|	ncbi:102759	|		|		|	
698957	|	692383	|	Chromolaena collina	|	species	|	ncbi:287012	|		|		|	
745422	|	692383	|	Chromolaena sp. SH-2010	|	species	|	ncbi:883507	|		|		|	
849199	|	692383	|	Chromolaena sp. Dillon 4105	|	species	|	ncbi:13421	|		|		|	
124771	|	692383	|	Chromolaena squalida	|	species	|	ncbi:287009	|		|		|	
1013811	|	692383	|	Chromolaena borinquensis	|	species	|	ncbi:287008,gbif:3087848	|		|		|	
3900001	|	692383	|	Chromolaena impetiolaris	|	species	|	gbif:3087928	|		|		|	
3900002	|	692383	|	Chromolaena geraniifolia	|	species	|	gbif:4238335	|		|		|	
3899993	|	692383	|	Chromolaena bigelovii	|	species	|	gbif:3087754	|		|		|	
3900000	|	692383	|	Chromolaena trigonocarpa	|	species	|	gbif:3087833	|		|		|	
3899992	|	692383	|	Chromolaena frustrata	|	species	|	gbif:3087745	|		|		|	
3899995	|	692383	|	Chromolaena integrifolia	|	species	|	gbif:3087883	|		|		|	
3899994	|	692383	|	Chromolaena corymbosa	|	species	|	gbif:3087808	|		|		|	
3899997	|	692383	|	Chromolaena ivifolia	|	species	|	gbif:3087935	|		|		|	
3899999	|	692383	|	Chromolaena oteroi	|	species	|	gbif:3087988	|		|		|	
3899998	|	692383	|	Chromolaena sinuata	|	species	|	gbif:3087965	|		|		|	
3899996	|	692383	|	Chromolaena macrodon	|	species	|	gbif:3087763	|		|		|	
698960	|	557774	|	Praxelis	|	genus	|	ncbi:287010,gbif:3098134	|		|		|	
698962	|	698960	|	Praxelis clematidea	|	species	|	ncbi:287011	|		|		|	
710337	|	557774	|	Neomirandea	|	genus	|	ncbi:1136773,gbif:3090059	|		|		|	
710328	|	710337	|	Neomirandea angularis	|	species	|	ncbi:1136774	|		|		|	
731323	|	557774	|	Tamaulipa	|	genus	|	ncbi:506631,gbif:3134595	|		|		|	
731325	|	731323	|	Tamaulipa azurea	|	species	|	ncbi:506632,gbif:3134596	|		|		|	
786808	|	557774	|	Ayapana	|	genus	|	ncbi:1090618,gbif:3126519	|		|		|	
156326	|	786808	|	Ayapana amygdalina	|	species	|	ncbi:1123467	|		|		|	
786810	|	786808	|	Ayapana triplinervis	|	species	|	ncbi:1090619,gbif:3142644	|		|		|	
792617	|	557774	|	Stevia	|	genus	|	ncbi:55669,gbif:3125468	|		|		|	
553376	|	792617	|	Stevia triflora	|	species	|	ncbi:558519	|		|		|	
553384	|	792617	|	Stevia stolonifera	|	species	|	ncbi:558512	|		|		|	
98157	|	792617	|	Stevia decumbens	|	species	|	ncbi:558455	|		|		|	
218148	|	792617	|	Stevia rebaudiana	|	species	|	ncbi:55670,gbif:3125557	|		|		|	
251645	|	792617	|	Stevia anadenotricha	|	species	|	ncbi:558446	|		|		|	
282022	|	792617	|	Stevia pilosa	|	species	|	ncbi:558497	|		|		|	
282024	|	792617	|	Stevia perfoliata	|	species	|	ncbi:558496	|		|		|	
282026	|	792617	|	Stevia ovata	|	species	|	ncbi:558495,gbif:3125509	|		|		|	
282029	|	792617	|	Stevia origanoides	|	species	|	ncbi:558494	|		|		|	
282031	|	792617	|	Stevia occidentalis	|	species	|	ncbi:558491	|		|		|	
282033	|	792617	|	Stevia nepetifolia	|	species	|	ncbi:558490	|		|		|	
282035	|	792617	|	Stevia polycephala	|	species	|	ncbi:558499	|		|		|	
282037	|	792617	|	Stevia plummerae	|	species	|	ncbi:558498,gbif:3125716	|		|		|	
381346	|	792617	|	Stevia commixta	|	species	|	ncbi:558453	|		|		|	
381348	|	792617	|	Stevia clausseni	|	species	|	ncbi:558452	|		|		|	
381351	|	792617	|	Stevia cinerascens	|	species	|	ncbi:558451	|		|		|	
381353	|	792617	|	Stevia chiapensis	|	species	|	ncbi:558450	|		|		|	
381355	|	792617	|	Stevia dictyophylla	|	species	|	ncbi:558457	|		|		|	
381357	|	792617	|	Stevia deltoidea	|	species	|	ncbi:558456	|		|		|	
381360	|	792617	|	Stevia connata	|	species	|	ncbi:558454	|		|		|	
381362	|	792617	|	Stevia elatior	|	species	|	ncbi:558459	|		|		|	
381364	|	792617	|	Stevia ecatepecana	|	species	|	ncbi:558458	|		|		|	
393432	|	792617	|	Stevia organensis	|	species	|	ncbi:558493	|		|		|	
393509	|	792617	|	Stevia ophryophylla	|	species	|	ncbi:558492	|		|		|	
431711	|	792617	|	Stevia lundiana	|	species	|	ncbi:558479	|		|		|	
431715	|	792617	|	Stevia latifolia	|	species	|	ncbi:558471	|		|		|	
431717	|	792617	|	Stevia karwinskyana	|	species	|	ncbi:558470	|		|		|	
431720	|	792617	|	Stevia lemmonii	|	species	|	ncbi:558473,gbif:3125721	|		|		|	
431722	|	792617	|	Stevia lehmannii	|	species	|	ncbi:558472	|		|		|	
431724	|	792617	|	Stevia liebmannii	|	species	|	ncbi:558475	|		|		|	
431726	|	792617	|	Stevia leptophylla	|	species	|	ncbi:558474	|		|		|	
431728	|	792617	|	Stevia lucida	|	species	|	ncbi:558477	|		|		|	
431713	|	431728	|	Stevia lucida var. oaxacana	|	varietas	|	ncbi:558478	|		|	infraspecific	|	
431730	|	792617	|	Stevia lita	|	species	|	ncbi:558476	|		|		|	
553374	|	792617	|	Stevia trifida	|	species	|	ncbi:558518	|		|		|	
553386	|	792617	|	Stevia subpubescens	|	species	|	ncbi:558513	|		|		|	
553388	|	792617	|	Stevia selloi	|	species	|	ncbi:558510	|		|		|	
553390	|	792617	|	Stevia serrata	|	species	|	ncbi:558511,gbif:3125749	|		|		|	
553393	|	792617	|	Stevia tephrophylla	|	species	|	ncbi:558516	|		|		|	
553395	|	792617	|	Stevia tomentosa	|	species	|	ncbi:558517	|		|		|	
553398	|	792617	|	Stevia tenuis	|	species	|	ncbi:558514	|		|		|	
553400	|	792617	|	Stevia tephra	|	species	|	ncbi:558515	|		|		|	
1029068	|	792617	|	Stevia zephyrantha	|	species	|	ncbi:558526	|		|		|	
695378	|	792617	|	Stevia velutinella	|	species	|	ncbi:558520	|		|		|	
739034	|	792617	|	Stevia monardifolia	|	species	|	ncbi:558486	|		|		|	
739036	|	792617	|	Stevia myriadenia	|	species	|	ncbi:558487	|		|		|	
856777	|	792617	|	Stevia myricoides	|	species	|	ncbi:558488	|		|		|	
856779	|	792617	|	Stevia nelsonii	|	species	|	ncbi:558489	|		|		|	
856784	|	792617	|	Stevia mascotensis	|	species	|	ncbi:558480	|		|		|	
856786	|	792617	|	Stevia mexicana	|	species	|	ncbi:558481	|		|		|	
856788	|	792617	|	Stevia micradenia	|	species	|	ncbi:558482	|		|		|	
856790	|	792617	|	Stevia micrantha	|	species	|	ncbi:558483,gbif:3125609	|		|		|	
856792	|	792617	|	Stevia microchaeta	|	species	|	ncbi:558484	|		|		|	
856794	|	792617	|	Stevia mitopoda	|	species	|	ncbi:558485	|		|		|	
957550	|	792617	|	Stevia alatipes	|	species	|	ncbi:558444	|		|		|	
251642	|	792617	|	Stevia alternifolia	|	species	|	ncbi:558445	|		|		|	
957554	|	792617	|	Stevia aschenborniana	|	species	|	ncbi:558447	|		|		|	
957569	|	792617	|	Stevia berlandieri	|	species	|	ncbi:558448	|		|		|	
957571	|	792617	|	Stevia caracasana	|	species	|	ncbi:558449	|		|		|	
1079872	|	792617	|	Stevia revoluta	|	species	|	ncbi:558501	|		|		|	
1079874	|	792617	|	Stevia reticulata	|	species	|	ncbi:558500	|		|		|	
1007559	|	792617	|	Stevia pelophila	|	species	|	ncbi:176614	|		|		|	
1008567	|	792617	|	Stevia jaliscensis	|	species	|	ncbi:558468	|		|		|	
1008569	|	792617	|	Stevia jorullensis	|	species	|	ncbi:558469	|		|		|	
1008573	|	792617	|	Stevia filodecaballoana	|	species	|	ncbi:558462	|		|		|	
1008575	|	792617	|	Stevia glandulosa	|	species	|	ncbi:558463	|		|		|	
1008577	|	792617	|	Stevia ephemera	|	species	|	ncbi:558460	|		|		|	
1008579	|	792617	|	Stevia eupatoria	|	species	|	ncbi:558461	|		|		|	
1008581	|	792617	|	Stevia incognita	|	species	|	ncbi:558466	|		|		|	
1008583	|	792617	|	Stevia isomeca	|	species	|	ncbi:558467	|		|		|	
1008585	|	792617	|	Stevia hypomalaca	|	species	|	ncbi:558464	|		|		|	
1008587	|	792617	|	Stevia iltisiana	|	species	|	ncbi:558465	|		|		|	
1029058	|	792617	|	Stevia veronicae	|	species	|	ncbi:558523	|		|		|	
1029060	|	792617	|	Stevia vernicosa	|	species	|	ncbi:558522	|		|		|	
1029062	|	792617	|	Stevia venosa	|	species	|	ncbi:558521	|		|		|	
1029070	|	792617	|	Stevia zacatecana	|	species	|	ncbi:558525	|		|		|	
1029072	|	792617	|	Stevia viscida	|	species	|	ncbi:558524,gbif:3125670	|		|		|	
1079866	|	792617	|	Stevia seleriana	|	species	|	ncbi:558509	|		|		|	
1079868	|	792617	|	Stevia seemannioides	|	species	|	ncbi:558508	|		|		|	
1079876	|	792617	|	Stevia rzedowskii	|	species	|	ncbi:558503	|		|		|	
1079878	|	792617	|	Stevia rosei	|	species	|	ncbi:558502	|		|		|	
1079882	|	792617	|	Stevia salicifolia	|	species	|	ncbi:558504,gbif:3125537	|		|		|	
1079884	|	792617	|	Stevia seemannii	|	species	|	ncbi:558507	|		|		|	
1079886	|	792617	|	Stevia scabrelloides	|	species	|	ncbi:558506	|		|		|	
1079880	|	792617	|	Stevia scabrella	|	species	|	ncbi:558505	|		|		|	
3899908	|	792617	|	Stevia saturaeifolia	|	species	|	gbif:7338065	|		|		|	
3899907	|	792617	|	Stevia satureiifolia	|	species	|	gbif:3125558	|		|		|	
795522	|	557774	|	Asanthus	|	genus	|	ncbi:1193809,gbif:3110288	|		|		|	
978349	|	795522	|	Asanthus thyrsiflorus	|	species	|	ncbi:1193812	|		|		|	
978358	|	795522	|	Asanthus solidaginifolius	|	species	|	ncbi:1193810	|		|		|	
978362	|	795522	|	Asanthus squamulosus	|	species	|	ncbi:1193811,gbif:3110289	|		|		|	
824806	|	557774	|	Litrisa	|	genus	|	ncbi:183044,gbif:3138178	|		|		|	
505579	|	824806	|	Litrisa carnosa	|	species	|	ncbi:983234	|		|		|	
833841	|	557774	|	Carminatia	|	genus	|	ncbi:1193820,gbif:3137414	|		|		|	
92002	|	833841	|	Carminatia tenuiflora	|	species	|	ncbi:1193822,gbif:3137417	|		|		|	
833839	|	833841	|	Carminatia recondita	|	species	|	ncbi:1193821	|		|		|	
833849	|	557774	|	Steviopsis	|	genus	|	ncbi:1193825,gbif:3144047	|		|		|	
91900	|	833849	|	Steviopsis rapunculoides	|	species	|	ncbi:1193829	|		|		|	
91906	|	833849	|	Steviopsis dryophila	|	species	|	ncbi:1193828	|		|		|	
833843	|	833849	|	Steviopsis amblyolepis	|	species	|	ncbi:1193827	|		|		|	
833847	|	833849	|	Steviopsis adenosperma	|	species	|	ncbi:1193826	|		|		|	
1028655	|	833849	|	Steviopsis vigintiseta	|	species	|	ncbi:1193830	|		|		|	
251655	|	557774	|	Revealia	|	genus	|	ncbi:558441,gbif:3101693	|		|		|	
957561	|	251655	|	Revealia macrocephala	|	species	|	ncbi:558442	|		|		|	
971150	|	557774	|	Conoclinium	|	genus	|	ncbi:102760,gbif:3090338	|		|		|	
971152	|	971150	|	Conoclinium coelestinum	|	species	|	ncbi:102761,gbif:3090343	|		|		|	
3899945	|	971150	|	Conoclinium betonicifolium	|	species	|	gbif:3090350	|		|		|	
578394	|	757761	|	Chaenactideae	|	tribe	|	ncbi:219125	|		|		|	
171935	|	578394	|	Dimeresia	|	genus	|	ncbi:176527,gbif:3096692	|		|		|	
402307	|	171935	|	Dimeresia howellii	|	species	|	ncbi:176528,gbif:3096693	|		|		|	
213122	|	578394	|	Chaenactis	|	genus	|	ncbi:176520,gbif:3114807	|		|		|	
213120	|	213122	|	Chaenactis macrantha	|	species	|	ncbi:176521,gbif:3114831	|		|		|	
713194	|	213122	|	Chaenactis douglasii	|	species	|	ncbi:904422,gbif:3114810	|		|		|	
926076	|	213122	|	Chaenactis santolinoides	|	species	|	ncbi:176522,gbif:3114832	|		|		|	
3899587	|	213122	|	Chaenactis nevii	|	species	|	gbif:3114808	|		|		|	
3899588	|	213122	|	Chaenactis fremontii	|	species	|	gbif:3114809	|		|		|	
3899591	|	213122	|	Chaenactis cusickii	|	species	|	gbif:3114840	|		|		|	
3899589	|	213122	|	Chaenactis artemisiifolia	|	species	|	gbif:3114841	|		|		|	
3899585	|	213122	|	Chaenactis evermannii	|	species	|	gbif:3114833	|		|		|	
3899592	|	213122	|	Chaenactis suffrutescens	|	species	|	gbif:3114830	|		|		|	
3899590	|	213122	|	Chaenactis stevioides	|	species	|	gbif:3114835	|		|		|	
3899586	|	213122	|	Chaenactis parishii	|	species	|	gbif:3114844	|		|		|	
3899578	|	213122	|	Chaenactis xantiana	|	species	|	gbif:3114845	|		|		|	
3899581	|	213122	|	Chaenactis thompsonii	|	species	|	gbif:3114821	|		|		|	
3899579	|	213122	|	Chaenactis glabriuscula	|	species	|	gbif:3114822	|		|		|	
3899580	|	213122	|	Chaenactis nevadensis	|	species	|	gbif:3114823	|		|		|	
3899582	|	213122	|	Chaenactis carphoclinia	|	species	|	gbif:3114826	|		|		|	
3899583	|	213122	|	Chaenactis alpigena	|	species	|	gbif:3114829	|		|		|	
3899584	|	213122	|	Chaenactis grabriuscula	|	species	|	gbif:7338307	|		|		|	
736831	|	578394	|	Orochaenactis	|	genus	|	ncbi:176552,gbif:3125957	|		|		|	
736833	|	736831	|	Orochaenactis thysanocarpha	|	species	|	ncbi:176553,gbif:3125958	|		|		|	
578396	|	757761	|	Bahieae	|	tribe	|	ncbi:219124	|		|		|	
736835	|	578396	|	Loxothysanus	|	genus	|	ncbi:176550,gbif:3094586	|		|		|	
736837	|	736835	|	Loxothysanus sinuatus	|	species	|	ncbi:176551	|		|		|	
59467	|	578396	|	Thymopsis	|	genus	|	ncbi:176580,gbif:3144517	|		|		|	
59465	|	59467	|	Thymopsis thymoides	|	species	|	ncbi:176581	|		|		|	
59470	|	59465	|	Thymopsis thymoides subsp. polyantha	|	subspecies	|	ncbi:176582	|		|	infraspecific	|	
135476	|	578396	|	Platyschkuhria	|	genus	|	ncbi:176568,gbif:3120517	|		|		|	
658117	|	135476	|	Platyschkuhria integrifolia	|	species	|	ncbi:176569,gbif:3120519	|		|		|	
811892	|	658117	|	Platyschkuhria integrifolia var. integrifolia	|	varietas	|	ncbi:176570	|		|	infraspecific	|	
161978	|	578396	|	Hymenothrix	|	genus	|	ncbi:176543,gbif:3095891	|		|		|	
526943	|	161978	|	Hymenothrix wrightii	|	species	|	ncbi:176545,gbif:3095893	|		|		|	
526952	|	161978	|	Hymenothrix wislizeni	|	species	|	ncbi:176544,gbif:3095894	|		|		|	
3899594	|	161978	|	Hymenothrix loomisii	|	species	|	gbif:3095897	|		|		|	
526982	|	578396	|	Hypericophyllum	|	genus	|	ncbi:176546,gbif:3126399	|		|		|	
526970	|	526982	|	Hypericophyllum angolense	|	species	|	ncbi:176547	|		|		|	
171962	|	578396	|	Chamaechaenactis	|	genus	|	ncbi:176523,gbif:3150953	|		|		|	
213114	|	171962	|	Chamaechaenactis scaposa	|	species	|	ncbi:176524,gbif:3150954	|		|		|	
56563	|	578396	|	Bahia	|	genus	|	ncbi:41489,gbif:3095484	|		|		|	
768236	|	56563	|	Bahia absinthifolia	|	species	|	ncbi:41490,gbif:3095496	|		|		|	
3899604	|	56563	|	Bahia pedata	|	species	|	gbif:3095490	|		|		|	
3899605	|	56563	|	Bahia schaffneri	|	species	|	gbif:3095485	|		|		|	
3899607	|	56563	|	Bahia bigelovii	|	species	|	gbif:3095507	|		|		|	
3899606	|	56563	|	Bahia biternata	|	species	|	gbif:3095506	|		|		|	
303454	|	578396	|	Chaetymenia	|	genus	|	ncbi:169566,gbif:3144298	|		|		|	
303452	|	303454	|	Chaetymenia peduncularis	|	species	|	ncbi:169567	|		|		|	
614544	|	578396	|	Picradeniopsis	|	genus	|	ncbi:648091,gbif:3110797	|		|		|	
969316	|	614544	|	Picradeniopsis oppositifolia	|	species	|	ncbi:176517,gbif:3110798	|		|		|	
3899608	|	614544	|	Picradeniopsis woodhousei	|	species	|	gbif:3110801	|		|		|	
838679	|	578396	|	Bartlettia	|	genus	|	ncbi:176518,gbif:3105455	|		|		|	
627105	|	838679	|	Bartlettia scaposa	|	species	|	ncbi:176519,gbif:5391636	|		|		|	
135392	|	578396	|	Peucephyllum	|	genus	|	ncbi:176566,gbif:3151868	|		|		|	
135377	|	135392	|	Peucephyllum schottii	|	species	|	ncbi:176567,gbif:3151869	|		|		|	
661675	|	578396	|	Hymenopappus	|	genus	|	ncbi:53724,gbif:3110166	|		|		|	
963535	|	661675	|	Hymenopappus filifolius	|	species	|	ncbi:176541,gbif:3110177	|		|		|	
161980	|	963535	|	Hymenopappus filifolius var. filifolius	|	varietas	|	ncbi:176542	|		|	infraspecific	|	
661677	|	661675	|	Hymenopappus artemisiifolius	|	species	|	ncbi:53725,gbif:3110171	|		|		|	
3899614	|	661675	|	Hymenopappus radiatus	|	species	|	gbif:3110172	|		|		|	
3899615	|	661675	|	Hymenopappus carrizoanus	|	species	|	gbif:3110170	|		|		|	
3899612	|	661675	|	Hymenopappus scabiosaeus	|	species	|	gbif:3110174	|		|		|	
3899609	|	661675	|	Hymenopappus biennis	|	species	|	gbif:3110175	|		|		|	
3899611	|	661675	|	Hymenopappus flavomarginatus	|	species	|	gbif:3110178	|		|		|	
3899617	|	661675	|	Hymenopappus mexicanus	|	species	|	gbif:3110179	|		|		|	
3899616	|	661675	|	Hymenopappus tenuifolius	|	species	|	gbif:3110180	|		|		|	
3899613	|	661675	|	Hymenopappus wislizeni	|	species	|	gbif:7337476	|		|		|	
3899610	|	661675	|	Hymenopappus newberryi	|	species	|	gbif:3110167	|		|		|	
3899618	|	661675	|	Hymenopappus flavescens	|	species	|	gbif:3110169	|		|		|	
685030	|	578396	|	Schkuhria	|	genus	|	ncbi:176578,gbif:3101230	|		|		|	
685032	|	685030	|	Schkuhria pinnata	|	species	|	ncbi:176579,gbif:3101235	|		|		|	
3899593	|	685030	|	Schkuhria multiflora	|	species	|	gbif:3101250	|		|		|	
787529	|	578396	|	Florestina	|	genus	|	ncbi:176533,gbif:3139604	|		|		|	
787531	|	787529	|	Florestina platyphylla	|	species	|	ncbi:176534	|		|		|	
787533	|	787529	|	Florestina tripteris	|	species	|	ncbi:176535,gbif:3139605	|		|		|	
946625	|	787529	|	Florestina pedata	|	species	|	ncbi:183106	|		|		|	
811897	|	578396	|	Psathyrotopsis	|	genus	|	ncbi:176572,gbif:3112023	|		|		|	
811899	|	811897	|	Psathyrotopsis hintoniorum	|	species	|	ncbi:176573	|		|		|	
4727382	|	811897	|	Psathyrotopsis scaposa	|	species	|	gbif:3112026	|		|		|	
838671	|	578396	|	Amauriopsis	|	genus	|	ncbi:176513,gbif:3134288	|		|		|	
838663	|	838671	|	Amauriopsis dissecta	|	species	|	ncbi:176514,gbif:3134289	|		|		|	
838674	|	578396	|	Achyropappus	|	genus	|	ncbi:176511,gbif:3139779	|		|		|	
838669	|	838674	|	Achyropappus anthemoides	|	species	|	ncbi:176512	|		|		|	
4727383	|	838674	|	Achyropappus sessiliflorus	|	species	|	gbif:7336354	|		|		|	
925957	|	578396	|	Espejoa	|	genus	|	ncbi:176529,gbif:3147766	|		|		|	
323441	|	925957	|	Espejoa mexicana	|	species	|	ncbi:176530	|		|		|	
931554	|	578396	|	Palafoxia	|	genus	|	ncbi:41619,gbif:3121696	|		|		|	
736839	|	931554	|	Palafoxia texana	|	species	|	ncbi:176556,gbif:3121716	|		|		|	
736841	|	736839	|	Palafoxia texana var. texana	|	varietas	|	ncbi:176557	|		|	infraspecific	|	
1083102	|	931554	|	Palafoxia arida	|	species	|	ncbi:41620,gbif:3121712	|		|		|	
3899597	|	931554	|	Palafoxia rosea	|	species	|	gbif:3121719	|		|		|	
3899599	|	931554	|	Palafoxia hookeriana	|	species	|	gbif:3121713	|		|		|	
3899598	|	931554	|	Palafoxia reverchonii	|	species	|	gbif:3121717	|		|		|	
3899600	|	931554	|	Palafoxia riograndensis	|	species	|	gbif:3121714	|		|		|	
3899601	|	931554	|	Palafoxia feayi	|	species	|	gbif:3121715	|		|		|	
3899603	|	931554	|	Palafoxia callosa	|	species	|	gbif:3121697	|		|		|	
3899602	|	931554	|	Palafoxia integrifolia	|	species	|	gbif:3121709	|		|		|	
3899595	|	931554	|	Palafoxia linearis	|	species	|	gbif:3121707	|		|		|	
3899596	|	931554	|	Palafoxia sphacelata	|	species	|	gbif:3121702	|		|		|	
578399	|	757761	|	Tageteae	|	tribe	|	ncbi:219126	|		|		|	
287762	|	578399	|	Hydropectis	|	genus	|	ncbi:169583,gbif:3116834	|		|		|	
287764	|	287762	|	Hydropectis stevensii	|	species	|	ncbi:169582	|		|		|	
287769	|	287762	|	Hydropectis aquatica	|	species	|	ncbi:169584	|		|		|	
287767	|	578399	|	Leucactinia	|	genus	|	ncbi:169585,gbif:3125920	|		|		|	
48670	|	287767	|	Leucactinia bracteata	|	species	|	ncbi:169586	|		|		|	
59459	|	578399	|	Varilla	|	genus	|	ncbi:176585,gbif:3118740	|		|		|	
59463	|	59459	|	Varilla texana	|	species	|	ncbi:176587,gbif:3118741	|		|		|	
352721	|	59459	|	Varilla mexicana	|	species	|	ncbi:176586	|		|		|	
105829	|	578399	|	Lescaillea	|	genus	|	ncbi:171609,gbif:3101581	|		|		|	
679692	|	105829	|	Lescaillea equisetiformis	|	species	|	ncbi:171610	|		|		|	
963512	|	578399	|	Jamesianthus	|	genus	|	ncbi:176548,gbif:3148269	|		|		|	
161972	|	963512	|	Jamesianthus alabamensis	|	species	|	ncbi:176549,gbif:3148270	|		|		|	
213112	|	578399	|	Clappia	|	genus	|	ncbi:176525,gbif:3133465	|		|		|	
926011	|	213112	|	Clappia suaedifolia	|	species	|	ncbi:176526,gbif:5400828	|		|		|	
303450	|	578399	|	Chrysactinia	|	genus	|	ncbi:169568,gbif:3151382	|		|		|	
303448	|	303450	|	Chrysactinia mexicana	|	species	|	ncbi:169569,gbif:3151386	|		|		|	
878262	|	303450	|	Chrysactinia pinnata	|	species	|	ncbi:169570	|		|		|	
303458	|	578399	|	Boeberoides	|	genus	|	ncbi:169564,gbif:3105180	|		|		|	
303456	|	303458	|	Boeberoides grandiflora	|	species	|	ncbi:169565	|		|		|	
303463	|	578399	|	Boeberastrum	|	genus	|	ncbi:169562,gbif:3098841	|		|		|	
303460	|	303463	|	Boeberastrum anthemidifolium	|	species	|	ncbi:169563	|		|		|	
418358	|	578399	|	Thymophylla	|	genus	|	ncbi:41651,gbif:3144424	|		|		|	
418354	|	418358	|	Thymophylla pentachaeta	|	species	|	ncbi:41652,gbif:3144444	|		|		|	
997364	|	418358	|	Thymophylla tenuiloba	|	species	|	ncbi:169611,gbif:3144442	|		|		|	
997368	|	418358	|	Thymophylla setifolia	|	species	|	ncbi:169610,gbif:3144476	|		|		|	
5144365	|	418358	|	Thymophylla acerosa	|	species	|	gbif:3144431	|		|		|	
5144366	|	418358	|	Thymophylla concinna	|	species	|	gbif:3144438	|		|		|	
5144367	|	418358	|	Thymophylla tephroleuca	|	species	|	gbif:3144436	|		|		|	
3899551	|	418358	|	Thymophylla aurea	|	species	|	gbif:3144474	|		|		|	
5144368	|	418358	|	Thymophylla micropoides	|	species	|	gbif:3144464	|		|		|	
437353	|	578399	|	Pectis	|	genus	|	ncbi:169590,gbif:3149167	|		|		|	
437351	|	437353	|	Pectis linifolia	|	species	|	ncbi:169593,gbif:5405569	|		|		|	
437366	|	437353	|	Pectis elongata	|	species	|	ncbi:169596,gbif:5405440	|		|		|	
437377	|	437353	|	Pectis prostrata	|	species	|	ncbi:169595,gbif:5405515	|		|		|	
496181	|	437353	|	Pectis coulteri	|	species	|	ncbi:169592,gbif:5405552	|		|		|	
496189	|	437353	|	Pectis canescens	|	species	|	ncbi:169591	|		|		|	
496233	|	437353	|	Pectis papposa	|	species	|	ncbi:169594,gbif:5405480	|		|		|	
3899565	|	437353	|	Pectis ciliaris	|	species	|	gbif:5405545	|		|		|	
3899564	|	437353	|	Pectis linearis	|	species	|	gbif:5405540	|		|		|	
3899574	|	437353	|	Pectis humifusa	|	species	|	gbif:5405494	|		|		|	
3899568	|	437353	|	Pectis tenuicaulis	|	species	|	gbif:5405452	|		|		|	
3899569	|	437353	|	Pectis rusbyi	|	species	|	gbif:5405454	|		|		|	
3899572	|	437353	|	Pectis cylindrica	|	species	|	gbif:5405459	|		|		|	
