uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	uniqname	|	flags	|	
5413447	|	3167091	|	Wahlenbergia tetramera	|	species	|		|		|		|	
5413426	|	3167091	|	Wahlenbergia ramosissima	|	species	|		|		|		|	
5413353	|	3167091	|	Wahlenbergia akaroa	|	species	|		|		|		|	
5413779	|	3167091	|	Wahlenbergia transvaalensis	|	species	|		|		|		|	
5413373	|	3167091	|	Wahlenbergia dieterlenii	|	species	|		|		|		|	
5413951	|	3167091	|	Wahlenbergia roxburghii	|	species	|		|		|		|	
5413506	|	3167091	|	Wahlenbergia littoralis	|	species	|		|		|		|	
5413354	|	3167091	|	Wahlenbergia sphaerica	|	species	|		|		|		|	
5413959	|	3167091	|	Wahlenbergia arcta	|	species	|		|		|		|	
5413903	|	3167091	|	Wahlenbergia cephalodina	|	species	|		|		|		|	
5604639	|	3167091	|	Wahlenbergia limnophylax	|	species	|		|		|		|	
5413545	|	3167091	|	Wahlenbergia epacridea	|	species	|		|		|		|	
5413566	|	3167091	|	Wahlenbergia virgulta	|	species	|		|		|		|	
5413283	|	3167091	|	Wahlenbergia tenuis	|	species	|		|		|		|	
5413686	|	3167091	|	Wahlenbergia grandiflora	|	species	|		|		|		|	
5413419	|	3167091	|	Wahlenbergia peruviana	|	species	|		|		|		|	
5413834	|	3167091	|	Wahlenbergia meyeri	|	species	|		|		|		|	
5413457	|	3167091	|	Wahlenbergia linarioides	|	species	|		|		|		|	
5413390	|	3167091	|	Wahlenbergia effusa	|	species	|		|		|		|	
5413640	|	3167091	|	Wahlenbergia patula	|	species	|		|		|		|	
5413699	|	3167091	|	Wahlenbergia fernandeziana	|	species	|		|		|		|	
5413358	|	3167091	|	Wahlenbergia doleritica	|	species	|		|		|		|	
5413377	|	3167091	|	Wahlenbergia matthewsii	|	species	|		|		|		|	
5413423	|	3167091	|	Wahlenbergia squamifolia	|	species	|		|		|		|	
5413698	|	3167091	|	Wahlenbergia polyclada	|	species	|		|		|		|	
5413308	|	3167091	|	Wahlenbergia subumbellata	|	species	|		|		|		|	
5413513	|	3167091	|	Wahlenbergia densifolia	|	species	|		|		|		|	
5413382	|	3167091	|	Wahlenbergia obovata	|	species	|		|		|		|	
5413481	|	3167091	|	Wahlenbergia asparagoides	|	species	|		|		|		|	
5413575	|	3167091	|	Wahlenbergia candollei	|	species	|		|		|		|	
5413352	|	3167091	|	Wahlenbergia schlechteri	|	species	|		|		|		|	
5413911	|	3167091	|	Wahlenbergia capillifolia	|	species	|		|		|		|	
5413282	|	3167091	|	Wahlenbergia aridicola	|	species	|		|		|		|	
5413318	|	3167091	|	Wahlenbergia victoriensis	|	species	|		|		|		|	
5413881	|	3167091	|	Wahlenbergia planiflora	|	species	|		|		|		|	
5413500	|	3167091	|	Wahlenbergia masafuerae	|	species	|		|		|		|	
5413880	|	3167091	|	Wahlenbergia kowiensis	|	species	|		|		|		|	
5413478	|	3167091	|	Wahlenbergia hookeri	|	species	|		|		|		|	
7794904	|	3167091	|	Wahlenbergia lurida	|	species	|		|		|		|	
5413441	|	3167091	|	Wahlenbergia scopella	|	species	|		|		|		|	
5413997	|	3167091	|	Wahlenbergia axillaris	|	species	|		|		|		|	
5413760	|	3167091	|	Wahlenbergia capitata	|	species	|		|		|		|	
5413949	|	3167091	|	Wahlenbergia ceracea	|	species	|		|		|		|	
5413840	|	3167091	|	Wahlenbergia pulchella	|	species	|		|		|		|	
5413774	|	3167091	|	Wahlenbergia filipes	|	species	|		|		|		|	
8038454	|	3167091	|	Wahlenbergia croatica	|	species	|		|		|		|	
5413486	|	3167091	|	Wahlenbergia stricta	|	species	|		|		|		|	
5604682	|	3167091	|	Wahlenbergia gyrnnoclada	|	species	|		|		|		|	
5604689	|	3167091	|	Wahlenbergia grahamae	|	species	|		|		|		|	
5413606	|	3167091	|	Wahlenbergia gracilenta	|	species	|		|		|		|	
5413733	|	3167091	|	Wahlenbergia marginata	|	species	|		|		|		|	
5413319	|	3167091	|	Wahlenbergia songeana	|	species	|		|		|		|	
7900244	|	3167091	|	Wahlenbergia elongata	|	species	|		|		|		|	
5413983	|	3167091	|	Wahlenbergia subpilosa	|	species	|		|		|		|	
5413680	|	3167091	|	Wahlenbergia capillaris	|	species	|		|		|		|	
5413271	|	3167091	|	Wahlenbergia subtilis	|	species	|		|		|		|	
5413838	|	3167091	|	Wahlenbergia brachycarpa	|	species	|		|		|		|	
5413483	|	3167091	|	Wahlenbergia lobulata	|	species	|		|		|		|	
5413907	|	3167091	|	Wahlenbergia denudata	|	species	|		|		|		|	
5413884	|	3167091	|	Wahlenbergia confusa	|	species	|		|		|		|	
5413847	|	3167091	|	Wahlenbergia annularis	|	species	|		|		|		|	
7939587	|	3167091	|	Wahlenbergia rudis	|	species	|		|		|		|	
5414013	|	3167091	|	Wahlenbergia brevisquamifolia	|	species	|		|		|		|	
5413724	|	3167091	|	Wahlenbergia erophiloides	|	species	|		|		|		|	
5413893	|	3167091	|	Wahlenbergia cernua	|	species	|		|		|		|	
8358766	|	3167091	|	Wahlenbergia arida	|	species	|		|		|		|	
5413552	|	3167091	|	Wahlenbergia hederacea	|	species	|		|		|		|	
5413752	|	3167091	|	Wahlenbergia angustifolia	|	species	|		|		|		|	
5413340	|	3167091	|	Wahlenbergia congesta	|	species	|		|		|		|	
5413758	|	3167091	|	Wahlenbergia tortilis	|	species	|		|		|		|	
5413723	|	3167091	|	Wahlenbergia tomentosula	|	species	|		|		|		|	
5413576	|	3167091	|	Wahlenbergia procumbens	|	species	|		|		|		|	
5414042	|	3167091	|	Wahlenbergia acaulis	|	species	|		|		|		|	
5604949	|	3167091	|	Wahlenbergia steingroeveri	|	species	|		|		|		|	
5413645	|	3167091	|	Wahlenbergia brachyphylla	|	species	|		|		|		|	
5604648	|	3167091	|	Wahlenbergia kruhsiana	|	species	|		|		|		|	
5413389	|	3167091	|	Wahlenbergia distincta	|	species	|		|		|		|	
5413349	|	3167091	|	Wahlenbergia nana	|	species	|		|		|		|	
5413548	|	3167091	|	Wahlenbergia quadrifida	|	species	|		|		|		|	
5413604	|	3167091	|	Wahlenbergia adamsonii	|	species	|		|		|		|	
5413751	|	3167091	|	Wahlenbergia violacea	|	species	|		|		|		|	
5413932	|	3167091	|	Wahlenbergia virgata	|	species	|		|		|		|	
5413517	|	3167091	|	Wahlenbergia lobelioides	|	species	|		|		|		|	
5413241	|	3167091	|	Wahlenbergia ingrata	|	species	|		|		|		|	
5830870	|	3167091	|	Wahlenbergia rupicola	|	species	|		|		|		|	
5413339	|	3167091	|	Wahlenbergia tenuiloba	|	species	|		|		|		|	
5413586	|	3167091	|	Wahlenbergia denticulata	|	species	|		|		|		|	
5413343	|	3167091	|	Wahlenbergia roelliflora	|	species	|		|		|		|	
5413344	|	3167091	|	Wahlenbergia densicaulis	|	species	|		|		|		|	
5413728	|	3167091	|	Wahlenbergia annua	|	species	|		|		|		|	
5414001	|	3167091	|	Wahlenbergia neostricta	|	species	|		|		|		|	
5604976	|	3167091	|	Wahlenbergia reflexa	|	species	|		|		|		|	
5413958	|	3167091	|	Wahlenbergia pseudoandrosacea	|	species	|		|		|		|	
5413438	|	3167091	|	Wahlenbergia scottii	|	species	|		|		|		|	
5413939	|	3167091	|	Wahlenbergia tuberosa	|	species	|		|		|		|	
5413370	|	3167091	|	Wahlenbergia congestifolia	|	species	|		|		|		|	
5413697	|	3167091	|	Wahlenbergia urcosensis	|	species	|		|		|		|	
5413307	|	3167091	|	Wahlenbergia queenslandica	|	species	|		|		|		|	
5413456	|	3167091	|	Wahlenbergia dentata	|	species	|		|		|		|	
5413941	|	3167091	|	Wahlenbergia pseudoinhambanensis	|	species	|		|		|		|	
5604634	|	3167091	|	Wahlenbergia litticola	|	species	|		|		|		|	
5413780	|	3167091	|	Wahlenbergia compacta	|	species	|		|		|		|	
5413999	|	3167091	|	Wahlenbergia lasiocarpa	|	species	|		|		|		|	
5414034	|	3167091	|	Wahlenbergia subfusiformis	|	species	|		|		|		|	
5413275	|	3167091	|	Wahlenbergia subulata	|	species	|		|		|		|	
5413247	|	3167091	|	Wahlenbergia desmantha	|	species	|		|		|		|	
5413347	|	3167091	|	Wahlenbergia umbellata	|	species	|		|		|		|	
5413947	|	3167091	|	Wahlenbergia oligotricha	|	species	|		|		|		|	
5413691	|	3167091	|	Wahlenbergia costata	|	species	|		|		|		|	
5413766	|	3167091	|	Wahlenbergia grahamiae	|	species	|		|		|		|	
5413953	|	3167091	|	Wahlenbergia clavata	|	species	|		|		|		|	
5413855	|	3167091	|	Wahlenbergia serpentina	|	species	|		|		|		|	
5830871	|	3167091	|	Wahlenbergia telfordii	|	species	|		|		|		|	
5413988	|	3167091	|	Wahlenbergia verbascoides	|	species	|		|		|		|	
5414037	|	3167091	|	Wahlenbergia nodosa	|	species	|		|		|		|	
5413985	|	3167091	|	Wahlenbergia neorigida	|	species	|		|		|		|	
5413337	|	3167091	|	Wahlenbergia polyantha	|	species	|		|		|		|	
5413302	|	3167091	|	Wahlenbergia constricta	|	species	|		|		|		|	
7792021	|	3167091	|	Wahlenbergia spicata	|	species	|		|		|		|	
5413378	|	3167091	|	Wahlenbergia decipiens	|	species	|		|		|		|	
5413971	|	3167091	|	Wahlenbergia microphylla	|	species	|		|		|		|	
5413630	|	3167091	|	Wahlenbergia capillacea	|	species	|		|		|		|	
5413299	|	3167091	|	Wahlenbergia sonderi	|	species	|		|		|		|	
5413342	|	3167091	|	Wahlenbergia bolusiana	|	species	|		|		|		|	
5413989	|	3167091	|	Wahlenbergia multicaulis	|	species	|		|		|		|	
5413228	|	3167091	|	Wahlenbergia asperifolia	|	species	|		|		|		|	
5413335	|	3167091	|	Wahlenbergia galpiniae	|	species	|		|		|		|	
5413562	|	3167091	|	Wahlenbergia fruticosa	|	species	|		|		|		|	
8109761	|	3167091	|	Wahlenbergia ensifolia	|	species	|		|		|		|	
5413968	|	3167091	|	Wahlenbergia subrosulata	|	species	|		|		|		|	
5413499	|	3167091	|	Wahlenbergia ramifera	|	species	|		|		|		|	
5413856	|	3167091	|	Wahlenbergia oocarpa	|	species	|		|		|		|	
5413981	|	3167091	|	Wahlenbergia paucidentata	|	species	|		|		|		|	
5413239	|	3167091	|	Wahlenbergia littoricola	|	species	|		|		|		|	
5413333	|	3167091	|	Wahlenbergia dilatata	|	species	|		|		|		|	
5413995	|	3167091	|	Wahlenbergia insulae-howei	|	species	|		|		|		|	
5413957	|	3167091	|	Wahlenbergia buseriana	|	species	|		|		|		|	
5413395	|	3167091	|	Wahlenbergia ecklonii	|	species	|		|		|		|	
5413901	|	3167091	|	Wahlenbergia pseudonudicaulis	|	species	|		|		|		|	
5414003	|	3167091	|	Wahlenbergia paludicola	|	species	|		|		|		|	
5414014	|	3167091	|	Wahlenbergia tenerrima	|	species	|		|		|		|	
5413609	|	3167091	|	Wahlenbergia thunbergiana	|	species	|		|		|		|	
5413973	|	3167091	|	Wahlenbergia adpressa	|	species	|		|		|		|	
5413410	|	3167091	|	Wahlenbergia rara	|	species	|		|		|		|	
5413607	|	3167091	|	Wahlenbergia ericoidella	|	species	|		|		|		|	
5413598	|	3167091	|	Wahlenbergia celata	|	species	|		|		|		|	
5413569	|	3167091	|	Wahlenbergia erecta	|	species	|		|		|		|	
5413309	|	3167091	|	Wahlenbergia cerastioides	|	species	|		|		|		|	
5413642	|	3167091	|	Wahlenbergia graniticola	|	species	|		|		|		|	
5413448	|	3167091	|	Wahlenbergia ramosa	|	species	|		|		|		|	
5413678	|	3167091	|	Wahlenbergia rupestris	|	species	|		|		|		|	
5413272	|	3167091	|	Wahlenbergia cuspidata	|	species	|		|		|		|	
5413965	|	3167091	|	Wahlenbergia riversdalensis	|	species	|		|		|		|	
5413599	|	3167091	|	Wahlenbergia polycephala	|	species	|		|		|		|	
5413813	|	3167091	|	Wahlenbergia androsacea	|	species	|		|		|		|	
5413341	|	3167091	|	Wahlenbergia schwackeana	|	species	|		|		|		|	
5413863	|	3167091	|	Wahlenbergia thunbergii	|	species	|		|		|		|	
5413858	|	3167091	|	Wahlenbergia cartilaginea	|	species	|		|		|		|	
5413756	|	3167091	|	Wahlenbergia wyleyana	|	species	|		|		|		|	
5413885	|	3167091	|	Wahlenbergia longifolia	|	species	|		|		|		|	
5413316	|	3167091	|	Wahlenbergia bowkeriae	|	species	|		|		|		|	
5413785	|	3167091	|	Wahlenbergia krebsii	|	species	|		|		|		|	
5413666	|	3167091	|	Wahlenbergia banksiana	|	species	|		|		|		|	
5413294	|	3167091	|	Wahlenbergia brasiliensis	|	species	|		|		|		|	
5413287	|	3167091	|	Wahlenbergia oligantha	|	species	|		|		|		|	
5413394	|	3167091	|	Wahlenbergia pulvillus-gigantis	|	species	|		|		|		|	
5413987	|	3167091	|	Wahlenbergia acuminata	|	species	|		|		|		|	
5413392	|	3167091	|	Wahlenbergia marunguensis	|	species	|		|		|		|	
5407623	|	3167091	|	Wahlenbergia linearis	|	species	|		|		|		|	
5413502	|	3167091	|	Wahlenbergia candolleana	|	species	|		|		|		|	
5413809	|	3167091	|	Wahlenbergia preissii	|	species	|		|		|		|	
5413359	|	3167091	|	Wahlenbergia calcarea	|	species	|		|		|		|	
5413892	|	3167091	|	Wahlenbergia tsaratananae	|	species	|		|		|		|	
5409800	|	3167091	|	Wahlenbergia depressa	|	species	|		|		|		|	
5413979	|	3167091	|	Wahlenbergia sessiliflora	|	species	|		|		|		|	
5413954	|	3167091	|	Wahlenbergia magaliesbergensis	|	species	|		|		|		|	
5413509	|	3167091	|	Wahlenbergia huttonii	|	species	|		|		|		|	
5413508	|	3167091	|	Wahlenbergia pinifolia	|	species	|		|		|		|	
5413263	|	3167091	|	Wahlenbergia caryophylloides	|	species	|		|		|		|	
5413732	|	3167091	|	Wahlenbergia cooperi	|	species	|		|		|		|	
5414000	|	3167091	|	Wahlenbergia floribunda	|	species	|		|		|		|	
5413296	|	3167091	|	Wahlenbergia dunantii	|	species	|		|		|		|	
5413731	|	3167091	|	Wahlenbergia capillata	|	species	|		|		|		|	
5413970	|	3167091	|	Wahlenbergia flexuosa	|	species	|		|		|		|	
5413616	|	3167091	|	Wahlenbergia rivularis	|	species	|		|		|		|	
5413913	|	3167091	|	Wahlenbergia islensis	|	species	|		|		|		|	
5413393	|	3167091	|	Wahlenbergia squarrosa	|	species	|		|		|		|	
8074032	|	3167091	|	Wahlenbergia suffruticosa	|	species	|		|		|		|	
5413601	|	3167091	|	Wahlenbergia berteroi	|	species	|		|		|		|	
5413350	|	3167091	|	Wahlenbergia pyrophila	|	species	|		|		|		|	
5413425	|	3167091	|	Wahlenbergia glandulifera	|	species	|		|		|		|	
5413411	|	3167091	|	Wahlenbergia debilis	|	species	|		|		|		|	
5413449	|	3167091	|	Wahlenbergia acicularis	|	species	|		|		|		|	
5413376	|	3167091	|	Wahlenbergia schistacea	|	species	|		|		|		|	
8173616	|	3167091	|	Wahlenbergia nudicaulis	|	species	|		|		|		|	
5413994	|	3167091	|	Wahlenbergia perrottetii	|	species	|		|		|		|	
5413950	|	3167091	|	Wahlenbergia glabra	|	species	|		|		|		|	
7809698	|	3167091	|	Wahlenbergia serpyllifolia	|	species	|		|		|		|	
5413563	|	3167091	|	Wahlenbergia albens	|	species	|		|		|		|	
5413647	|	3167091	|	Wahlenbergia longisquamifolia	|	species	|		|		|		|	
5413334	|	3167091	|	Wahlenbergia lycopodioides	|	species	|		|		|		|	
5413648	|	3167091	|	Wahlenbergia gracilis	|	species	|		|		|		|	
5413860	|	3167091	|	Wahlenbergia peduncularis	|	species	|		|		|		|	
5413904	|	3167091	|	Wahlenbergia hirsuta	|	species	|		|		|		|	
5413361	|	3167091	|	Wahlenbergia polyphylla	|	species	|		|		|		|	
5413918	|	3167091	|	Wahlenbergia macrostachys	|	species	|		|		|		|	
5413960	|	3167091	|	Wahlenbergia perrieri	|	species	|		|		|		|	
5413620	|	3167091	|	Wahlenbergia paniculata	|	species	|		|		|		|	
5413240	|	3167091	|	Wahlenbergia papuana	|	species	|		|		|		|	
5413227	|	3167091	|	Wahlenbergia mollis	|	species	|		|		|		|	
5413251	|	3167091	|	Wahlenbergia calycina	|	species	|		|		|		|	
5413330	|	3167091	|	Wahlenbergia appressifolia	|	species	|		|		|		|	
8221025	|	3167091	|	Wahlenbergia variabilis	|	species	|		|		|		|	
5414033	|	3167091	|	Wahlenbergia luteola	|	species	|		|		|		|	
5413561	|	3167091	|	Wahlenbergia pinnata	|	species	|		|		|		|	
5413811	|	3167091	|	Wahlenbergia levynsiae	|	species	|		|		|		|	
5413778	|	3167091	|	Wahlenbergia wittei	|	species	|		|		|		|	
5413289	|	3167091	|	Wahlenbergia welwitschii	|	species	|		|		|		|	
5604605	|	3167091	|	Wahlenbergia nulabunda	|	species	|		|		|		|	
5414032	|	3167091	|	Wahlenbergia tibestica	|	species	|		|		|		|	
5413612	|	3167091	|	Wahlenbergia capensis	|	species	|		|		|		|	
5413320	|	3167091	|	Wahlenbergia napiformis	|	species	|		|		|		|	
5413776	|	3167091	|	Wahlenbergia laxiflora	|	species	|		|		|		|	
5413726	|	3167091	|	Wahlenbergia prostrata	|	species	|		|		|		|	
5413440	|	3167091	|	Wahlenbergia rhytidosperma	|	species	|		|		|		|	
3167461	|	3167091	|	Wahlenbergia globularis	|	species	|		|		|		|	
5413270	|	3167091	|	Wahlenbergia annuliformis	|	species	|		|		|		|	
5413417	|	3167091	|	Wahlenbergia oxyphylla	|	species	|		|		|		|	
5413285	|	3167091	|	Wahlenbergia cordata	|	species	|		|		|		|	
7528067	|	3167091	|	Wahlenbergia divaricata	|	species	|		|		|		|	
7928784	|	3167091	|	Wahlenbergia schimperi	|	species	|		|		|		|	
5413759	|	3167091	|	Wahlenbergia intermedia	|	species	|		|		|		|	
5413662	|	3167091	|	Wahlenbergia pusilla	|	species	|		|		|		|	
5413291	|	3167091	|	Wahlenbergia saxicola	|	species	|		|		|		|	
5413771	|	3167091	|	Wahlenbergia polytrichifolia	|	species	|		|		|		|	
5413955	|	3167091	|	Wahlenbergia tumida	|	species	|		|		|		|	
5413709	|	3167091	|	Wahlenbergia abyssinica	|	species	|		|		|		|	
7815589	|	8801	|	Centropogon	|	genus	|		|		|		|	
5412688	|	7815589	|	Centropogon scabellus	|	species	|		|		|		|	
5412584	|	7815589	|	Centropogon luteynii	|	species	|		|		|		|	
5412489	|	7815589	|	Centropogon polytrichus	|	species	|		|		|		|	
5604818	|	7815589	|	Centropogon oligitrichus	|	species	|		|		|		|	
5412494	|	7815589	|	Centropogon arcuatus	|	species	|		|		|		|	
5412858	|	7815589	|	Centropogon preslii	|	species	|		|		|		|	
5412713	|	7815589	|	Centropogon foliosus	|	species	|		|		|		|	
5412424	|	7815589	|	Centropogon varicus	|	species	|		|		|		|	
5604754	|	7815589	|	Centropogon salviifolius	|	species	|		|		|		|	
5412564	|	7815589	|	Centropogon macbridei	|	species	|		|		|		|	
5412585	|	7815589	|	Centropogon pinguis	|	species	|		|		|		|	
5412756	|	7815589	|	Centropogon linneanus	|	species	|		|		|		|	
5412413	|	7815589	|	Centropogon albostellatus	|	species	|		|		|		|	
5412657	|	7815589	|	Centropogon aequatorialis	|	species	|		|		|		|	
5412453	|	7815589	|	Centropogon leucophyllus	|	species	|		|		|		|	
5412445	|	7815589	|	Centropogon wilburii	|	species	|		|		|		|	
5412642	|	7815589	|	Centropogon unicolor	|	species	|		|		|		|	
5412816	|	7815589	|	Centropogon jeppesenii	|	species	|		|		|		|	
5412759	|	7815589	|	Centropogon comosus	|	species	|		|		|		|	
5412850	|	7815589	|	Centropogon isahellinus	|	species	|		|		|		|	
5412644	|	7815589	|	Centropogon gamosepalus	|	species	|		|		|		|	
5412554	|	7815589	|	Centropogon lehmannii	|	species	|		|		|		|	
5412853	|	7815589	|	Centropogon rubrodentatus	|	species	|		|		|		|	
5604624	|	7815589	|	Centropogon affine	|	species	|		|		|		|	
5412806	|	7815589	|	Centropogon dombeyanus	|	species	|		|		|		|	
5412840	|	7815589	|	Centropogon beniteziae	|	species	|		|		|		|	
5412412	|	7815589	|	Centropogon wimmeri	|	species	|		|		|		|	
5412800	|	7815589	|	Centropogon hartwegii	|	species	|		|		|		|	
5412796	|	7815589	|	Centropogon joergensenii	|	species	|		|		|		|	
5412716	|	7815589	|	Centropogon heteropilis	|	species	|		|		|		|	
5412672	|	7815589	|	Centropogon scabiosus	|	species	|		|		|		|	
5412573	|	7815589	|	Centropogon cazaletii	|	species	|		|		|		|	
5412574	|	7815589	|	Centropogon grandis	|	species	|		|		|		|	
5412656	|	7815589	|	Centropogon monagensis	|	species	|		|		|		|	
5412490	|	7815589	|	Centropogon glabrifilis	|	species	|		|		|		|	
5412763	|	7815589	|	Centropogon eborinus	|	species	|		|		|		|	
5412542	|	7815589	|	Centropogon warscewiczii	|	species	|		|		|		|	
5412739	|	7815589	|	Centropogon congestus	|	species	|		|		|		|	
5412487	|	7815589	|	Centropogon densiflorus	|	species	|		|		|		|	
5412792	|	7815589	|	Centropogon gloriosus	|	species	|		|		|		|	
5412415	|	7815589	|	Centropogon vaughianus	|	species	|		|		|		|	
5412523	|	7815589	|	Centropogon hypotrichus	|	species	|		|		|		|	
5412510	|	7815589	|	Centropogon incanus	|	species	|		|		|		|	
5412602	|	7815589	|	Centropogon gesneriformis	|	species	|		|		|		|	
5412772	|	7815589	|	Centropogon ferrugineus	|	species	|		|		|		|	
5412823	|	7815589	|	Centropogon berteroanus	|	species	|		|		|		|	
5412751	|	7815589	|	Centropogon herzogii	|	species	|		|		|		|	
5412676	|	7815589	|	Centropogon vulpinus	|	species	|		|		|		|	
5412641	|	7815589	|	Centropogon carolinae	|	species	|		|		|		|	
5412839	|	7815589	|	Centropogon mandonis	|	species	|		|		|		|	
5412678	|	7815589	|	Centropogon unduavensis	|	species	|		|		|		|	
5412597	|	7815589	|	Centropogon reticulatus	|	species	|		|		|		|	
5412586	|	7815589	|	Centropogon ayavacensis	|	species	|		|		|		|	
5412757	|	7815589	|	Centropogon subandinus	|	species	|		|		|		|	
7274253	|	7815589	|	Centropogon yunganensis	|	species	|		|		|		|	
5412457	|	7815589	|	Centropogon solanifolius	|	species	|		|		|		|	
5412500	|	7815589	|	Centropogon macrophyllus	|	species	|		|		|		|	
5412603	|	7815589	|	Centropogon latisepalus	|	species	|		|		|		|	
5412580	|	7815589	|	Centropogon bruneotomentosus	|	species	|		|		|		|	
5412514	|	7815589	|	Centropogon valerii	|	species	|		|		|		|	
5412797	|	7815589	|	Centropogon featherstonei	|	species	|		|		|		|	
5412735	|	7815589	|	Centropogon foetidus	|	species	|		|		|		|	
5412787	|	7815589	|	Centropogon saltuum	|	species	|		|		|		|	
5412648	|	7815589	|	Centropogon hirtus	|	species	|		|		|		|	
5412717	|	7815589	|	Centropogon eilersii	|	species	|		|		|		|	
5412706	|	7815589	|	Centropogon vitifolius	|	species	|		|		|		|	
5412705	|	7815589	|	Centropogon hirsutus	|	species	|		|		|		|	
5412522	|	7815589	|	Centropogon fimbriatulus	|	species	|		|		|		|	
5412441	|	7815589	|	Centropogon papillosus	|	species	|		|		|		|	
5412477	|	7815589	|	Centropogon albolimbatus	|	species	|		|		|		|	
5604933	|	7815589	|	Centropogon erythanthrus	|	species	|		|		|		|	
5412416	|	7815589	|	Centropogon floccosus	|	species	|		|		|		|	
7618341	|	7815589	|	Centropogon surinamensis	|	species	|		|		|		|	
5412605	|	7815589	|	Centropogon reflexus	|	species	|		|		|		|	
5412493	|	7815589	|	Centropogon leucocarpus	|	species	|		|		|		|	
5412566	|	7815589	|	Centropogon palmanus	|	species	|		|		|		|	
5412609	|	7815589	|	Centropogon darienensis	|	species	|		|		|		|	
5412552	|	7815589	|	Centropogon tessmannii	|	species	|		|		|		|	
5604700	|	7815589	|	Centropogon uruhamhae	|	species	|		|		|		|	
5412808	|	7815589	|	Centropogon gleasonii	|	species	|		|		|		|	
5412710	|	7815589	|	Centropogon cupreus	|	species	|		|		|		|	
5412496	|	7815589	|	Centropogon nervosus	|	species	|		|		|		|	
3165329	|	7815589	|	Centropogon australis	|	species	|		|		|		|	
5412821	|	7815589	|	Centropogon medusa	|	species	|		|		|		|	
5412509	|	7815589	|	Centropogon sodiroanus	|	species	|		|		|		|	
5412692	|	7815589	|	Centropogon brachysiphoniatus	|	species	|		|		|		|	
5412646	|	7815589	|	Centropogon sciaphilus	|	species	|		|		|		|	
5412444	|	7815589	|	Centropogon trachyanthus	|	species	|		|		|		|	
5412419	|	7815589	|	Centropogon ewanii	|	species	|		|		|		|	
5412745	|	7815589	|	Centropogon yungasensis	|	species	|		|		|		|	
5412831	|	7815589	|	Centropogon yarumalensis	|	species	|		|		|		|	
5412828	|	7815589	|	Centropogon coccineus	|	species	|		|		|		|	
5412659	|	7815589	|	Centropogon longipetiolatus	|	species	|		|		|		|	
5412810	|	7815589	|	Centropogon beslerioides	|	species	|		|		|		|	
5412426	|	7815589	|	Centropogon dillonii	|	species	|		|		|		|	
5412581	|	7815589	|	Centropogon urubambae	|	species	|		|		|		|	
5412604	|	7815589	|	Centropogon ozotrichus	|	species	|		|		|		|	
5412703	|	7815589	|	Centropogon amplicorollinus	|	species	|		|		|		|	
5412518	|	7815589	|	Centropogon macrocarpus	|	species	|		|		|		|	
5412525	|	7815589	|	Centropogon erythraeus	|	species	|		|		|		|	
5412764	|	7815589	|	Centropogon lindenianus	|	species	|		|		|		|	
5412793	|	7815589	|	Centropogon pedicellaris	|	species	|		|		|		|	
5412813	|	7815589	|	Centropogon flos-mutisii	|	species	|		|		|		|	
5412854	|	7815589	|	Centropogon verbascifolius	|	species	|		|		|		|	
5412768	|	7815589	|	Centropogon occultus	|	species	|		|		|		|	
5412414	|	7815589	|	Centropogon rubroaureus	|	species	|		|		|		|	
5412505	|	7815589	|	Centropogon delicatulus	|	species	|		|		|		|	
5412449	|	7815589	|	Centropogon glandulosus	|	species	|		|		|		|	
5412448	|	7815589	|	Centropogon eurystomus	|	species	|		|		|		|	
5412608	|	7815589	|	Centropogon urceolatus	|	species	|		|		|		|	
5412417	|	7815589	|	Centropogon intonsus	|	species	|		|		|		|	
5604884	|	7815589	|	Centropogon isabellinus	|	species	|		|		|		|	
5412507	|	7815589	|	Centropogon baezanus	|	species	|		|		|		|	
5412495	|	7815589	|	Centropogon weberbaueri	|	species	|		|		|		|	
5412551	|	7815589	|	Centropogon azuayensis	|	species	|		|		|		|	
5412568	|	7815589	|	Centropogon aquilinus	|	species	|		|		|		|	
5412753	|	7815589	|	Centropogon microcalyx	|	species	|		|		|		|	
7505232	|	7815589	|	Centropogon guatemalensis	|	species	|		|		|		|	
5412661	|	7815589	|	Centropogon pilalensis	|	species	|		|		|		|	
5412410	|	7815589	|	Centropogon solisii	|	species	|		|		|		|	
5412702	|	7815589	|	Centropogon oligotrichus	|	species	|		|		|		|	
5412411	|	7815589	|	Centropogon irazuensis	|	species	|		|		|		|	
5412613	|	7815589	|	Centropogon cornutus	|	species	|		|		|		|	
5412852	|	7815589	|	Centropogon exsertus	|	species	|		|		|		|	
5412446	|	7815589	|	Centropogon nigricans	|	species	|		|		|		|	
5412571	|	7815589	|	Centropogon simulans	|	species	|		|		|		|	
5412643	|	7815589	|	Centropogon loretensis	|	species	|		|		|		|	
5604622	|	7815589	|	Centropogon aggreatus	|	species	|		|		|		|	
5412508	|	7815589	|	Centropogon arachnocalyx	|	species	|		|		|		|	
5412833	|	7815589	|	Centropogon alens	|	species	|		|		|		|	
5412730	|	7815589	|	Centropogon umbrosus	|	species	|		|		|		|	
5412834	|	7815589	|	Centropogon vernicosus	|	species	|		|		|		|	
5412560	|	7815589	|	Centropogon smithii	|	species	|		|		|		|	
5412818	|	7815589	|	Centropogon caoutchouc	|	species	|		|		|		|	
