name	|	uid	|	type	|	uniqname	|	sourceinfo	|	
Merciera tenuifolia var. thunbergiana	|	3166584	|	synonym	|	Merciera tenuifolia var. thunbergiana (synonym for Merciera tenuifolia)	|	gbif:3166584	|	
Merciera tenuifolia var. azurea	|	3166579	|	synonym	|	Merciera tenuifolia var. azurea (synonym for Merciera azurea)	|	gbif:3166579	|	
Merciera tenuifolia var. leptoloba	|	3166576	|	synonym	|	Merciera tenuifolia var. leptoloba (synonym for Merciera leptoloba)	|	gbif:3166576	|	
Merciera tenuifolia var. eckloniana	|	3166582	|	synonym	|	Merciera tenuifolia var. eckloniana (synonym for Merciera eckloniana)	|	gbif:3166582	|	
Specularia julianii	|	3158811	|	heterotypic synonym	|	Specularia julianii (synonym for Legousia julianii)	|	gbif:3158811	|	
Campanula syriaca	|	3158802	|	homotypic synonym	|	Campanula syriaca (synonym for Legousia falcata)	|	gbif:3158802	|	
Pentagonia falcata	|	3158802	|	synonym	|	Pentagonia falcata (synonym for Legousia falcata)	|	gbif:3158802	|	
Campanula syriaca	|	3158802	|	synonym	|	Campanula syriaca (synonym for Legousia falcata)	|	gbif:3158802	|	
Campanula falcata	|	3158802	|	synonym	|	Campanula falcata (synonym for Legousia falcata)	|	gbif:3158802	|	
Specularia falcata	|	3158802	|	synonym	|	Specularia falcata (synonym for Legousia falcata)	|	gbif:3158802	|	
Prismatocarpus falcatus	|	3158802	|	synonym	|	Prismatocarpus falcatus (synonym for Legousia falcata)	|	gbif:3158802	|	
Specularia falcata var. pusilla	|	3158802	|	synonym	|	Specularia falcata var. pusilla (synonym for Legousia falcata)	|	gbif:3158802	|	
Triodanis falcata	|	3158802	|	synonym	|	Triodanis falcata (synonym for Legousia falcata)	|	gbif:3158802	|	
Campanula spuria	|	3158788	|	homotypic synonym	|	Campanula spuria (synonym for Legousia hybrida)	|	gbif:3158788	|	
Pentagonia hybrida	|	3158788	|	synonym	|	Pentagonia hybrida (synonym for Legousia hybrida)	|	gbif:3158788	|	
Campanula spuria	|	3158788	|	synonym	|	Campanula spuria (synonym for Legousia hybrida)	|	gbif:3158788	|	
Campanula hybrida	|	3158788	|	synonym	|	Campanula hybrida (synonym for Legousia hybrida)	|	gbif:3158788	|	
Specularia calycina	|	3158788	|	synonym	|	Specularia calycina (synonym for Legousia hybrida)	|	gbif:3158788	|	
Prismatocarpus hybridus	|	3158788	|	synonym	|	Prismatocarpus hybridus (synonym for Legousia hybrida)	|	gbif:3158788	|	
Legousia balearica	|	3158788	|	synonym	|	Legousia balearica (synonym for Legousia hybrida)	|	gbif:3158788	|	
Prismatocarpus confertus	|	3158788	|	synonym	|	Prismatocarpus confertus (synonym for Legousia hybrida)	|	gbif:3158788	|	
Legousia parviflora	|	3158788	|	synonym	|	Legousia parviflora (synonym for Legousia hybrida)	|	gbif:3158788	|	
Specularia conferta	|	3158788	|	synonym	|	Specularia conferta (synonym for Legousia hybrida)	|	gbif:3158788	|	
Specularia parviflora	|	3158788	|	synonym	|	Specularia parviflora (synonym for Legousia hybrida)	|	gbif:3158788	|	
Specularia hybrida	|	3158788	|	synonym	|	Specularia hybrida (synonym for Legousia hybrida)	|	gbif:3158788	|	
Legousia conferta	|	3158788	|	synonym	|	Legousia conferta (synonym for Legousia hybrida)	|	gbif:3158788	|	
Specularia hybrida var. subfalcata	|	3158788	|	synonym	|	Specularia hybrida var. subfalcata (synonym for Legousia hybrida)	|	gbif:3158788	|	
Specularia falcata f. scabra	|	3158770	|	synonym	|	Specularia falcata f. scabra (synonym for Legousia scabra)	|	gbif:3158770	|	
Legousia castellana	|	3158770	|	synonym	|	Legousia castellana (synonym for Legousia scabra)	|	gbif:3158770	|	
Specularia falcata var. scabra	|	3158770	|	synonym	|	Specularia falcata var. scabra (synonym for Legousia scabra)	|	gbif:3158770	|	
Specularia castellana var. grandiflora	|	3158770	|	synonym	|	Specularia castellana var. grandiflora (synonym for Legousia scabra)	|	gbif:3158770	|	
Legousia falcata var. scabra	|	3158770	|	synonym	|	Legousia falcata var. scabra (synonym for Legousia scabra)	|	gbif:3158770	|	
Specularia castellana	|	3158770	|	synonym	|	Specularia castellana (synonym for Legousia scabra)	|	gbif:3158770	|	
Specularia falcata subsp. castellana	|	3158770	|	synonym	|	Specularia falcata subsp. castellana (synonym for Legousia scabra)	|	gbif:3158770	|	
Legousia scabra var. grandiflora	|	3158770	|	synonym	|	Legousia scabra var. grandiflora (synonym for Legousia scabra)	|	gbif:3158770	|	
Legousia speculum-veneris var. maroccana	|	3158770	|	synonym	|	Legousia speculum-veneris var. maroccana (synonym for Legousia scabra)	|	gbif:3158770	|	
Prismatocarpus scaber	|	3158770	|	synonym	|	Prismatocarpus scaber (synonym for Legousia scabra)	|	gbif:3158770	|	
Legousia castellana var. longisepala	|	3158770	|	synonym	|	Legousia castellana var. longisepala (synonym for Legousia scabra)	|	gbif:3158770	|	
Legousia falcata subsp. castellana	|	3158770	|	synonym	|	Legousia falcata subsp. castellana (synonym for Legousia scabra)	|	gbif:3158770	|	
Legousia castellana var. grandiflora	|	3158770	|	synonym	|	Legousia castellana var. grandiflora (synonym for Legousia scabra)	|	gbif:3158770	|	
Legousia castellana var. maroccana	|	3158770	|	synonym	|	Legousia castellana var. maroccana (synonym for Legousia scabra)	|	gbif:3158770	|	
Campanula trigona	|	8022456	|	homotypic synonym	|	Campanula trigona (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Legousia speculum	|	8022456	|	homotypic synonym	|	Legousia speculum (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Campanula hirta	|	8022456	|	synonym	|	Campanula hirta (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Campanula trigona	|	8022456	|	synonym	|	Campanula trigona (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Campanula arvensis	|	8022456	|	synonym	|	Campanula arvensis (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Campanula speculum-veneris	|	8022456	|	synonym	|	Campanula speculum-veneris (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Campanula cordata	|	8022456	|	synonym	|	Campanula cordata (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Campanula pulchella	|	8022456	|	synonym	|	Campanula pulchella (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Specularia speculum-veneris f. procumbens	|	8022456	|	synonym	|	Specularia speculum-veneris f. procumbens (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Specularia speculum-veneris subsp. hirta	|	8022456	|	synonym	|	Specularia speculum-veneris subsp. hirta (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Specularia hirta	|	8022456	|	synonym	|	Specularia hirta (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Specularia speculum-veneris var. calycina	|	8022456	|	synonym	|	Specularia speculum-veneris var. calycina (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Specularia polypiflora	|	8022456	|	synonym	|	Specularia polypiflora (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Specularia cordata	|	8022456	|	synonym	|	Specularia cordata (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Legousia speculum-veneris f. calycina	|	8022456	|	synonym	|	Legousia speculum-veneris f. calycina (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Prismatocarpus hirtus	|	8022456	|	synonym	|	Prismatocarpus hirtus (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Specularia speculum-veneris var. libanotica	|	8022456	|	synonym	|	Specularia speculum-veneris var. libanotica (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Specularia speculum-veneris var. stricta	|	8022456	|	synonym	|	Specularia speculum-veneris var. stricta (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Legousia durandei	|	8022456	|	synonym	|	Legousia durandei (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Legousia arvensis	|	8022456	|	synonym	|	Legousia arvensis (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Specularia speculum-veneris var. hirta	|	8022456	|	synonym	|	Specularia speculum-veneris var. hirta (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Prismatocarpus cordatus	|	8022456	|	synonym	|	Prismatocarpus cordatus (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Specularia speculum-veneris var. pubescens	|	8022456	|	synonym	|	Specularia speculum-veneris var. pubescens (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Specularia speculum-veneris var. racemosa	|	8022456	|	synonym	|	Specularia speculum-veneris var. racemosa (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Githopsis latifolia	|	8022456	|	synonym	|	Githopsis latifolia (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Specularia vulgaris	|	8022456	|	synonym	|	Specularia vulgaris (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Prismatocarpus speculum-veneris	|	8022456	|	synonym	|	Prismatocarpus speculum-veneris (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Specularia speculum-veneris var. cordata	|	8022456	|	synonym	|	Specularia speculum-veneris var. cordata (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Prismatocarpus speculum-veneris var. hirtus	|	8022456	|	synonym	|	Prismatocarpus speculum-veneris var. hirtus (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Legousia speculum-veneris f. stricta	|	8022456	|	synonym	|	Legousia speculum-veneris f. stricta (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Specularia arvensis	|	8022456	|	synonym	|	Specularia arvensis (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Specularia speculum-veneris f. plena	|	8022456	|	synonym	|	Specularia speculum-veneris f. plena (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Legousia speculum-veneris f. polypiflora	|	8022456	|	synonym	|	Legousia speculum-veneris f. polypiflora (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Specularia speculum-veneris	|	8022456	|	synonym	|	Specularia speculum-veneris (synonym for Legousia speculum-veneris)	|	gbif:8022456	|	
Campanula coa	|	3158779	|	synonym	|	Campanula coa (synonym for Legousia pentagonia)	|	gbif:3158779	|	
Campanula pentagonia	|	3158779	|	synonym	|	Campanula pentagonia (synonym for Legousia pentagonia)	|	gbif:3158779	|	
Pentagonia coa	|	3158779	|	synonym	|	Pentagonia coa (synonym for Legousia pentagonia)	|	gbif:3158779	|	
Specularia pentagonia var. pubescens	|	3158779	|	synonym	|	Specularia pentagonia var. pubescens (synonym for Legousia pentagonia)	|	gbif:3158779	|	
Specularia coa	|	3158779	|	synonym	|	Specularia coa (synonym for Legousia pentagonia)	|	gbif:3158779	|	
Specularia pentagonia	|	3158779	|	synonym	|	Specularia pentagonia (synonym for Legousia pentagonia)	|	gbif:3158779	|	
Prismatocarpus pentagonius	|	3158779	|	synonym	|	Prismatocarpus pentagonius (synonym for Legousia pentagonia)	|	gbif:3158779	|	
Specularia pentagonia var. coa	|	3158779	|	synonym	|	Specularia pentagonia var. coa (synonym for Legousia pentagonia)	|	gbif:3158779	|	
Delissea profuga	|	5412314	|	synonym	|	Delissea profuga (synonym for Cyanea profuga)	|	gbif:5412314	|	
Cyanea coriacea var. gratiosa	|	5412289	|	synonym	|	Cyanea coriacea var. gratiosa (synonym for Cyanea pseudofauriei)	|	gbif:5412289	|	
Delissea coriacea var. gratiosa	|	5412289	|	synonym	|	Delissea coriacea var. gratiosa (synonym for Cyanea pseudofauriei)	|	gbif:5412289	|	
Cyanea ferox var. laevicalyx	|	5412140	|	synonym	|	Cyanea ferox var. laevicalyx (synonym for Cyanea solanacea)	|	gbif:5412140	|	
Cyanea ferox	|	5412140	|	synonym	|	Cyanea ferox (synonym for Cyanea solanacea)	|	gbif:5412140	|	
Delissea ferox	|	5412140	|	synonym	|	Delissea ferox (synonym for Cyanea solanacea)	|	gbif:5412140	|	
Delissea ferox var. laevicalyx	|	5412140	|	synonym	|	Delissea ferox var. laevicalyx (synonym for Cyanea solanacea)	|	gbif:5412140	|	
Delissea solanacea	|	5412140	|	synonym	|	Delissea solanacea (synonym for Cyanea solanacea)	|	gbif:5412140	|	
Delissea rivularis	|	5412099	|	synonym	|	Delissea rivularis (synonym for Cyanea rivularis)	|	gbif:5412099	|	
Cyanea longifolia	|	5412167	|	synonym	|	Cyanea longifolia (synonym for Cyanea arborea)	|	gbif:5412167	|	
Delissea arborea	|	5412167	|	synonym	|	Delissea arborea (synonym for Cyanea arborea)	|	gbif:5412167	|	
Cyanea ferox var. horrida	|	5412130	|	synonym	|	Cyanea ferox var. horrida (synonym for Cyanea horrida)	|	gbif:5412130	|	
Cyanea lobata var. hamakuae	|	5412130	|	synonym	|	Cyanea lobata var. hamakuae (synonym for Cyanea horrida)	|	gbif:5412130	|	
Delissea horrida	|	5412130	|	synonym	|	Delissea horrida (synonym for Cyanea horrida)	|	gbif:5412130	|	
Delissea lobata var. hamakuae	|	5412130	|	synonym	|	Delissea lobata var. hamakuae (synonym for Cyanea horrida)	|	gbif:5412130	|	
Delissea kipahuluensis	|	5412130	|	synonym	|	Delissea kipahuluensis (synonym for Cyanea horrida)	|	gbif:5412130	|	
Cyanea solanacea var. quercifolia	|	5412334	|	synonym	|	Cyanea solanacea var. quercifolia (synonym for Cyanea quercifolia)	|	gbif:5412334	|	
Delissea quercifolia	|	5412334	|	synonym	|	Delissea quercifolia (synonym for Cyanea quercifolia)	|	gbif:5412334	|	
Cyanea grimesiana var. lydgatei	|	5412324	|	synonym	|	Cyanea grimesiana var. lydgatei (synonym for Cyanea mauiensis)	|	gbif:5412324	|	
Cyanea grimesiana var. mauiensis	|	5412324	|	synonym	|	Cyanea grimesiana var. mauiensis (synonym for Cyanea mauiensis)	|	gbif:5412324	|	
Delissea grimesiana var. lydgatei	|	5412324	|	synonym	|	Delissea grimesiana var. lydgatei (synonym for Cyanea mauiensis)	|	gbif:5412324	|	
Delissea grimesiana var. mauiensis	|	5412324	|	synonym	|	Delissea grimesiana var. mauiensis (synonym for Cyanea mauiensis)	|	gbif:5412324	|	
Delissea remyi	|	5412150	|	synonym	|	Delissea remyi (synonym for Cyanea remyi)	|	gbif:5412150	|	
Rollandia purpurellifolia	|	5412177	|	synonym	|	Rollandia purpurellifolia (synonym for Cyanea purpurellifolia)	|	gbif:5412177	|	
Delissea recta	|	5412257	|	synonym	|	Delissea recta (synonym for Cyanea recta)	|	gbif:5412257	|	
Cyanea rockii	|	5412257	|	synonym	|	Cyanea rockii (synonym for Cyanea recta)	|	gbif:5412257	|	
Delissea copelandii	|	5412252	|	synonym	|	Delissea copelandii (synonym for Cyanea copelandii)	|	gbif:5412252	|	
Rollandia fauriei	|	5412305	|	synonym	|	Rollandia fauriei (synonym for Cyanea spathulata)	|	gbif:5412305	|	
Cyanea coriacea var. spathulata	|	5412305	|	synonym	|	Cyanea coriacea var. spathulata (synonym for Cyanea spathulata)	|	gbif:5412305	|	
Delissea spathulata	|	5412305	|	synonym	|	Delissea spathulata (synonym for Cyanea spathulata)	|	gbif:5412305	|	
Delissea kuhihewa	|	5412191	|	synonym	|	Delissea kuhihewa (synonym for Cyanea kuhihewa)	|	gbif:5412191	|	
Delissea multispicata	|	5412235	|	synonym	|	Delissea multispicata (synonym for Cyanea fissa)	|	gbif:5412235	|	
Cyanea multispicata	|	5412235	|	synonym	|	Cyanea multispicata (synonym for Cyanea fissa)	|	gbif:5412235	|	
Cyanea humilis	|	5412235	|	synonym	|	Cyanea humilis (synonym for Cyanea fissa)	|	gbif:5412235	|	
Cyanea gayana var. wainihaensis	|	5412235	|	synonym	|	Cyanea gayana var. wainihaensis (synonym for Cyanea fissa)	|	gbif:5412235	|	
Cyanea fissa subsp. gayana	|	5412235	|	synonym	|	Cyanea fissa subsp. gayana (synonym for Cyanea fissa)	|	gbif:5412235	|	
Clermontia carinifera	|	5412235	|	synonym	|	Clermontia carinifera (synonym for Cyanea fissa)	|	gbif:5412235	|	
Cyanea gayana var. duvelii	|	5412235	|	synonym	|	Cyanea gayana var. duvelii (synonym for Cyanea fissa)	|	gbif:5412235	|	
Cyanea gayana	|	5412235	|	synonym	|	Cyanea gayana (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea gayana	|	5412235	|	synonym	|	Delissea gayana (synonym for Cyanea fissa)	|	gbif:5412235	|	
Cyanea fissa subsp. fissa	|	5412235	|	synonym	|	Cyanea fissa subsp. fissa (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea decumbens	|	5412235	|	synonym	|	Delissea decumbens (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea lumahaiensis	|	5412235	|	synonym	|	Delissea lumahaiensis (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea humilis	|	5412235	|	synonym	|	Delissea humilis (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea ramosa	|	5412235	|	synonym	|	Delissea ramosa (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea parva	|	5412235	|	synonym	|	Delissea parva (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea keaensis	|	5412235	|	synonym	|	Delissea keaensis (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea multiramosa	|	5412235	|	synonym	|	Delissea multiramosa (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea cataracta	|	5412235	|	synonym	|	Delissea cataracta (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea subsessilis	|	5412235	|	synonym	|	Delissea subsessilis (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea glabrifolia	|	5412235	|	synonym	|	Delissea glabrifolia (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea limahuliensis	|	5412235	|	synonym	|	Delissea limahuliensis (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea subintegra	|	5412235	|	synonym	|	Delissea subintegra (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea gayana var. wainihaensis	|	5412235	|	synonym	|	Delissea gayana var. wainihaensis (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea denticulata	|	5412235	|	synonym	|	Delissea denticulata (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea albilineata	|	5412235	|	synonym	|	Delissea albilineata (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea duploserrata	|	5412235	|	synonym	|	Delissea duploserrata (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea latibasilaris	|	5412235	|	synonym	|	Delissea latibasilaris (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea napaliensis	|	5412235	|	synonym	|	Delissea napaliensis (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea pluriflora	|	5412235	|	synonym	|	Delissea pluriflora (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea longicalyx	|	5412235	|	synonym	|	Delissea longicalyx (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea gayana var. duvelii	|	5412235	|	synonym	|	Delissea gayana var. duvelii (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea waipaensis	|	5412235	|	synonym	|	Delissea waipaensis (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea fissa	|	5412235	|	synonym	|	Delissea fissa (synonym for Cyanea fissa)	|	gbif:5412235	|	
Delissea maceldowneyi	|	5604923	|	homotypic synonym	|	Delissea maceldowneyi (synonym for Cyanea maceldowneyi)	|	gbif:5604923	|	
Cyanea coriacea var. degeneriana	|	7824854	|	synonym	|	Cyanea coriacea var. degeneriana (synonym for Cyanea fauriei)	|	gbif:7824854	|	
Cyanea coriacea var. fauriei	|	7824854	|	synonym	|	Cyanea coriacea var. fauriei (synonym for Cyanea fauriei)	|	gbif:7824854	|	
Lobelia crispa	|	5412310	|	synonym	|	Lobelia crispa (synonym for Cyanea crispa)	|	gbif:5412310	|	
Rollandia crispa var. muricata	|	5412310	|	synonym	|	Rollandia crispa var. muricata (synonym for Cyanea crispa)	|	gbif:5412310	|	
Rollandia crispa	|	5412310	|	synonym	|	Rollandia crispa (synonym for Cyanea crispa)	|	gbif:5412310	|	
Cyanea rollandia	|	5412310	|	synonym	|	Cyanea rollandia (synonym for Cyanea crispa)	|	gbif:5412310	|	
Macrochilus superbus	|	5412245	|	synonym	|	Macrochilus superbus (synonym for Cyanea superba)	|	gbif:5412245	|	
Lobelia superba	|	5412245	|	synonym	|	Lobelia superba (synonym for Cyanea superba)	|	gbif:5412245	|	
Delissea superba	|	5412245	|	synonym	|	Delissea superba (synonym for Cyanea superba)	|	gbif:5412245	|	
Cyanea dunbarii	|	5412201	|	synonym	|	Cyanea dunbarii (synonym for Cyanea dunbariae)	|	gbif:5412201	|	
Delissea dunbariae	|	5412201	|	synonym	|	Delissea dunbariae (synonym for Cyanea dunbariae)	|	gbif:5412201	|	
Cyanea grimesiana var. cylindrocalyx	|	5412233	|	synonym	|	Cyanea grimesiana var. cylindrocalyx (synonym for Cyanea cylindrocalyx)	|	gbif:5412233	|	
Delissea grimesiana var. cylindrocalyx	|	5412233	|	synonym	|	Delissea grimesiana var. cylindrocalyx (synonym for Cyanea cylindrocalyx)	|	gbif:5412233	|	
Cyanea grimesiana subsp. cylindrocalyx	|	5412233	|	synonym	|	Cyanea grimesiana subsp. cylindrocalyx (synonym for Cyanea cylindrocalyx)	|	gbif:5412233	|	
Cyanea scabra var. sinuata	|	5412127	|	synonym	|	Cyanea scabra var. sinuata (synonym for Cyanea scabra)	|	gbif:5412127	|	
Cyanea holophylla	|	5412127	|	synonym	|	Cyanea holophylla (synonym for Cyanea scabra)	|	gbif:5412127	|	
Cyanea scabra f. sinuata	|	5412127	|	synonym	|	Cyanea scabra f. sinuata (synonym for Cyanea scabra)	|	gbif:5412127	|	
Delissea scabra	|	5412127	|	synonym	|	Delissea scabra (synonym for Cyanea scabra)	|	gbif:5412127	|	
Delissea holophylla	|	5412127	|	synonym	|	Delissea holophylla (synonym for Cyanea scabra)	|	gbif:5412127	|	
Cyanea solenocalyx f. glabrata	|	5412262	|	synonym	|	Cyanea solenocalyx f. glabrata (synonym for Cyanea solenocalyx)	|	gbif:5412262	|	
Cyanea ovatisepala	|	5412262	|	synonym	|	Cyanea ovatisepala (synonym for Cyanea solenocalyx)	|	gbif:5412262	|	
Cyanea wailauensis	|	5412262	|	synonym	|	Cyanea wailauensis (synonym for Cyanea solenocalyx)	|	gbif:5412262	|	
Delissea solenocalyx var. latifolia	|	5412262	|	synonym	|	Delissea solenocalyx var. latifolia (synonym for Cyanea solenocalyx)	|	gbif:5412262	|	
Delissea olokuiensis	|	5412262	|	synonym	|	Delissea olokuiensis (synonym for Cyanea solenocalyx)	|	gbif:5412262	|	
Delissea wailauensis	|	5412262	|	synonym	|	Delissea wailauensis (synonym for Cyanea solenocalyx)	|	gbif:5412262	|	
Delissea ovatisepala	|	5412262	|	synonym	|	Delissea ovatisepala (synonym for Cyanea solenocalyx)	|	gbif:5412262	|	
Delissea solenocalyx	|	5412262	|	synonym	|	Delissea solenocalyx (synonym for Cyanea solenocalyx)	|	gbif:5412262	|	
Delissea waikoluensis	|	5412262	|	synonym	|	Delissea waikoluensis (synonym for Cyanea solenocalyx)	|	gbif:5412262	|	
Cyanea solenocalyx var. glabrata	|	5412262	|	synonym	|	Cyanea solenocalyx var. glabrata (synonym for Cyanea solenocalyx)	|	gbif:5412262	|	
Cyanea solenocalyx var. latifolia	|	5412262	|	synonym	|	Cyanea solenocalyx var. latifolia (synonym for Cyanea solenocalyx)	|	gbif:5412262	|	
Cyanea spathulata subsp. longipetiolata	|	5412199	|	synonym	|	Cyanea spathulata subsp. longipetiolata (synonym for Cyanea kahiliensis)	|	gbif:5412199	|	
Delissea kahiliensis	|	5412199	|	synonym	|	Delissea kahiliensis (synonym for Cyanea kahiliensis)	|	gbif:5412199	|	
Delissea inermis	|	5412199	|	heterotypic synonym	|	Delissea inermis (synonym for Cyanea kahiliensis)	|	gbif:5412199	|	
Delissea linearifolia	|	5412133	|	synonym	|	Delissea linearifolia (synonym for Cyanea linearifolia)	|	gbif:5412133	|	
Delissea pycnocarpa	|	5412138	|	synonym	|	Delissea pycnocarpa (synonym for Cyanea pycnocarpa)	|	gbif:5412138	|	
Cyanea arborea var. pycnocarpa	|	5412138	|	synonym	|	Cyanea arborea var. pycnocarpa (synonym for Cyanea pycnocarpa)	|	gbif:5412138	|	
Rollandia pinnatifida	|	5412279	|	synonym	|	Rollandia pinnatifida (synonym for Cyanea pinnatifida)	|	gbif:5412279	|	
Rollandia alba	|	5412279	|	synonym	|	Rollandia alba (synonym for Cyanea pinnatifida)	|	gbif:5412279	|	
Cyanea selachicauda	|	5412279	|	synonym	|	Cyanea selachicauda (synonym for Cyanea pinnatifida)	|	gbif:5412279	|	
Delissea pinnatifida	|	5412279	|	synonym	|	Delissea pinnatifida (synonym for Cyanea pinnatifida)	|	gbif:5412279	|	
Lobelia pinnatifida	|	5412279	|	synonym	|	Lobelia pinnatifida (synonym for Cyanea pinnatifida)	|	gbif:5412279	|	
Delissea mceldowneyi	|	5412256	|	synonym	|	Delissea mceldowneyi (synonym for Cyanea mceldowneyi)	|	gbif:5412256	|	
Clermontia haleakalensis	|	5412162	|	synonym	|	Clermontia haleakalensis (synonym for Cyanea pohaku)	|	gbif:5412162	|	
Cyanea grimesiana var. munroi	|	5412277	|	synonym	|	Cyanea grimesiana var. munroi (synonym for Cyanea munroi)	|	gbif:5412277	|	
Delissea grimesiana var. munroi	|	5412277	|	synonym	|	Delissea grimesiana var. munroi (synonym for Cyanea munroi)	|	gbif:5412277	|	
Rollandia truncata	|	5412156	|	synonym	|	Rollandia truncata (synonym for Cyanea truncata)	|	gbif:5412156	|	
Cyanea truncata var. juddii	|	5412156	|	synonym	|	Cyanea truncata var. juddii (synonym for Cyanea truncata)	|	gbif:5412156	|	
Cyanea juddii	|	5412156	|	synonym	|	Cyanea juddii (synonym for Cyanea truncata)	|	gbif:5412156	|	
Delissea truncata var. juddii	|	5412156	|	synonym	|	Delissea truncata var. juddii (synonym for Cyanea truncata)	|	gbif:5412156	|	
Delissea truncata	|	5412156	|	synonym	|	Delissea truncata (synonym for Cyanea truncata)	|	gbif:5412156	|	
Cyanea grimesiana var. citrullifolia	|	5412179	|	synonym	|	Cyanea grimesiana var. citrullifolia (synonym for Cyanea shipmanii)	|	gbif:5412179	|	
Delissea shipmanii	|	5412179	|	synonym	|	Delissea shipmanii (synonym for Cyanea shipmanii)	|	gbif:5412179	|	
Cyanea angustifolia f. elliptica	|	5412091	|	synonym	|	Cyanea angustifolia f. elliptica (synonym for Cyanea elliptica)	|	gbif:5412091	|	
Cyanea angustifolia var. lanaiensis	|	5412091	|	synonym	|	Cyanea angustifolia var. lanaiensis (synonym for Cyanea elliptica)	|	gbif:5412091	|	
Cyanea angustifolia var. hillebrandii	|	5412091	|	synonym	|	Cyanea angustifolia var. hillebrandii (synonym for Cyanea elliptica)	|	gbif:5412091	|	
Cyanea angustifolia var. isabella	|	5412091	|	synonym	|	Cyanea angustifolia var. isabella (synonym for Cyanea elliptica)	|	gbif:5412091	|	
Cyanea angustifolia var. tomentella	|	5412091	|	synonym	|	Cyanea angustifolia var. tomentella (synonym for Cyanea elliptica)	|	gbif:5412091	|	
Delissea angustifolia var. lanaiensis	|	5412091	|	synonym	|	Delissea angustifolia var. lanaiensis (synonym for Cyanea elliptica)	|	gbif:5412091	|	
Delissea angustifolia var. isabella	|	5412091	|	synonym	|	Delissea angustifolia var. isabella (synonym for Cyanea elliptica)	|	gbif:5412091	|	
Delissea molokaiensis	|	5412091	|	synonym	|	Delissea molokaiensis (synonym for Cyanea elliptica)	|	gbif:5412091	|	
Delissea undulata var. serrata	|	5412091	|	synonym	|	Delissea undulata var. serrata (synonym for Cyanea elliptica)	|	gbif:5412091	|	
